city_town,ward,precinct,receiver,votes,office,district
Chelmsford,-,5A,Total Votes Cast,1379,State Senate,Third Middlesex
Chelmsford,-,5B,Michael J. Barrett,277,State Senate,Third Middlesex
Chelmsford,-,5B,All Others,0,State Senate,Third Middlesex
Chelmsford,-,5B,Blanks,129,State Senate,Third Middlesex
Chelmsford,-,5B,Total Votes Cast,406,State Senate,Third Middlesex
Chelmsford,-,6,Michael J. Barrett,1025,State Senate,Third Middlesex
Chelmsford,-,6,All Others,6,State Senate,Third Middlesex
Chelmsford,-,6,Blanks,462,State Senate,Third Middlesex
Chelmsford,-,6,Total Votes Cast,1493,State Senate,Third Middlesex
Chelmsford,-,7,Michael J. Barrett,875,State Senate,Third Middlesex
Chelmsford,-,7,All Others,13,State Senate,Third Middlesex
Chelmsford,-,7,Blanks,448,State Senate,Third Middlesex
Chelmsford,-,7,Total Votes Cast,1336,State Senate,Third Middlesex
Chelmsford,-,8,Michael J. Barrett,1001,State Senate,Third Middlesex
Chelmsford,-,8,All Others,3,State Senate,Third Middlesex
Chelmsford,-,8,Blanks,470,State Senate,Third Middlesex
Chelmsford,-,8,Total Votes Cast,1474,State Senate,Third Middlesex
Chelmsford,-,9,Michael J. Barrett,1101,State Senate,Third Middlesex
Chelmsford,-,9,All Others,17,State Senate,Third Middlesex
Chelmsford,-,9,Blanks,531,State Senate,Third Middlesex
Chelmsford,-,9,Total Votes Cast,1649,State Senate,Third Middlesex
Chelsea,1,1,Sal N. DiDomenico,213,State Senate,Middlesex and Suffolk
Chelsea,1,1,All Others,0,State Senate,Middlesex and Suffolk
Chelsea,1,1,Blanks,72,State Senate,Middlesex and Suffolk
Chelsea,1,1,Total Votes Cast,285,State Senate,Middlesex and Suffolk
Chelsea,1,2,Sal N. DiDomenico,120,State Senate,Middlesex and Suffolk
Chelsea,1,2,All Others,0,State Senate,Middlesex and Suffolk
Chelsea,1,2,Blanks,45,State Senate,Middlesex and Suffolk
Chelsea,1,2,Total Votes Cast,165,State Senate,Middlesex and Suffolk
Chelsea,1,3,Sal N. DiDomenico,181,State Senate,Middlesex and Suffolk
Chelsea,1,3,All Others,0,State Senate,Middlesex and Suffolk
Chelsea,1,3,Blanks,49,State Senate,Middlesex and Suffolk
Chelsea,1,3,Total Votes Cast,230,State Senate,Middlesex and Suffolk
Chelsea,1,4,Sal N. DiDomenico,158,State Senate,Middlesex and Suffolk
Chelsea,1,4,All Others,0,State Senate,Middlesex and Suffolk
Chelsea,1,4,Blanks,35,State Senate,Middlesex and Suffolk
Chelsea,1,4,Total Votes Cast,193,State Senate,Middlesex and Suffolk
Chelsea,2,1,Sal N. DiDomenico,592,State Senate,Middlesex and Suffolk
Chelsea,2,1,All Others,0,State Senate,Middlesex and Suffolk
Chelsea,2,1,Blanks,200,State Senate,Middlesex and Suffolk
Chelsea,2,1,Total Votes Cast,792,State Senate,Middlesex and Suffolk
Chelsea,2,2,Sal N. DiDomenico,247,State Senate,Middlesex and Suffolk
Chelsea,2,2,All Others,0,State Senate,Middlesex and Suffolk
Chelsea,2,2,Blanks,41,State Senate,Middlesex and Suffolk
Chelsea,2,2,Total Votes Cast,288,State Senate,Middlesex and Suffolk
Chelsea,2,3,Sal N. DiDomenico,130,State Senate,Middlesex and Suffolk
Chelsea,2,3,All Others,0,State Senate,Middlesex and Suffolk
Chelsea,2,3,Blanks,41,State Senate,Middlesex and Suffolk
Chelsea,2,3,Total Votes Cast,171,State Senate,Middlesex and Suffolk
Chelsea,2,4,Sal N. DiDomenico,260,State Senate,Middlesex and Suffolk
Chelsea,2,4,All Others,0,State Senate,Middlesex and Suffolk
Chelsea,2,4,Blanks,56,State Senate,Middlesex and Suffolk
Chelsea,2,4,Total Votes Cast,316,State Senate,Middlesex and Suffolk
Chelsea,3,1,Sal N. DiDomenico,246,State Senate,Middlesex and Suffolk
Chelsea,3,1,All Others,0,State Senate,Middlesex and Suffolk
Chelsea,3,1,Blanks,64,State Senate,Middlesex and Suffolk
Chelsea,3,1,Total Votes Cast,310,State Senate,Middlesex and Suffolk
Chelsea,3,2,Sal N. DiDomenico,300,State Senate,Middlesex and Suffolk
Chelsea,3,2,All Others,0,State Senate,Middlesex and Suffolk
Chelsea,3,2,Blanks,77,State Senate,Middlesex and Suffolk
Chelsea,3,2,Total Votes Cast,377,State Senate,Middlesex and Suffolk
Chelsea,3,3,Sal N. DiDomenico,231,State Senate,Middlesex and Suffolk
Chelsea,3,3,All Others,0,State Senate,Middlesex and Suffolk
Chelsea,3,3,Blanks,65,State Senate,Middlesex and Suffolk
Chelsea,3,3,Total Votes Cast,296,State Senate,Middlesex and Suffolk
Chelsea,3,4,Sal N. DiDomenico,218,State Senate,Middlesex and Suffolk
Chelsea,3,4,All Others,0,State Senate,Middlesex and Suffolk
Chelsea,3,4,Blanks,69,State Senate,Middlesex and Suffolk
Chelsea,3,4,Total Votes Cast,287,State Senate,Middlesex and Suffolk
Chelsea,4,1,Sal N. DiDomenico,309,State Senate,Middlesex and Suffolk
Chelsea,4,1,All Others,0,State Senate,Middlesex and Suffolk
Chelsea,4,1,Blanks,68,State Senate,Middlesex and Suffolk
Chelsea,4,1,Total Votes Cast,377,State Senate,Middlesex and Suffolk
Chelsea,4,2,Sal N. DiDomenico,307,State Senate,Middlesex and Suffolk
Chelsea,4,2,All Others,0,State Senate,Middlesex and Suffolk
Chelsea,4,2,Blanks,101,State Senate,Middlesex and Suffolk
Chelsea,4,2,Total Votes Cast,408,State Senate,Middlesex and Suffolk
Chelsea,4,3,Sal N. DiDomenico,310,State Senate,Middlesex and Suffolk
Chelsea,4,3,All Others,0,State Senate,Middlesex and Suffolk
Chelsea,4,3,Blanks,131,State Senate,Middlesex and Suffolk
Chelsea,4,3,Total Votes Cast,441,State Senate,Middlesex and Suffolk
Chelsea,4,4,Sal N. DiDomenico,257,State Senate,Middlesex and Suffolk
Chelsea,4,4,All Others,0,State Senate,Middlesex and Suffolk
Chelsea,4,4,Blanks,108,State Senate,Middlesex and Suffolk
Chelsea,4,4,Total Votes Cast,365,State Senate,Middlesex and Suffolk
Cheshire,,,Paul W. Mark,789,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Cheshire,,,Brendan M. Phair,486,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Cheshire,,,All Others,2,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Cheshire,,,Blanks,94,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Cheshire,,,Total Votes Cast,1371,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Chester,,,Paul W. Mark,259,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Chester,,,Brendan M. Phair,216,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Chester,,,All Others,0,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Chester,,,Blanks,76,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Chester,,,Total Votes Cast,551,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Chesterfield,,,Paul W. Mark,429,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Chesterfield,,,Brendan M. Phair,146,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Chesterfield,,,All Others,0,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Chesterfield,,,Blanks,84,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Chesterfield,,,Total Votes Cast,659,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Chicopee,1,A,Jacob R. Oliveira,532,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,1,A,William E. Johnson,446,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,1,A,All Others,1,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,1,A,Blanks,29,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,1,A,Total Votes Cast,1008,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,1,B,Jacob R. Oliveira,663,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,1,B,William E. Johnson,544,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,1,B,All Others,2,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,1,B,Blanks,29,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,1,B,Total Votes Cast,1238,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,2,A,Adam Gomez,400,State Senate,Hampden
Chicopee,2,A,All Others,20,State Senate,Hampden
Chicopee,2,A,Blanks,94,State Senate,Hampden
Chicopee,2,A,Total Votes Cast,514,State Senate,Hampden
Chicopee,2,B,Adam Gomez,708,State Senate,Hampden
Chicopee,2,B,All Others,35,State Senate,Hampden
Chicopee,2,B,Blanks,267,State Senate,Hampden
Chicopee,2,B,Total Votes Cast,1010,State Senate,Hampden
Chicopee,3,A,Adam Gomez,504,State Senate,Hampden
Chicopee,3,A,All Others,23,State Senate,Hampden
Chicopee,3,A,Blanks,198,State Senate,Hampden
Chicopee,3,A,Total Votes Cast,725,State Senate,Hampden
Chicopee,3,A1,Adam Gomez,96,State Senate,Hampden
Chicopee,3,A1,All Others,2,State Senate,Hampden
Chicopee,3,A1,Blanks,20,State Senate,Hampden
Chicopee,3,A1,Total Votes Cast,118,State Senate,Hampden
Chicopee,3,B,Adam Gomez,471,State Senate,Hampden
Chicopee,3,B,All Others,11,State Senate,Hampden
Chicopee,3,B,Blanks,140,State Senate,Hampden
Chicopee,3,B,Total Votes Cast,622,State Senate,Hampden
Chicopee,4,A,Adam Gomez,555,State Senate,Hampden
Chicopee,4,A,All Others,28,State Senate,Hampden
Chicopee,4,A,Blanks,202,State Senate,Hampden
Chicopee,4,A,Total Votes Cast,785,State Senate,Hampden
Chicopee,4,B,Adam Gomez,518,State Senate,Hampden
Chicopee,4,B,All Others,26,State Senate,Hampden
Chicopee,4,B,Blanks,173,State Senate,Hampden
Chicopee,4,B,Total Votes Cast,717,State Senate,Hampden
Chicopee,5,A,Adam Gomez,665,State Senate,Hampden
Chicopee,5,A,All Others,23,State Senate,Hampden
Chicopee,5,A,Blanks,235,State Senate,Hampden
Chicopee,5,A,Total Votes Cast,923,State Senate,Hampden
Chicopee,5,B,Adam Gomez,635,State Senate,Hampden
Chicopee,5,B,All Others,22,State Senate,Hampden
Chicopee,5,B,Blanks,190,State Senate,Hampden
Chicopee,5,B,Total Votes Cast,847,State Senate,Hampden
Chicopee,6,AN,Jacob R. Oliveira,235,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,6,AN,William E. Johnson,164,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,6,AN,All Others,0,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,6,AN,Blanks,15,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,6,AN,Total Votes Cast,414,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,6,AS,Jacob R. Oliveira,382,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,6,AS,William E. Johnson,313,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,6,AS,All Others,0,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,6,AS,Blanks,19,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,6,AS,Total Votes Cast,714,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,6,BE,Jacob R. Oliveira,552,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,6,BE,William E. Johnson,531,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,6,BE,All Others,0,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,6,BE,Blanks,31,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,6,BE,Total Votes Cast,1114,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,6,BW,Jacob R. Oliveira,100,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,6,BW,William E. Johnson,96,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,6,BW,All Others,0,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,6,BW,Blanks,4,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,6,BW,Total Votes Cast,200,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,7,A,John C. Velis,362,State Senate,Hampden and Hampshire
Chicopee,7,A,Cecilia P. Calabrese,209,State Senate,Hampden and Hampshire
Chicopee,7,A,All Others,1,State Senate,Hampden and Hampshire
Chicopee,7,A,Blanks,11,State Senate,Hampden and Hampshire
Chicopee,7,A,Total Votes Cast,583,State Senate,Hampden and Hampshire
Chicopee,7,B,Adam Gomez,514,State Senate,Hampden
Chicopee,7,B,All Others,17,State Senate,Hampden
Chicopee,7,B,Blanks,136,State Senate,Hampden
Chicopee,7,B,Total Votes Cast,667,State Senate,Hampden
Chicopee,8,A,Adam Gomez,692,State Senate,Hampden
Chicopee,8,A,All Others,25,State Senate,Hampden
Chicopee,8,A,Blanks,275,State Senate,Hampden
Chicopee,8,A,Total Votes Cast,992,State Senate,Hampden
Chicopee,8,B,Jacob R. Oliveira,421,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,8,B,William E. Johnson,413,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,8,B,All Others,0,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,8,B,Blanks,23,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,8,B,Total Votes Cast,857,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,9,A,John C. Velis,592,State Senate,Hampden and Hampshire
Chicopee,9,A,Cecilia P. Calabrese,355,State Senate,Hampden and Hampshire
Chicopee,9,A,All Others,2,State Senate,Hampden and Hampshire
Chicopee,9,A,Blanks,29,State Senate,Hampden and Hampshire
Chicopee,9,A,Total Votes Cast,978,State Senate,Hampden and Hampshire
Chicopee,9,B,Jacob R. Oliveira,593,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,9,B,William E. Johnson,495,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,9,B,All Others,0,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,9,B,Blanks,39,State Senate,"Hampden, Hampshire & Worcester"
Chicopee,9,B,Total Votes Cast,1127,State Senate,"Hampden, Hampshire & Worcester"
Chilmark,,,Julian Andre Cyr,627,State Senate,Cape and Islands
Chilmark,,,Christopher Robert Lauzon,111,State Senate,Cape and Islands
Chilmark,,,All Others,0,State Senate,Cape and Islands
Chilmark,,,Blanks,20,State Senate,Cape and Islands
Chilmark,,,Total Votes Cast,758,State Senate,Cape and Islands
Clarksburg,,,Paul W. Mark,445,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Clarksburg,,,Brendan M. Phair,184,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Clarksburg,,,All Others,4,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Clarksburg,,,Blanks,65,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Clarksburg,,,Total Votes Cast,698,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Clinton,-,1,John J. Cronin,859,State Senate,Worcester and Middlesex
Clinton,-,1,Kenneth B. Hoyt,558,State Senate,Worcester and Middlesex
Clinton,-,1,All Others,0,State Senate,Worcester and Middlesex
Clinton,-,1,Blanks,48,State Senate,Worcester and Middlesex
Clinton,-,1,Total Votes Cast,1465,State Senate,Worcester and Middlesex
Clinton,-,2,John J. Cronin,648,State Senate,Worcester and Middlesex
Clinton,-,2,Kenneth B. Hoyt,388,State Senate,Worcester and Middlesex
Clinton,-,2,All Others,2,State Senate,Worcester and Middlesex
Clinton,-,2,Blanks,23,State Senate,Worcester and Middlesex
Clinton,-,2,Total Votes Cast,1061,State Senate,Worcester and Middlesex
Clinton,-,3,John J. Cronin,828,State Senate,Worcester and Middlesex
Clinton,-,3,Kenneth B. Hoyt,547,State Senate,Worcester and Middlesex
Clinton,-,3,All Others,2,State Senate,Worcester and Middlesex
Clinton,-,3,Blanks,45,State Senate,Worcester and Middlesex
Clinton,-,3,Total Votes Cast,1422,State Senate,Worcester and Middlesex
Clinton,-,4,John J. Cronin,694,State Senate,Worcester and Middlesex
Clinton,-,4,Kenneth B. Hoyt,490,State Senate,Worcester and Middlesex
Clinton,-,4,All Others,1,State Senate,Worcester and Middlesex
Clinton,-,4,Blanks,39,State Senate,Worcester and Middlesex
Clinton,-,4,Total Votes Cast,1224,State Senate,Worcester and Middlesex
Cohasset,-,1,Patrick Michael O'Connor,790,State Senate,First Plymouth & Norfolk
Cohasset,-,1,"Robert William Stephens, Jr",540,State Senate,First Plymouth & Norfolk
Cohasset,-,1,All Others,3,State Senate,First Plymouth & Norfolk
Cohasset,-,1,Blanks,79,State Senate,First Plymouth & Norfolk
Cohasset,-,1,Total Votes Cast,1412,State Senate,First Plymouth & Norfolk
Cohasset,-,2,Patrick Michael O'Connor,838,State Senate,First Plymouth & Norfolk
Cohasset,-,2,"Robert William Stephens, Jr",545,State Senate,First Plymouth & Norfolk
Cohasset,-,2,All Others,1,State Senate,First Plymouth & Norfolk
Cohasset,-,2,Blanks,68,State Senate,First Plymouth & Norfolk
Cohasset,-,2,Total Votes Cast,1452,State Senate,First Plymouth & Norfolk
Cohasset,-,3,Patrick Michael O'Connor,768,State Senate,First Plymouth & Norfolk
Cohasset,-,3,"Robert William Stephens, Jr",603,State Senate,First Plymouth & Norfolk
Cohasset,-,3,All Others,0,State Senate,First Plymouth & Norfolk
Cohasset,-,3,Blanks,73,State Senate,First Plymouth & Norfolk
Cohasset,-,3,Total Votes Cast,1444,State Senate,First Plymouth & Norfolk
Colrain,,,Paul W. Mark,517,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Colrain,,,Brendan M. Phair,150,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Colrain,,,All Others,0,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Colrain,,,Blanks,66,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Colrain,,,Total Votes Cast,733,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Concord,-,1,Michael J. Barrett,1282,State Senate,Third Middlesex
Concord,-,1,All Others,4,State Senate,Third Middlesex
Concord,-,1,Blanks,377,State Senate,Third Middlesex
Concord,-,1,Total Votes Cast,1663,State Senate,Third Middlesex
Concord,-,2,Michael J. Barrett,1569,State Senate,Third Middlesex
Concord,-,2,All Others,3,State Senate,Third Middlesex
Concord,-,2,Blanks,387,State Senate,Third Middlesex
Concord,-,2,Total Votes Cast,1959,State Senate,Third Middlesex
Concord,-,3,Michael J. Barrett,1612,State Senate,Third Middlesex
Concord,-,3,All Others,9,State Senate,Third Middlesex
Concord,-,3,Blanks,427,State Senate,Third Middlesex
Concord,-,3,Total Votes Cast,2048,State Senate,Third Middlesex
Concord,-,4,Michael J. Barrett,1663,State Senate,Third Middlesex
Concord,-,4,All Others,5,State Senate,Third Middlesex
Concord,-,4,Blanks,464,State Senate,Third Middlesex
Concord,-,4,Total Votes Cast,2132,State Senate,Third Middlesex
Concord,-,5,Michael J. Barrett,1558,State Senate,Third Middlesex
Concord,-,5,All Others,8,State Senate,Third Middlesex
Concord,-,5,Blanks,364,State Senate,Third Middlesex
Concord,-,5,Total Votes Cast,1930,State Senate,Third Middlesex
Conway,,,Paul W. Mark,826,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Conway,,,Brendan M. Phair,160,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Conway,,,All Others,2,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Conway,,,Blanks,91,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Conway,,,Total Votes Cast,1079,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Cummington,,,Paul W. Mark,342,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Cummington,,,Brendan M. Phair,85,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Cummington,,,All Others,0,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Cummington,,,Blanks,42,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Cummington,,,Total Votes Cast,469,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Dalton,-,1,Paul W. Mark,971,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Dalton,-,1,Brendan M. Phair,263,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Dalton,-,1,All Others,3,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Dalton,-,1,Blanks,90,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Dalton,-,1,Total Votes Cast,1327,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Dalton,-,2,Paul W. Mark,946,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Dalton,-,2,Brendan M. Phair,250,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Dalton,-,2,All Others,0,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Dalton,-,2,Blanks,87,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Dalton,-,2,Total Votes Cast,1283,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
Danvers,-,1,Joan B. Lovely,944,State Senate,Second Essex
Danvers,-,1,Damian M. Anketell,517,State Senate,Second Essex
Danvers,-,1,All Others,0,State Senate,Second Essex
Danvers,-,1,Blanks,29,State Senate,Second Essex
Danvers,-,1,Total Votes Cast,1490,State Senate,Second Essex
Danvers,-,2,Joan B. Lovely,941,State Senate,Second Essex
Danvers,-,2,Damian M. Anketell,568,State Senate,Second Essex
Danvers,-,2,All Others,2,State Senate,Second Essex
Danvers,-,2,Blanks,35,State Senate,Second Essex
Danvers,-,2,Total Votes Cast,1546,State Senate,Second Essex
Danvers,-,3,Joan B. Lovely,762,State Senate,Second Essex
Danvers,-,3,Damian M. Anketell,537,State Senate,Second Essex
Danvers,-,3,All Others,1,State Senate,Second Essex
Danvers,-,3,Blanks,47,State Senate,Second Essex
Danvers,-,3,Total Votes Cast,1347,State Senate,Second Essex
Danvers,-,4,Joan B. Lovely,948,State Senate,Second Essex
Danvers,-,4,Damian M. Anketell,571,State Senate,Second Essex
Danvers,-,4,All Others,1,State Senate,Second Essex
Danvers,-,4,Blanks,46,State Senate,Second Essex
Danvers,-,4,Total Votes Cast,1566,State Senate,Second Essex
Danvers,-,5,Joan B. Lovely,891,State Senate,Second Essex
Danvers,-,5,Damian M. Anketell,638,State Senate,Second Essex
Danvers,-,5,All Others,0,State Senate,Second Essex
Danvers,-,5,Blanks,52,State Senate,Second Essex
Danvers,-,5,Total Votes Cast,1581,State Senate,Second Essex
Danvers,-,6,Joan B. Lovely,943,State Senate,Second Essex
Danvers,-,6,Damian M. Anketell,755,State Senate,Second Essex
Danvers,-,6,All Others,0,State Senate,Second Essex
Danvers,-,6,Blanks,53,State Senate,Second Essex
Danvers,-,6,Total Votes Cast,1751,State Senate,Second Essex
Danvers,-,7,Joan B. Lovely,913,State Senate,Second Essex
Danvers,-,7,Damian M. Anketell,626,State Senate,Second Essex
Danvers,-,7,All Others,0,State Senate,Second Essex
Danvers,-,7,Blanks,60,State Senate,Second Essex
Danvers,-,7,Total Votes Cast,1599,State Senate,Second Essex
Danvers,-,8,Joan B. Lovely,690,State Senate,Second Essex
Danvers,-,8,Damian M. Anketell,536,State Senate,Second Essex
Danvers,-,8,All Others,1,State Senate,Second Essex
Danvers,-,8,Blanks,30,State Senate,Second Essex
Danvers,-,8,Total Votes Cast,1257,State Senate,Second Essex
Dartmouth,-,1,Mark C. Montigny,975,State Senate,Second Bristol and Plymouth
Dartmouth,-,1,All Others,44,State Senate,Second Bristol and Plymouth
Dartmouth,-,1,Blanks,539,State Senate,Second Bristol and Plymouth
Dartmouth,-,1,Total Votes Cast,1558,State Senate,Second Bristol and Plymouth
Dartmouth,-,2,Mark C. Montigny,777,State Senate,Second Bristol and Plymouth
Dartmouth,-,2,All Others,12,State Senate,Second Bristol and Plymouth
Dartmouth,-,2,Blanks,295,State Senate,Second Bristol and Plymouth
Dartmouth,-,2,Total Votes Cast,1084,State Senate,Second Bristol and Plymouth
Dartmouth,-,3,Mark C. Montigny,131,State Senate,Second Bristol and Plymouth
Dartmouth,-,3,All Others,8,State Senate,Second Bristol and Plymouth
Dartmouth,-,3,Blanks,45,State Senate,Second Bristol and Plymouth
Dartmouth,-,3,Total Votes Cast,184,State Senate,Second Bristol and Plymouth
Dartmouth,-,4,Mark C. Montigny,964,State Senate,Second Bristol and Plymouth
Dartmouth,-,4,All Others,22,State Senate,Second Bristol and Plymouth
Dartmouth,-,4,Blanks,406,State Senate,Second Bristol and Plymouth
Dartmouth,-,4,Total Votes Cast,1392,State Senate,Second Bristol and Plymouth
Dartmouth,-,5,Mark C. Montigny,1089,State Senate,Second Bristol and Plymouth
Dartmouth,-,5,All Others,22,State Senate,Second Bristol and Plymouth
Dartmouth,-,5,Blanks,429,State Senate,Second Bristol and Plymouth
Dartmouth,-,5,Total Votes Cast,1540,State Senate,Second Bristol and Plymouth
Dartmouth,-,6,Mark C. Montigny,916,State Senate,Second Bristol and Plymouth
Dartmouth,-,6,All Others,24,State Senate,Second Bristol and Plymouth
Dartmouth,-,6,Blanks,312,State Senate,Second Bristol and Plymouth
Dartmouth,-,6,Total Votes Cast,1252,State Senate,Second Bristol and Plymouth
Dartmouth,-,7,Mark C. Montigny,1146,State Senate,Second Bristol and Plymouth
Dartmouth,-,7,All Others,23,State Senate,Second Bristol and Plymouth
Dartmouth,-,7,Blanks,450,State Senate,Second Bristol and Plymouth
Dartmouth,-,7,Total Votes Cast,1619,State Senate,Second Bristol and Plymouth
Dartmouth,-,8,Mark C. Montigny,1532,State Senate,Second Bristol and Plymouth
Dartmouth,-,8,All Others,31,State Senate,Second Bristol and Plymouth
Dartmouth,-,8,Blanks,512,State Senate,Second Bristol and Plymouth
Dartmouth,-,8,Total Votes Cast,2075,State Senate,Second Bristol and Plymouth
Dartmouth,-,9,Mark C. Montigny,1489,State Senate,Second Bristol and Plymouth
Dartmouth,-,9,All Others,35,State Senate,Second Bristol and Plymouth
Dartmouth,-,9,Blanks,578,State Senate,Second Bristol and Plymouth
Dartmouth,-,9,Total Votes Cast,2102,State Senate,Second Bristol and Plymouth
Dedham,-,1,Michael F. Rush,1173,State Senate,Norfolk and Suffolk
Dedham,-,1,All Others,11,State Senate,Norfolk and Suffolk
Dedham,-,1,Blanks,475,State Senate,Norfolk and Suffolk
Dedham,-,1,Total Votes Cast,1659,State Senate,Norfolk and Suffolk
Dedham,-,2,Michael F. Rush,1238,State Senate,Norfolk and Suffolk
Dedham,-,2,All Others,17,State Senate,Norfolk and Suffolk
Dedham,-,2,Blanks,478,State Senate,Norfolk and Suffolk
Dedham,-,2,Total Votes Cast,1733,State Senate,Norfolk and Suffolk
Dedham,-,3,Michael F. Rush,895,State Senate,Norfolk and Suffolk
Dedham,-,3,All Others,18,State Senate,Norfolk and Suffolk
Dedham,-,3,Blanks,277,State Senate,Norfolk and Suffolk
Dedham,-,3,Total Votes Cast,1190,State Senate,Norfolk and Suffolk
Dedham,-,4,Michael F. Rush,1067,State Senate,Norfolk and Suffolk
Dedham,-,4,All Others,13,State Senate,Norfolk and Suffolk
Dedham,-,4,Blanks,414,State Senate,Norfolk and Suffolk
Dedham,-,4,Total Votes Cast,1494,State Senate,Norfolk and Suffolk
Dedham,-,5,Michael F. Rush,1184,State Senate,Norfolk and Suffolk
Dedham,-,5,All Others,24,State Senate,Norfolk and Suffolk
Dedham,-,5,Blanks,522,State Senate,Norfolk and Suffolk
Dedham,-,5,Total Votes Cast,1730,State Senate,Norfolk and Suffolk
Dedham,-,6,Michael F. Rush,1125,State Senate,Norfolk and Suffolk
Dedham,-,6,All Others,23,State Senate,Norfolk and Suffolk
Dedham,-,6,Blanks,457,State Senate,Norfolk and Suffolk
Dedham,-,6,Total Votes Cast,1605,State Senate,Norfolk and Suffolk
