election_id,office,district,candidate_id,name,city_town,ward,precinct,votes
154338,Governor,,77961,Maura Healey,Boston,19,4,1097
154338,Governor,,77961,Maura Healey,Boston,19,5,766
154338,Governor,,77961,Maura Healey,Boston,19,6,1152
154338,Governor,,77961,Maura Healey,Boston,19,7,843
154338,Governor,,77961,Maura Healey,Boston,19,8,714
154338,Governor,,77961,Maura Healey,Boston,19,9,510
154338,Governor,,77961,Maura Healey,Boston,19,10,863
154338,Governor,,77961,Maura Healey,Boston,19,11,519
154338,Governor,,77961,Maura Healey,Boston,19,12,671
154338,Governor,,77961,Maura Healey,Boston,19,13,472
154338,Governor,,77961,Maura Healey,Boston,20,1,764
154338,Governor,,77961,Maura Healey,Boston,20,2,763
154338,Governor,,77961,Maura Healey,Boston,20,3,528
154338,Governor,,77961,Maura Healey,Boston,20,4,786
154338,Governor,,77961,Maura Healey,Boston,20,5,634
154338,Governor,,77961,Maura Healey,Boston,20,6,844
154338,Governor,,77961,Maura Healey,Boston,20,7,525
154338,Governor,,77961,Maura Healey,Boston,20,8,627
154338,Governor,,77961,Maura Healey,Boston,20,9,621
154338,Governor,,77961,Maura Healey,Boston,20,10,806
154338,Governor,,77961,Maura Healey,Boston,20,11,419
154338,Governor,,77961,Maura Healey,Boston,20,12,520
154338,Governor,,77961,Maura Healey,Boston,20,13,424
154338,Governor,,77961,Maura Healey,Boston,20,14,444
154338,Governor,,77961,Maura Healey,Boston,20,15,689
154338,Governor,,77961,Maura Healey,Boston,20,16,688
154338,Governor,,77961,Maura Healey,Boston,20,17,839
154338,Governor,,77961,Maura Healey,Boston,20,18,498
154338,Governor,,77961,Maura Healey,Boston,20,19,485
154338,Governor,,77961,Maura Healey,Boston,20,20,783
154338,Governor,,77961,Maura Healey,Boston,20,21,60
154338,Governor,,77961,Maura Healey,Boston,21,1,604
154338,Governor,,77961,Maura Healey,Boston,21,2,144
154338,Governor,,77961,Maura Healey,Boston,21,3,311
154338,Governor,,77961,Maura Healey,Boston,21,4,310
154338,Governor,,77961,Maura Healey,Boston,21,5,516
154338,Governor,,77961,Maura Healey,Boston,21,6,439
154338,Governor,,77961,Maura Healey,Boston,21,7,444
154338,Governor,,77961,Maura Healey,Boston,21,8,682
154338,Governor,,77961,Maura Healey,Boston,21,9,689
154338,Governor,,77961,Maura Healey,Boston,21,10,520
154338,Governor,,77961,Maura Healey,Boston,21,11,664
154338,Governor,,77961,Maura Healey,Boston,21,12,550
154338,Governor,,77961,Maura Healey,Boston,21,13,694
154338,Governor,,77961,Maura Healey,Boston,21,14,408
154338,Governor,,77961,Maura Healey,Boston,21,15,501
154338,Governor,,77961,Maura Healey,Boston,21,16,659
154338,Governor,,77961,Maura Healey,Boston,22,1,677
154338,Governor,,77961,Maura Healey,Boston,22,2,848
154338,Governor,,77961,Maura Healey,Boston,22,3,683
154338,Governor,,77961,Maura Healey,Boston,22,4,602
154338,Governor,,77961,Maura Healey,Boston,22,5,462
154338,Governor,,77961,Maura Healey,Boston,22,6,455
154338,Governor,,77961,Maura Healey,Boston,22,7,630
154338,Governor,,77961,Maura Healey,Boston,22,8,431
154338,Governor,,77961,Maura Healey,Boston,22,9,485
154338,Governor,,77961,Maura Healey,Boston,22,10,633
154338,Governor,,77961,Maura Healey,Boston,22,11,388
154338,Governor,,77961,Maura Healey,Boston,22,12,372
154338,Governor,,77961,Maura Healey,Boston,22,13,345
154338,Governor,,77961,Maura Healey,Bourne,-,1,653
154338,Governor,,77961,Maura Healey,Bourne,-,2,719
154338,Governor,,77961,Maura Healey,Bourne,-,3,320
154338,Governor,,77961,Maura Healey,Bourne,-,4,938
154338,Governor,,77961,Maura Healey,Bourne,-,5,703
154338,Governor,,77961,Maura Healey,Bourne,-,5A,124
154338,Governor,,77961,Maura Healey,Bourne,-,6,697
154338,Governor,,77961,Maura Healey,Bourne,-,7,610
154338,Governor,,77961,Maura Healey,Boxborough,,,1736
154338,Governor,,77961,Maura Healey,Boxford,-,1,702
154338,Governor,,77961,Maura Healey,Boxford,-,2,815
154338,Governor,,77961,Maura Healey,Boxford,-,3,737
154338,Governor,,77961,Maura Healey,Boylston,,,1458
154338,Governor,,77961,Maura Healey,Braintree,-,1A,700
154338,Governor,,77961,Maura Healey,Braintree,-,1B,567
154338,Governor,,77961,Maura Healey,Braintree,-,2A,775
