election_id,office,district,candidate_id,name,city_town,ward,precinct,votes
165353,U.S. House,5,,total_votes,Weston,-,1,1871
165353,U.S. House,5,,total_votes,Weston,-,2,1648
165353,U.S. House,5,,total_votes,Weston,-,3,1474
165353,U.S. House,5,,total_votes,Weston,-,4,1640
165353,U.S. House,5,,total_votes,Winchester,-,1,1722
165353,U.S. House,5,,total_votes,Winchester,-,2,1412
165353,U.S. House,5,,total_votes,Winchester,-,3,1843
165353,U.S. House,5,,total_votes,Winchester,-,4,1773
165353,U.S. House,5,,total_votes,Winchester,-,5,1740
165353,U.S. House,5,,total_votes,Winchester,-,6,1758
165353,U.S. House,5,,total_votes,Winchester,-,7,1762
165353,U.S. House,5,,total_votes,Winchester,-,8,1386
165353,U.S. House,5,,total_votes,Winthrop,-,1,1647
165353,U.S. House,5,,total_votes,Winthrop,-,2,1660
165353,U.S. House,5,,total_votes,Winthrop,-,3,1588
165353,U.S. House,5,,total_votes,Winthrop,-,4,1210
165353,U.S. House,5,,total_votes,Winthrop,-,5,1768
165353,U.S. House,5,,total_votes,Winthrop,-,6,1578
165353,U.S. House,5,,total_votes,Woburn,1,1,1339
165353,U.S. House,5,,total_votes,Woburn,1,2,1408
165353,U.S. House,5,,total_votes,Woburn,1,2A,87
165353,U.S. House,5,,total_votes,Woburn,2,1,1698
165353,U.S. House,5,,total_votes,Woburn,2,2,1350
165353,U.S. House,5,,total_votes,Woburn,3,1,1563
165353,U.S. House,5,,total_votes,Woburn,3,2,1870
165353,U.S. House,5,,total_votes,Woburn,4,1,1713
165353,U.S. House,5,,total_votes,Woburn,4,2,1398
165353,U.S. House,5,,total_votes,Woburn,5,1,1585
165353,U.S. House,5,,total_votes,Woburn,5,2,1511
165353,U.S. House,5,,total_votes,Woburn,6,1,1056
165353,U.S. House,5,,total_votes,Woburn,6,2,1633
165353,U.S. House,5,,total_votes,Woburn,7,1,1827
165353,U.S. House,5,,total_votes,Woburn,7,2,2030
165336,U.S. House,6,77992,Seth W. Moulton,Amesbury,-,1,1572
165336,U.S. House,6,77992,Seth W. Moulton,Amesbury,-,2,1347
165336,U.S. House,6,77992,Seth W. Moulton,Amesbury,-,3,1385
165336,U.S. House,6,77992,Seth W. Moulton,Amesbury,-,4,1059
165336,U.S. House,6,77992,Seth W. Moulton,Amesbury,-,5,1406
165336,U.S. House,6,77992,Seth W. Moulton,Amesbury,-,6,1147
165336,U.S. House,6,77992,Seth W. Moulton,Andover,-,1,1178
165336,U.S. House,6,77992,Seth W. Moulton,Andover,-,2,1558
165336,U.S. House,6,77992,Seth W. Moulton,Andover,-,3,1785
165336,U.S. House,6,77992,Seth W. Moulton,Andover,-,4,879
165336,U.S. House,6,77992,Seth W. Moulton,Andover,-,4A,519
165336,U.S. House,6,77992,Seth W. Moulton,Andover,-,5,1541
165336,U.S. House,6,77992,Seth W. Moulton,Andover,-,6,1506
165336,U.S. House,6,77992,Seth W. Moulton,Andover,-,7,1624
165336,U.S. House,6,77992,Seth W. Moulton,Andover,-,8,1756
165336,U.S. House,6,77992,Seth W. Moulton,Andover,-,9,1451
165336,U.S. House,6,77992,Seth W. Moulton,Andover,-,10,1646
165336,U.S. House,6,77992,Seth W. Moulton,Bedford,-,1,1771
165336,U.S. House,6,77992,Seth W. Moulton,Bedford,-,2,1087
165336,U.S. House,6,77992,Seth W. Moulton,Bedford,-,3,1737
165336,U.S. House,6,77992,Seth W. Moulton,Bedford,-,4,1617
165336,U.S. House,6,77992,Seth W. Moulton,Beverly,1,1,1534
165336,U.S. House,6,77992,Seth W. Moulton,Beverly,1,2,1766
165336,U.S. House,6,77992,Seth W. Moulton,Beverly,2,1,1681
165336,U.S. House,6,77992,Seth W. Moulton,Beverly,2,2,1590
165336,U.S. House,6,77992,Seth W. Moulton,Beverly,3,1,1147
165336,U.S. House,6,77992,Seth W. Moulton,Beverly,3,2,1455
165336,U.S. House,6,77992,Seth W. Moulton,Beverly,4,1,810
165336,U.S. House,6,77992,Seth W. Moulton,Beverly,4,2,1992
165336,U.S. House,6,77992,Seth W. Moulton,Beverly,5,1,1492
165336,U.S. House,6,77992,Seth W. Moulton,Beverly,5,2,1489
165336,U.S. House,6,77992,Seth W. Moulton,Beverly,6,1,1796
165336,U.S. House,6,77992,Seth W. Moulton,Beverly,6,2,1783
165336,U.S. House,6,77992,Seth W. Moulton,Billerica,-,3,1426
165336,U.S. House,6,77992,Seth W. Moulton,Billerica,-,4,1249
165336,U.S. House,6,77992,Seth W. Moulton,Billerica,-,5,1602
165336,U.S. House,6,77992,Seth W. Moulton,Billerica,-,9,1484
165336,U.S. House,6,77992,Seth W. Moulton,Billerica,-,10,1585
165336,U.S. House,6,77992,Seth W. Moulton,Boxford,-,1,1266
165336,U.S. House,6,77992,Seth W. Moulton,Boxford,-,2,1347
165336,U.S. House,6,77992,Seth W. Moulton,Boxford,-,3,1183
