city_town,ward,precinct,receiver,votes,office,district
Boston,4,10,De La Cruz,3,President,
Boston,4,10,Sonski,0,President,
Boston,4,10,David E. West,0,President,
Boston,4,10,All Others,1,President,
Boston,4,10,No Preference,0,President,
Boston,4,10,Blanks,0,President,
Boston,4,10,Total Votes Cast,278,President,
Boston,4,11,"Kamala Harris",49,President,
Boston,4,11,Donald J. Trump,7,President,
Boston,4,11,Jill E. Stein,2,President,
Boston,4,11,Shiva Ayyadurai,0,President,
Boston,4,11,Chase Russell Oliver,0,President,
Boston,4,11,De La Cruz,0,President,
Boston,4,11,Sonski,0,President,
Boston,4,11,David E. West,0,President,
Boston,4,11,All Others,0,President,
Boston,4,11,No Preference,0,President,
Boston,4,11,Blanks,0,President,
Boston,4,11,Total Votes Cast,58,President,
Boston,4,12,"Kamala Harris",221,President,
Boston,4,12,Donald J. Trump,33,President,
Boston,4,12,Jill E. Stein,5,President,
Boston,4,12,Shiva Ayyadurai,0,President,
Boston,4,12,Chase Russell Oliver,1,President,
Boston,4,12,De La Cruz,1,President,
Boston,4,12,Sonski,0,President,
Boston,4,12,David E. West,0,President,
Boston,4,12,All Others,3,President,
Boston,4,12,No Preference,0,President,
Boston,4,12,Blanks,1,President,
Boston,4,12,Total Votes Cast,265,President,
Boston,4,2,"Kamala Harris",776,President,
Boston,4,2,Donald J. Trump,178,President,
Boston,4,2,Jill E. Stein,7,President,
Boston,4,2,Shiva Ayyadurai,4,President,
Boston,4,2,Chase Russell Oliver,7,President,
Boston,4,2,De La Cruz,3,President,
Boston,4,2,Sonski,0,President,
Boston,4,2,David E. West,0,President,
Boston,4,2,All Others,9,President,
Boston,4,2,No Preference,0,President,
Boston,4,2,Blanks,6,President,
Boston,4,2,Total Votes Cast,990,President,
Boston,4,3,"Kamala Harris",1115,President,
Boston,4,3,Donald J. Trump,159,President,
Boston,4,3,Jill E. Stein,12,President,
Boston,4,3,Shiva Ayyadurai,4,President,
Boston,4,3,Chase Russell Oliver,13,President,
Boston,4,3,De La Cruz,5,President,
Boston,4,3,Sonski,0,President,
Boston,4,3,David E. West,1,President,
Boston,4,3,All Others,13,President,
Boston,4,3,No Preference,0,President,
Boston,4,3,Blanks,8,President,
Boston,4,3,Total Votes Cast,1330,President,
Boston,4,4,"Kamala Harris",1190,President,
Boston,4,4,Donald J. Trump,175,President,
Boston,4,4,Jill E. Stein,6,President,
Boston,4,4,Shiva Ayyadurai,2,President,
Boston,4,4,Chase Russell Oliver,11,President,
Boston,4,4,De La Cruz,4,President,
Boston,4,4,Sonski,0,President,
Boston,4,4,David E. West,0,President,
Boston,4,4,All Others,11,President,
Boston,4,4,No Preference,0,President,
Boston,4,4,Blanks,14,President,
Boston,4,4,Total Votes Cast,1413,President,
Boston,4,5,"Kamala Harris",955,President,
Boston,4,5,Donald J. Trump,152,President,
Boston,4,5,Jill E. Stein,10,President,
Boston,4,5,Shiva Ayyadurai,5,President,
Boston,4,5,Chase Russell Oliver,5,President,
Boston,4,5,De La Cruz,3,President,
Boston,4,5,Sonski,0,President,
Boston,4,5,David E. West,0,President,
Boston,4,5,All Others,12,President,
Boston,4,5,No Preference,0,President,
Boston,4,5,Blanks,14,President,
Boston,4,5,Total Votes Cast,1156,President,
Boston,4,6,"Kamala Harris",754,President,
Boston,4,6,Donald J. Trump,159,President,
Boston,4,6,Jill E. Stein,2,President,
Boston,4,6,Shiva Ayyadurai,3,President,
Boston,4,6,Chase Russell Oliver,3,President,
Boston,4,6,De La Cruz,1,President,
Boston,4,6,Sonski,0,President,
Boston,4,6,David E. West,0,President,
Boston,4,6,All Others,6,President,
Boston,4,6,No Preference,0,President,
Boston,4,6,Blanks,9,President,
Boston,4,6,Total Votes Cast,937,President,
Boston,4,7,"Kamala Harris",642,President,
Boston,4,7,Donald J. Trump,107,President,
Boston,4,7,Jill E. Stein,11,President,
Boston,4,7,Shiva Ayyadurai,5,President,
Boston,4,7,Chase Russell Oliver,5,President,
Boston,4,7,De La Cruz,10,President,
Boston,4,7,Sonski,1,President,
Boston,4,7,David E. West,0,President,
Boston,4,7,All Others,3,President,
Boston,4,7,No Preference,0,President,
Boston,4,7,Blanks,4,President,
Boston,4,7,Total Votes Cast,788,President,
Boston,4,8,"Kamala Harris",636,President,
Boston,4,8,Donald J. Trump,152,President,
Boston,4,8,Jill E. Stein,13,President,
Boston,4,8,Shiva Ayyadurai,3,President,
Boston,4,8,Chase Russell Oliver,3,President,
Boston,4,8,De La Cruz,5,President,
Boston,4,8,Sonski,0,President,
Boston,4,8,David E. West,0,President,
Boston,4,8,All Others,6,President,
Boston,4,8,No Preference,0,President,
Boston,4,8,Blanks,7,President,
Boston,4,8,Total Votes Cast,825,President,
Boston,4,9,"Kamala Harris",213,President,
Boston,4,9,Donald J. Trump,39,President,
Boston,4,9,Jill E. Stein,5,President,
Boston,4,9,Shiva Ayyadurai,2,President,
Boston,4,9,Chase Russell Oliver,0,President,
Boston,4,9,De La Cruz,3,President,
Boston,4,9,Sonski,0,President,
Boston,4,9,David E. West,0,President,
Boston,4,9,All Others,0,President,
Boston,4,9,No Preference,0,President,
Boston,4,9,Blanks,2,President,
Boston,4,9,Total Votes Cast,264,President,
Boston,5,1,"Kamala Harris",528,President,
Boston,5,1,Donald J. Trump,147,President,
Boston,5,1,Jill E. Stein,12,President,
Boston,5,1,Shiva Ayyadurai,4,President,
Boston,5,1,Chase Russell Oliver,2,President,
Boston,5,1,De La Cruz,4,President,
Boston,5,1,Sonski,0,President,
Boston,5,1,David E. West,0,President,
Boston,5,1,All Others,3,President,
Boston,5,1,No Preference,0,President,
Boston,5,1,Blanks,25,President,
Boston,5,1,Total Votes Cast,725,President,
Boston,5,10,"Kamala Harris",538,President,
Boston,5,10,Donald J. Trump,115,President,
Boston,5,10,Jill E. Stein,11,President,
Boston,5,10,Shiva Ayyadurai,3,President,
Boston,5,10,Chase Russell Oliver,3,President,
Boston,5,10,De La Cruz,3,President,
Boston,5,10,Sonski,0,President,
Boston,5,10,David E. West,0,President,
Boston,5,10,All Others,8,President,
Boston,5,10,No Preference,0,President,
Boston,5,10,Blanks,9,President,
Boston,5,10,Total Votes Cast,690,President,
Boston,5,11,"Kamala Harris",488,President,
Boston,5,11,Donald J. Trump,88,President,
Boston,5,11,Jill E. Stein,7,President,
Boston,5,11,Shiva Ayyadurai,3,President,
Boston,5,11,Chase Russell Oliver,4,President,
Boston,5,11,De La Cruz,2,President,
Boston,5,11,Sonski,0,President,
Boston,5,11,David E. West,0,President,
Boston,5,11,All Others,4,President,
Boston,5,11,No Preference,0,President,
Boston,5,11,Blanks,5,President,
Boston,5,11,Total Votes Cast,601,President,
Boston,5,12,"Kamala Harris",573,President,
Boston,5,12,Donald J. Trump,91,President,
Boston,5,12,Jill E. Stein,8,President,
Boston,5,12,Shiva Ayyadurai,3,President,
Boston,5,12,Chase Russell Oliver,4,President,
Boston,5,12,De La Cruz,4,President,
Boston,5,12,Sonski,0,President,
Boston,5,12,David E. West,0,President,
Boston,5,12,All Others,6,President,
Boston,5,12,No Preference,0,President,
Boston,5,12,Blanks,5,President,
Boston,5,12,Total Votes Cast,694,President,
Boston,5,13,"Kamala Harris",889,President,
Boston,5,13,Donald J. Trump,187,President,
Boston,5,13,Jill E. Stein,6,President,
Boston,5,13,Shiva Ayyadurai,1,President,
Boston,5,13,Chase Russell Oliver,11,President,
Boston,5,13,De La Cruz,2,President,
Boston,5,13,Sonski,0,President,
Boston,5,13,David E. West,0,President,
Boston,5,13,All Others,7,President,
Boston,5,13,No Preference,0,President,
Boston,5,13,Blanks,11,President,
Boston,5,13,Total Votes Cast,1114,President,
Boston,5,14,"Kamala Harris",819,President,
Boston,5,14,Donald J. Trump,120,President,
Boston,5,14,Jill E. Stein,7,President,
Boston,5,14,Shiva Ayyadurai,4,President,
Boston,5,14,Chase Russell Oliver,3,President,
Boston,5,14,De La Cruz,2,President,
Boston,5,14,Sonski,0,President,
Boston,5,14,David E. West,0,President,
Boston,5,14,All Others,6,President,
Boston,5,14,No Preference,0,President,
Boston,5,14,Blanks,11,President,
Boston,5,14,Total Votes Cast,972,President,
Boston,5,15,"Kamala Harris",654,President,
Boston,5,15,Donald J. Trump,125,President,
Boston,5,15,Jill E. Stein,9,President,
Boston,5,15,Shiva Ayyadurai,5,President,
Boston,5,15,Chase Russell Oliver,6,President,
Boston,5,15,De La Cruz,9,President,
Boston,5,15,Sonski,0,President,
Boston,5,15,David E. West,0,President,
Boston,5,15,All Others,10,President,
Boston,5,15,No Preference,0,President,
Boston,5,15,Blanks,3,President,
Boston,5,15,Total Votes Cast,821,President,
Boston,5,2,"Kamala Harris",738,President,
Boston,5,2,Donald J. Trump,110,President,
Boston,5,2,Jill E. Stein,16,President,
Boston,5,2,Shiva Ayyadurai,0,President,
Boston,5,2,Chase Russell Oliver,6,President,
Boston,5,2,De La Cruz,14,President,
Boston,5,2,Sonski,0,President,
Boston,5,2,David E. West,0,President,
Boston,5,2,All Others,7,President,
Boston,5,2,No Preference,0,President,
Boston,5,2,Blanks,11,President,
Boston,5,2,Total Votes Cast,902,President,
Boston,5,3,"Kamala Harris",1206,President,
Boston,5,3,Donald J. Trump,240,President,
Boston,5,3,Jill E. Stein,14,President,
Boston,5,3,Shiva Ayyadurai,4,President,
Boston,5,3,Chase Russell Oliver,12,President,
Boston,5,3,De La Cruz,8,President,
Boston,5,3,Sonski,1,President,
Boston,5,3,David E. West,0,President,
Boston,5,3,All Others,21,President,
Boston,5,3,No Preference,0,President,
Boston,5,3,Blanks,18,President,
Boston,5,3,Total Votes Cast,1524,President,
Boston,5,4,"Kamala Harris",716,President,
Boston,5,4,Donald J. Trump,99,President,
Boston,5,4,Jill E. Stein,6,President,
Boston,5,4,Shiva Ayyadurai,2,President,
Boston,5,4,Chase Russell Oliver,4,President,
Boston,5,4,De La Cruz,5,President,
Boston,5,4,Sonski,0,President,
Boston,5,4,David E. West,0,President,
Boston,5,4,All Others,7,President,
Boston,5,4,No Preference,0,President,
Boston,5,4,Blanks,6,President,
Boston,5,4,Total Votes Cast,845,President,
Boston,5,5,"Kamala Harris",803,President,
Boston,5,5,Donald J. Trump,196,President,
Boston,5,5,Jill E. Stein,4,President,
Boston,5,5,Shiva Ayyadurai,1,President,
Boston,5,5,Chase Russell Oliver,5,President,
Boston,5,5,De La Cruz,5,President,
Boston,5,5,Sonski,0,President,
Boston,5,5,David E. West,0,President,
Boston,5,5,All Others,12,President,
Boston,5,5,No Preference,0,President,
Boston,5,5,Blanks,11,President,
Boston,5,5,Total Votes Cast,1037,President,
Boston,5,6,"Kamala Harris",943,President,
Boston,5,6,Donald J. Trump,207,President,
Boston,5,6,Jill E. Stein,11,President,
Boston,5,6,Shiva Ayyadurai,1,President,
Boston,5,6,Chase Russell Oliver,12,President,
Boston,5,6,De La Cruz,6,President,
Boston,5,6,Sonski,0,President,
Boston,5,6,David E. West,0,President,
Boston,5,6,All Others,23,President,
Boston,5,6,No Preference,0,President,
Boston,5,6,Blanks,15,President,
Boston,5,6,Total Votes Cast,1218,President,
Boston,5,7,"Kamala Harris",1219,President,
Boston,5,7,Donald J. Trump,272,President,
Boston,5,7,Jill E. Stein,11,President,
Boston,5,7,Shiva Ayyadurai,4,President,
Boston,5,7,Chase Russell Oliver,4,President,
Boston,5,7,De La Cruz,3,President,
Boston,5,7,Sonski,0,President,
Boston,5,7,David E. West,0,President,
Boston,5,7,All Others,23,President,
Boston,5,7,No Preference,0,President,
Boston,5,7,Blanks,16,President,
Boston,5,7,Total Votes Cast,1552,President,
Boston,5,8,"Kamala Harris",1028,President,
Boston,5,8,Donald J. Trump,240,President,
Boston,5,8,Jill E. Stein,9,President,
Boston,5,8,Shiva Ayyadurai,5,President,
Boston,5,8,Chase Russell Oliver,12,President,
Boston,5,8,De La Cruz,3,President,
Boston,5,8,Sonski,0,President,
Boston,5,8,David E. West,0,President,
Boston,5,8,All Others,19,President,
Boston,5,8,No Preference,0,President,
Boston,5,8,Blanks,19,President,
Boston,5,8,Total Votes Cast,1335,President,
Boston,5,9,"Kamala Harris",1033,President,
Boston,5,9,Donald J. Trump,217,President,
Boston,5,9,Jill E. Stein,9,President,
Boston,5,9,Shiva Ayyadurai,6,President,
Boston,5,9,Chase Russell Oliver,14,President,
Boston,5,9,De La Cruz,2,President,
Boston,5,9,Sonski,0,President,
Boston,5,9,David E. West,2,President,
Boston,5,9,All Others,7,President,
Boston,5,9,No Preference,0,President,
Boston,5,9,Blanks,12,President,
Boston,5,9,Total Votes Cast,1302,President,
Boston,6,1,"Kamala Harris",1134,President,
Boston,6,1,Donald J. Trump,307,President,
Boston,6,1,Jill E. Stein,11,President,
Boston,6,1,Shiva Ayyadurai,7,President,
Boston,6,1,Chase Russell Oliver,11,President,
Boston,6,1,De La Cruz,6,President,
Boston,6,1,Sonski,2,President,
Boston,6,1,David E. West,0,President,
Boston,6,1,All Others,9,President,
Boston,6,1,No Preference,0,President,
Boston,6,1,Blanks,10,President,
Boston,6,1,Total Votes Cast,1497,President,
Boston,6,10,"Kamala Harris",686,President,
Boston,6,10,Donald J. Trump,322,President,
Boston,6,10,Jill E. Stein,7,President,
Boston,6,10,Shiva Ayyadurai,6,President,
Boston,6,10,Chase Russell Oliver,13,President,
Boston,6,10,De La Cruz,0,President,
Boston,6,10,Sonski,0,President,
Boston,6,10,David E. West,0,President,
Boston,6,10,All Others,12,President,
Boston,6,10,No Preference,0,President,
Boston,6,10,Blanks,15,President,
Boston,6,10,Total Votes Cast,1061,President,
Boston,6,11,"Kamala Harris",852,President,
Boston,6,11,Donald J. Trump,251,President,
Boston,6,11,Jill E. Stein,21,President,
Boston,6,11,Shiva Ayyadurai,7,President,
Boston,6,11,Chase Russell Oliver,14,President,
Boston,6,11,De La Cruz,6,President,
Boston,6,11,Sonski,0,President,
Boston,6,11,David E. West,0,President,
Boston,6,11,All Others,16,President,
Boston,6,11,No Preference,0,President,
Boston,6,11,Blanks,13,President,
Boston,6,11,Total Votes Cast,1180,President,
Boston,6,12,"Kamala Harris",1366,President,
Boston,6,12,Donald J. Trump,659,President,
Boston,6,12,Jill E. Stein,12,President,
Boston,6,12,Shiva Ayyadurai,6,President,
Boston,6,12,Chase Russell Oliver,10,President,
Boston,6,12,De La Cruz,2,President,
Boston,6,12,Sonski,0,President,
Boston,6,12,David E. West,0,President,
Boston,6,12,All Others,19,President,
Boston,6,12,No Preference,0,President,
Boston,6,12,Blanks,25,President,
Boston,6,12,Total Votes Cast,2099,President,
Boston,6,12A,"Kamala Harris",0,President,
Boston,6,12A,Donald J. Trump,0,President,
Boston,6,12A,Jill E. Stein,0,President,
Boston,6,12A,Shiva Ayyadurai,0,President,
Boston,6,12A,Chase Russell Oliver,0,President,
Boston,6,12A,De La Cruz,0,President,
Boston,6,12A,Sonski,0,President,
Boston,6,12A,David E. West,0,President,
Boston,6,12A,All Others,0,President,
Boston,6,12A,No Preference,0,President,
Boston,6,12A,Blanks,0,President,
Boston,6,12A,Total Votes Cast,0,President,
Boston,6,2,"Kamala Harris",599,President,
Boston,6,2,Donald J. Trump,347,President,
Boston,6,2,Jill E. Stein,10,President,
Boston,6,2,Shiva Ayyadurai,4,President,
Boston,6,2,Chase Russell Oliver,4,President,
Boston,6,2,De La Cruz,6,President,
Boston,6,2,Sonski,0,President,
Boston,6,2,David E. West,0,President,
Boston,6,2,All Others,4,President,
Boston,6,2,No Preference,0,President,
Boston,6,2,Blanks,11,President,
Boston,6,2,Total Votes Cast,985,President,
Boston,6,3,"Kamala Harris",741,President,
Boston,6,3,Donald J. Trump,411,President,
Boston,6,3,Jill E. Stein,6,President,
Boston,6,3,Shiva Ayyadurai,3,President,
Boston,6,3,Chase Russell Oliver,10,President,
Boston,6,3,De La Cruz,2,President,
Boston,6,3,Sonski,0,President,
Boston,6,3,David E. West,0,President,
Boston,6,3,All Others,10,President,
Boston,6,3,No Preference,0,President,
Boston,6,3,Blanks,13,President,
Boston,6,3,Total Votes Cast,1196,President,
Boston,6,4,"Kamala Harris",572,President,
Boston,6,4,Donald J. Trump,344,President,
Boston,6,4,Jill E. Stein,2,President,
Boston,6,4,Shiva Ayyadurai,6,President,
Boston,6,4,Chase Russell Oliver,4,President,
Boston,6,4,De La Cruz,2,President,
Boston,6,4,Sonski,0,President,
Boston,6,4,David E. West,0,President,
Boston,6,4,All Others,10,President,
Boston,6,4,No Preference,0,President,
Boston,6,4,Blanks,10,President,
Boston,6,4,Total Votes Cast,950,President,
Boston,6,5,"Kamala Harris",794,President,
Boston,6,5,Donald J. Trump,372,President,
Boston,6,5,Jill E. Stein,7,President,
Boston,6,5,Shiva Ayyadurai,13,President,
Boston,6,5,Chase Russell Oliver,13,President,
Boston,6,5,De La Cruz,2,President,
Boston,6,5,Sonski,0,President,
Boston,6,5,David E. West,0,President,
Boston,6,5,All Others,16,President,
Boston,6,5,No Preference,0,President,
Boston,6,5,Blanks,15,President,
Boston,6,5,Total Votes Cast,1232,President,
Boston,6,6,"Kamala Harris",737,President,
Boston,6,6,Donald J. Trump,525,President,
Boston,6,6,Jill E. Stein,5,President,
Boston,6,6,Shiva Ayyadurai,8,President,
Boston,6,6,Chase Russell Oliver,8,President,
Boston,6,6,De La Cruz,2,President,
Boston,6,6,Sonski,0,President,
Boston,6,6,David E. West,0,President,
Boston,6,6,All Others,14,President,
Boston,6,6,No Preference,0,President,
Boston,6,6,Blanks,7,President,
Boston,6,6,Total Votes Cast,1306,President,
Boston,6,7,"Kamala Harris",679,President,
Boston,6,7,Donald J. Trump,495,President,
Boston,6,7,Jill E. Stein,5,President,
Boston,6,7,Shiva Ayyadurai,6,President,
Boston,6,7,Chase Russell Oliver,7,President,
Boston,6,7,De La Cruz,4,President,
Boston,6,7,Sonski,0,President,
Boston,6,7,David E. West,0,President,
Boston,6,7,All Others,11,President,
Boston,6,7,No Preference,0,President,
Boston,6,7,Blanks,13,President,
Boston,6,7,Total Votes Cast,1220,President,
Boston,6,8,"Kamala Harris",812,President,
Boston,6,8,Donald J. Trump,561,President,
Boston,6,8,Jill E. Stein,6,President,
Boston,6,8,Shiva Ayyadurai,4,President,
Boston,6,8,Chase Russell Oliver,11,President,
Boston,6,8,De La Cruz,4,President,
Boston,6,8,Sonski,0,President,
Boston,6,8,David E. West,0,President,
Boston,6,8,All Others,10,President,
Boston,6,8,No Preference,0,President,
Boston,6,8,Blanks,18,President,
Boston,6,8,Total Votes Cast,1426,President,
Boston,6,9,"Kamala Harris",736,President,
Boston,6,9,Donald J. Trump,576,President,
Boston,6,9,Jill E. Stein,3,President,
Boston,6,9,Shiva Ayyadurai,5,President,
Boston,6,9,Chase Russell Oliver,8,President,
Boston,6,9,De La Cruz,5,President,
Boston,6,9,Sonski,0,President,
Boston,6,9,David E. West,0,President,
Boston,6,9,All Others,12,President,
Boston,6,9,No Preference,0,President,
Boston,6,9,Blanks,14,President,
Boston,6,9,Total Votes Cast,1359,President,
Boston,7,1,"Kamala Harris",585,President,
Boston,7,1,Donald J. Trump,457,President,
Boston,7,1,Jill E. Stein,6,President,
Boston,7,1,Shiva Ayyadurai,4,President,
Boston,7,1,Chase Russell Oliver,10,President,
Boston,7,1,De La Cruz,1,President,
Boston,7,1,Sonski,0,President,
Boston,7,1,David E. West,0,President,
Boston,7,1,All Others,13,President,
Boston,7,1,No Preference,0,President,
Boston,7,1,Blanks,7,President,
Boston,7,1,Total Votes Cast,1083,President,
Boston,7,10,"Kamala Harris",593,President,
Boston,7,10,Donald J. Trump,92,President,
Boston,7,10,Jill E. Stein,4,President,
Boston,7,10,Shiva Ayyadurai,2,President,
Boston,7,10,Chase Russell Oliver,1,President,
Boston,7,10,De La Cruz,15,President,
Boston,7,10,Sonski,0,President,
Boston,7,10,David E. West,0,President,
Boston,7,10,All Others,3,President,
Boston,7,10,No Preference,0,President,
Boston,7,10,Blanks,10,President,
Boston,7,10,Total Votes Cast,720,President,
Boston,7,2,"Kamala Harris",693,President,
Boston,7,2,Donald J. Trump,497,President,
Boston,7,2,Jill E. Stein,5,President,
Boston,7,2,Shiva Ayyadurai,8,President,
Boston,7,2,Chase Russell Oliver,8,President,
Boston,7,2,De La Cruz,2,President,
Boston,7,2,Sonski,0,President,
Boston,7,2,David E. West,0,President,
Boston,7,2,All Others,7,President,
Boston,7,2,No Preference,0,President,
Boston,7,2,Blanks,40,President,
Boston,7,2,Total Votes Cast,1260,President,
Boston,7,3,"Kamala Harris",814,President,
Boston,7,3,Donald J. Trump,532,President,
Boston,7,3,Jill E. Stein,8,President,
Boston,7,3,Shiva Ayyadurai,4,President,
Boston,7,3,Chase Russell Oliver,9,President,
Boston,7,3,De La Cruz,1,President,
Boston,7,3,Sonski,0,President,
Boston,7,3,David E. West,0,President,
Boston,7,3,All Others,15,President,
Boston,7,3,No Preference,0,President,
Boston,7,3,Blanks,16,President,
Boston,7,3,Total Votes Cast,1399,President,
Boston,7,4,"Kamala Harris",588,President,
Boston,7,4,Donald J. Trump,390,President,
Boston,7,4,Jill E. Stein,12,President,
Boston,7,4,Shiva Ayyadurai,4,President,
Boston,7,4,Chase Russell Oliver,9,President,
Boston,7,4,De La Cruz,4,President,
Boston,7,4,Sonski,0,President,
Boston,7,4,David E. West,0,President,
Boston,7,4,All Others,10,President,
Boston,7,4,No Preference,0,President,
Boston,7,4,Blanks,9,President,
Boston,7,4,Total Votes Cast,1026,President,
Boston,7,5,"Kamala Harris",767,President,
Boston,7,5,Donald J. Trump,361,President,
Boston,7,5,Jill E. Stein,10,President,
Boston,7,5,Shiva Ayyadurai,3,President,
Boston,7,5,Chase Russell Oliver,11,President,
Boston,7,5,De La Cruz,9,President,
Boston,7,5,Sonski,0,President,
Boston,7,5,David E. West,0,President,
Boston,7,5,All Others,13,President,
Boston,7,5,No Preference,0,President,
Boston,7,5,Blanks,11,President,
Boston,7,5,Total Votes Cast,1185,President,
Boston,7,6,"Kamala Harris",636,President,
Boston,7,6,Donald J. Trump,285,President,
Boston,7,6,Jill E. Stein,6,President,
Boston,7,6,Shiva Ayyadurai,4,President,
Boston,7,6,Chase Russell Oliver,9,President,
Boston,7,6,De La Cruz,5,President,
Boston,7,6,Sonski,0,President,
Boston,7,6,David E. West,0,President,
Boston,7,6,All Others,9,President,
Boston,7,6,No Preference,0,President,
Boston,7,6,Blanks,7,President,
Boston,7,6,Total Votes Cast,961,President,
Boston,7,7,"Kamala Harris",351,President,
Boston,7,7,Donald J. Trump,214,President,
Boston,7,7,Jill E. Stein,2,President,
Boston,7,7,Shiva Ayyadurai,8,President,
Boston,7,7,Chase Russell Oliver,4,President,
Boston,7,7,De La Cruz,4,President,
Boston,7,7,Sonski,0,President,
Boston,7,7,David E. West,0,President,
Boston,7,7,All Others,4,President,
Boston,7,7,No Preference,0,President,
Boston,7,7,Blanks,2,President,
Boston,7,7,Total Votes Cast,589,President,
Boston,7,8,"Kamala Harris",666,President,
Boston,7,8,Donald J. Trump,265,President,
Boston,7,8,Jill E. Stein,13,President,
Boston,7,8,Shiva Ayyadurai,1,President,
Boston,7,8,Chase Russell Oliver,4,President,
Boston,7,8,De La Cruz,5,President,
Boston,7,8,Sonski,0,President,
Boston,7,8,David E. West,0,President,
Boston,7,8,All Others,8,President,
Boston,7,8,No Preference,0,President,
Boston,7,8,Blanks,8,President,
Boston,7,8,Total Votes Cast,970,President,
Boston,7,9,"Kamala Harris",518,President,
Boston,7,9,Donald J. Trump,199,President,
Boston,7,9,Jill E. Stein,8,President,
Boston,7,9,Shiva Ayyadurai,3,President,
Boston,7,9,Chase Russell Oliver,5,President,
Boston,7,9,De La Cruz,11,President,
Boston,7,9,Sonski,0,President,
Boston,7,9,David E. West,0,President,
Boston,7,9,All Others,3,President,
Boston,7,9,No Preference,0,President,
Boston,7,9,Blanks,6,President,
Boston,7,9,Total Votes Cast,753,President,
Boston,8,1,"Kamala Harris",1125,President,
Boston,8,1,Donald J. Trump,213,President,
Boston,8,1,Jill E. Stein,13,President,
Boston,8,1,Shiva Ayyadurai,10,President,
Boston,8,1,Chase Russell Oliver,6,President,
Boston,8,1,De La Cruz,4,President,
Boston,8,1,Sonski,0,President,
Boston,8,1,David E. West,0,President,
Boston,8,1,All Others,10,President,
Boston,8,1,No Preference,0,President,
Boston,8,1,Blanks,10,President,
Boston,8,1,Total Votes Cast,1391,President,
Boston,8,2,"Kamala Harris",792,President,
Boston,8,2,Donald J. Trump,97,President,
Boston,8,2,Jill E. Stein,12,President,
Boston,8,2,Shiva Ayyadurai,2,President,
Boston,8,2,Chase Russell Oliver,5,President,
Boston,8,2,De La Cruz,7,President,
Boston,8,2,Sonski,0,President,
Boston,8,2,David E. West,0,President,
Boston,8,2,All Others,4,President,
Boston,8,2,No Preference,0,President,
Boston,8,2,Blanks,6,President,
Boston,8,2,Total Votes Cast,925,President,
Boston,8,3,"Kamala Harris",707,President,
Boston,8,3,Donald J. Trump,114,President,
Boston,8,3,Jill E. Stein,7,President,
Boston,8,3,Shiva Ayyadurai,13,President,
Boston,8,3,Chase Russell Oliver,1,President,
Boston,8,3,De La Cruz,14,President,
Boston,8,3,Sonski,0,President,
Boston,8,3,David E. West,0,President,
Boston,8,3,All Others,3,President,
Boston,8,3,No Preference,0,President,
Boston,8,3,Blanks,6,President,
Boston,8,3,Total Votes Cast,865,President,
Boston,8,4,"Kamala Harris",497,President,
Boston,8,4,Donald J. Trump,115,President,
Boston,8,4,Jill E. Stein,14,President,
Boston,8,4,Shiva Ayyadurai,1,President,
Boston,8,4,Chase Russell Oliver,3,President,
Boston,8,4,De La Cruz,2,President,
Boston,8,4,Sonski,0,President,
Boston,8,4,David E. West,0,President,
Boston,8,4,All Others,4,President,
Boston,8,4,No Preference,0,President,
Boston,8,4,Blanks,2,President,
Boston,8,4,Total Votes Cast,638,President,
Boston,8,5,"Kamala Harris",802,President,
Boston,8,5,Donald J. Trump,129,President,
Boston,8,5,Jill E. Stein,7,President,
Boston,8,5,Shiva Ayyadurai,5,President,
Boston,8,5,Chase Russell Oliver,3,President,
Boston,8,5,De La Cruz,6,President,
Boston,8,5,Sonski,0,President,
Boston,8,5,David E. West,0,President,
Boston,8,5,All Others,2,President,
Boston,8,5,No Preference,0,President,
Boston,8,5,Blanks,8,President,
Boston,8,5,Total Votes Cast,962,President,
Boston,8,6,"Kamala Harris",147,President,
Boston,8,6,Donald J. Trump,47,President,
Boston,8,6,Jill E. Stein,4,President,
Boston,8,6,Shiva Ayyadurai,1,President,
Boston,8,6,Chase Russell Oliver,1,President,
Boston,8,6,De La Cruz,4,President,
Boston,8,6,Sonski,0,President,
Boston,8,6,David E. West,0,President,
Boston,8,6,All Others,0,President,
Boston,8,6,No Preference,0,President,
Boston,8,6,Blanks,2,President,
Boston,8,6,Total Votes Cast,206,President,
Boston,8,6A,"Kamala Harris",0,President,
Boston,8,6A,Donald J. Trump,0,President,
Boston,8,6A,Jill E. Stein,0,President,
Boston,8,6A,Shiva Ayyadurai,0,President,
Boston,8,6A,Chase Russell Oliver,0,President,
Boston,8,6A,De La Cruz,0,President,
Boston,8,6A,Sonski,0,President,
Boston,8,6A,David E. West,0,President,
Boston,8,6A,All Others,0,President,
Boston,8,6A,No Preference,0,President,
Boston,8,6A,Blanks,0,President,
Boston,8,6A,Total Votes Cast,0,President,
Boston,9,1,"Kamala Harris",1013,President,
Boston,9,1,Donald J. Trump,171,President,
Boston,9,1,Jill E. Stein,6,President,
Boston,9,1,Shiva Ayyadurai,10,President,
Boston,9,1,Chase Russell Oliver,6,President,
Boston,9,1,De La Cruz,6,President,
Boston,9,1,Sonski,0,President,
Boston,9,1,David E. West,1,President,
Boston,9,1,All Others,4,President,
Boston,9,1,No Preference,0,President,
Boston,9,1,Blanks,9,President,
Boston,9,1,Total Votes Cast,1226,President,
