city_town,ward,precinct,receiver,votes,office,district
Medford,2,1,All Others,46,U.S. House,5
Medford,2,1,Blanks,454,U.S. House,5
Medford,2,1,Total Votes Cast,1831,U.S. House,5
Medford,2,2,Katherine M. Clark,1751,U.S. House,5
Medford,2,2,All Others,63,U.S. House,5
Medford,2,2,Blanks,653,U.S. House,5
Medford,2,2,Total Votes Cast,2467,U.S. House,5
Medford,3,1,Katherine M. Clark,1619,U.S. House,5
Medford,3,1,All Others,49,U.S. House,5
Medford,3,1,Blanks,600,U.S. House,5
Medford,3,1,Total Votes Cast,2268,U.S. House,5
Medford,3,2,Katherine M. Clark,1778,U.S. House,5
Medford,3,2,All Others,53,U.S. House,5
Medford,3,2,Blanks,594,U.S. House,5
Medford,3,2,Total Votes Cast,2425,U.S. House,5
Medford,4,1,Katherine M. Clark,789,U.S. House,5
Medford,4,1,All Others,12,U.S. House,5
Medford,4,1,Blanks,127,U.S. House,5
Medford,4,1,Total Votes Cast,928,U.S. House,5
Medford,4,2,Katherine M. Clark,1556,U.S. House,5
Medford,4,2,All Others,43,U.S. House,5
Medford,4,2,Blanks,389,U.S. House,5
Medford,4,2,Total Votes Cast,1988,U.S. House,5
Medford,5,1,Katherine M. Clark,1427,U.S. House,5
Medford,5,1,All Others,60,U.S. House,5
Medford,5,1,Blanks,290,U.S. House,5
Medford,5,1,Total Votes Cast,1777,U.S. House,5
Medford,5,2,Katherine M. Clark,1524,U.S. House,5
Medford,5,2,All Others,33,U.S. House,5
Medford,5,2,Blanks,292,U.S. House,5
Medford,5,2,Total Votes Cast,1849,U.S. House,5
Medford,6,1,Katherine M. Clark,1775,U.S. House,5
Medford,6,1,All Others,33,U.S. House,5
Medford,6,1,Blanks,373,U.S. House,5
Medford,6,1,Total Votes Cast,2181,U.S. House,5
Medford,6,2,Katherine M. Clark,1532,U.S. House,5
Medford,6,2,All Others,33,U.S. House,5
Medford,6,2,Blanks,425,U.S. House,5
Medford,6,2,Total Votes Cast,1990,U.S. House,5
Medford,6,2A,Katherine M. Clark,113,U.S. House,5
Medford,6,2A,All Others,37,U.S. House,5
Medford,6,2A,Blanks,3,U.S. House,5
Medford,6,2A,Total Votes Cast,153,U.S. House,5
Medford,7,1,Katherine M. Clark,956,U.S. House,5
Medford,7,1,All Others,28,U.S. House,5
Medford,7,1,Blanks,206,U.S. House,5
Medford,7,1,Total Votes Cast,1190,U.S. House,5
Medford,7,2,Katherine M. Clark,1146,U.S. House,5
Medford,7,2,All Others,23,U.S. House,5
Medford,7,2,Blanks,254,U.S. House,5
Medford,7,2,Total Votes Cast,1423,U.S. House,5
Medford,7,2A,Katherine M. Clark,46,U.S. House,5
Medford,7,2A,All Others,0,U.S. House,5
Medford,7,2A,Blanks,4,U.S. House,5
Medford,7,2A,Total Votes Cast,50,U.S. House,5
Medford,8,1,Katherine M. Clark,1498,U.S. House,5
Medford,8,1,All Others,45,U.S. House,5
Medford,8,1,Blanks,413,U.S. House,5
Medford,8,1,Total Votes Cast,1956,U.S. House,5
Medford,8,2,Katherine M. Clark,1315,U.S. House,5
Medford,8,2,All Others,38,U.S. House,5
Medford,8,2,Blanks,399,U.S. House,5
Medford,8,2,Total Votes Cast,1752,U.S. House,5
Medway,-,1,James P. McGovern,1176,U.S. House,2
Medway,-,1,Cornelius Shea,633,U.S. House,2
Medway,-,1,All Others,5,U.S. House,2
Medway,-,1,Blanks,162,U.S. House,2
Medway,-,1,Total Votes Cast,1976,U.S. House,2
Medway,-,2,James P. McGovern,1390,U.S. House,2
Medway,-,2,Cornelius Shea,673,U.S. House,2
Medway,-,2,All Others,7,U.S. House,2
Medway,-,2,Blanks,168,U.S. House,2
Medway,-,2,Total Votes Cast,2238,U.S. House,2
Medway,-,3,James P. McGovern,1312,U.S. House,2
Medway,-,3,Cornelius Shea,725,U.S. House,2
Medway,-,3,All Others,0,U.S. House,2
Medway,-,3,Blanks,154,U.S. House,2
Medway,-,3,Total Votes Cast,2191,U.S. House,2
Medway,-,4,James P. McGovern,1298,U.S. House,2
Medway,-,4,Cornelius Shea,648,U.S. House,2
Medway,-,4,All Others,0,U.S. House,2
Medway,-,4,Blanks,184,U.S. House,2
Medway,-,4,Total Votes Cast,2130,U.S. House,2
Melrose,1,1,Katherine M. Clark,1039,U.S. House,5
Melrose,1,1,All Others,31,U.S. House,5
Melrose,1,1,Blanks,279,U.S. House,5
Melrose,1,1,Total Votes Cast,1349,U.S. House,5
Melrose,1,2,Katherine M. Clark,865,U.S. House,5
Melrose,1,2,All Others,29,U.S. House,5
Melrose,1,2,Blanks,272,U.S. House,5
Melrose,1,2,Total Votes Cast,1166,U.S. House,5
Melrose,2,1,Katherine M. Clark,946,U.S. House,5
Melrose,2,1,All Others,22,U.S. House,5
Melrose,2,1,Blanks,374,U.S. House,5
Melrose,2,1,Total Votes Cast,1342,U.S. House,5
Melrose,2,2,Katherine M. Clark,906,U.S. House,5
Melrose,2,2,All Others,29,U.S. House,5
Melrose,2,2,Blanks,307,U.S. House,5
Melrose,2,2,Total Votes Cast,1242,U.S. House,5
Melrose,3,1,Katherine M. Clark,897,U.S. House,5
Melrose,3,1,All Others,32,U.S. House,5
Melrose,3,1,Blanks,244,U.S. House,5
Melrose,3,1,Total Votes Cast,1173,U.S. House,5
Melrose,3,2,Katherine M. Clark,926,U.S. House,5
Melrose,3,2,All Others,32,U.S. House,5
Melrose,3,2,Blanks,295,U.S. House,5
Melrose,3,2,Total Votes Cast,1253,U.S. House,5
Melrose,4,1,Katherine M. Clark,913,U.S. House,5
Melrose,4,1,All Others,18,U.S. House,5
Melrose,4,1,Blanks,256,U.S. House,5
Melrose,4,1,Total Votes Cast,1187,U.S. House,5
Melrose,4,2,Katherine M. Clark,926,U.S. House,5
Melrose,4,2,All Others,36,U.S. House,5
Melrose,4,2,Blanks,462,U.S. House,5
Melrose,4,2,Total Votes Cast,1424,U.S. House,5
Melrose,5,1,Katherine M. Clark,750,U.S. House,5
Melrose,5,1,All Others,18,U.S. House,5
Melrose,5,1,Blanks,191,U.S. House,5
Melrose,5,1,Total Votes Cast,959,U.S. House,5
Melrose,5,2,Katherine M. Clark,722,U.S. House,5
Melrose,5,2,All Others,16,U.S. House,5
Melrose,5,2,Blanks,179,U.S. House,5
Melrose,5,2,Total Votes Cast,917,U.S. House,5
Melrose,6,1,Katherine M. Clark,897,U.S. House,5
Melrose,6,1,All Others,28,U.S. House,5
Melrose,6,1,Blanks,250,U.S. House,5
Melrose,6,1,Total Votes Cast,1175,U.S. House,5
Melrose,6,2,Katherine M. Clark,994,U.S. House,5
Melrose,6,2,All Others,47,U.S. House,5
Melrose,6,2,Blanks,386,U.S. House,5
Melrose,6,2,Total Votes Cast,1427,U.S. House,5
Melrose,7,1,Katherine M. Clark,949,U.S. House,5
Melrose,7,1,All Others,29,U.S. House,5
Melrose,7,1,Blanks,307,U.S. House,5
Melrose,7,1,Total Votes Cast,1285,U.S. House,5
Melrose,7,2,Katherine M. Clark,970,U.S. House,5
Melrose,7,2,All Others,45,U.S. House,5
Melrose,7,2,Blanks,387,U.S. House,5
Melrose,7,2,Total Votes Cast,1402,U.S. House,5
Mendon,-,1,Jake Auchincloss,1201,U.S. House,4
Mendon,-,1,Sana A. Fadel,0,U.S. House,4
Mendon,-,1,All Others,24,U.S. House,4
Mendon,-,1,Blanks,691,U.S. House,4
Mendon,-,1,Total Votes Cast,1916,U.S. House,4
Mendon,-,2,Jake Auchincloss,1290,U.S. House,4
Mendon,-,2,Sana A. Fadel,0,U.S. House,4
Mendon,-,2,All Others,15,U.S. House,4
Mendon,-,2,Blanks,787,U.S. House,4
Mendon,-,2,Total Votes Cast,2092,U.S. House,4
Merrimac,-,1,Seth W. Moulton,1555,U.S. House,6
Merrimac,-,1,All Others,55,U.S. House,6
Merrimac,-,1,Blanks,467,U.S. House,6
Merrimac,-,1,Total Votes Cast,2077,U.S. House,6
Merrimac,-,2,Seth W. Moulton,1628,U.S. House,6
Merrimac,-,2,All Others,48,U.S. House,6
Merrimac,-,2,Blanks,597,U.S. House,6
Merrimac,-,2,Total Votes Cast,2273,U.S. House,6
Methuen,-,1,Lori Loureiro Trahan,784,U.S. House,3
Methuen,-,1,All Others,51,U.S. House,3
Methuen,-,1,Blanks,226,U.S. House,3
Methuen,-,1,Total Votes Cast,1061,U.S. House,3
Methuen,-,10,Lori Loureiro Trahan,1222,U.S. House,3
Methuen,-,10,All Others,65,U.S. House,3
Methuen,-,10,Blanks,522,U.S. House,3
Methuen,-,10,Total Votes Cast,1809,U.S. House,3
Methuen,-,11,Lori Loureiro Trahan,1397,U.S. House,3
Methuen,-,11,All Others,76,U.S. House,3
Methuen,-,11,Blanks,709,U.S. House,3
Methuen,-,11,Total Votes Cast,2182,U.S. House,3
Methuen,-,12,Lori Loureiro Trahan,1249,U.S. House,3
Methuen,-,12,All Others,58,U.S. House,3
Methuen,-,12,Blanks,536,U.S. House,3
Methuen,-,12,Total Votes Cast,1843,U.S. House,3
Methuen,-,13,Lori Loureiro Trahan,751,U.S. House,3
Methuen,-,13,All Others,37,U.S. House,3
Methuen,-,13,Blanks,295,U.S. House,3
Methuen,-,13,Total Votes Cast,1083,U.S. House,3
Methuen,-,13A,Lori Loureiro Trahan,452,U.S. House,3
Methuen,-,13A,All Others,22,U.S. House,3
Methuen,-,13A,Blanks,150,U.S. House,3
Methuen,-,13A,Total Votes Cast,624,U.S. House,3
Methuen,-,14,Lori Loureiro Trahan,1245,U.S. House,3
Methuen,-,14,All Others,57,U.S. House,3
Methuen,-,14,Blanks,373,U.S. House,3
Methuen,-,14,Total Votes Cast,1675,U.S. House,3
Methuen,-,15,Lori Loureiro Trahan,946,U.S. House,3
Methuen,-,15,All Others,30,U.S. House,3
Methuen,-,15,Blanks,277,U.S. House,3
Methuen,-,15,Total Votes Cast,1253,U.S. House,3
Methuen,-,2,Lori Loureiro Trahan,813,U.S. House,3
Methuen,-,2,All Others,29,U.S. House,3
Methuen,-,2,Blanks,234,U.S. House,3
Methuen,-,2,Total Votes Cast,1076,U.S. House,3
Methuen,-,3,Lori Loureiro Trahan,1191,U.S. House,3
Methuen,-,3,All Others,56,U.S. House,3
Methuen,-,3,Blanks,408,U.S. House,3
Methuen,-,3,Total Votes Cast,1655,U.S. House,3
Methuen,-,4,Lori Loureiro Trahan,1072,U.S. House,3
Methuen,-,4,All Others,30,U.S. House,3
Methuen,-,4,Blanks,333,U.S. House,3
Methuen,-,4,Total Votes Cast,1435,U.S. House,3
Methuen,-,5,Lori Loureiro Trahan,1149,U.S. House,3
Methuen,-,5,All Others,75,U.S. House,3
Methuen,-,5,Blanks,454,U.S. House,3
Methuen,-,5,Total Votes Cast,1678,U.S. House,3
Methuen,-,6,Lori Loureiro Trahan,999,U.S. House,3
Methuen,-,6,All Others,33,U.S. House,3
Methuen,-,6,Blanks,391,U.S. House,3
Methuen,-,6,Total Votes Cast,1423,U.S. House,3
Methuen,-,6A,Lori Loureiro Trahan,130,U.S. House,3
Methuen,-,6A,All Others,4,U.S. House,3
Methuen,-,6A,Blanks,35,U.S. House,3
Methuen,-,6A,Total Votes Cast,169,U.S. House,3
Methuen,-,7,Lori Loureiro Trahan,1392,U.S. House,3
Methuen,-,7,All Others,58,U.S. House,3
Methuen,-,7,Blanks,483,U.S. House,3
Methuen,-,7,Total Votes Cast,1933,U.S. House,3
Methuen,-,8,Lori Loureiro Trahan,1290,U.S. House,3
Methuen,-,8,All Others,65,U.S. House,3
Methuen,-,8,Blanks,520,U.S. House,3
Methuen,-,8,Total Votes Cast,1875,U.S. House,3
Methuen,-,9,Lori Loureiro Trahan,1229,U.S. House,3
Methuen,-,9,All Others,64,U.S. House,3
Methuen,-,9,Blanks,636,U.S. House,3
Methuen,-,9,Total Votes Cast,1929,U.S. House,3
Middleborough,-,1,Bill Keating,1236,U.S. House,9
Middleborough,-,1,Dan Sullivan,1304,U.S. House,9
Middleborough,-,1,All Others,0,U.S. House,9
Middleborough,-,1,Blanks,118,U.S. House,9
Middleborough,-,1,Total Votes Cast,2658,U.S. House,9
Middleborough,-,2,Bill Keating,861,U.S. House,9
Middleborough,-,2,Dan Sullivan,814,U.S. House,9
Middleborough,-,2,All Others,2,U.S. House,9
Middleborough,-,2,Blanks,98,U.S. House,9
Middleborough,-,2,Total Votes Cast,1775,U.S. House,9
Middleborough,-,3,Bill Keating,859,U.S. House,9
Middleborough,-,3,Dan Sullivan,1155,U.S. House,9
Middleborough,-,3,All Others,5,U.S. House,9
Middleborough,-,3,Blanks,98,U.S. House,9
Middleborough,-,3,Total Votes Cast,2117,U.S. House,9
Middleborough,-,4,Bill Keating,740,U.S. House,9
Middleborough,-,4,Dan Sullivan,751,U.S. House,9
Middleborough,-,4,All Others,3,U.S. House,9
Middleborough,-,4,Blanks,93,U.S. House,9
Middleborough,-,4,Total Votes Cast,1587,U.S. House,9
Middleborough,-,5,Bill Keating,731,U.S. House,9
Middleborough,-,5,Dan Sullivan,1045,U.S. House,9
Middleborough,-,5,All Others,0,U.S. House,9
Middleborough,-,5,Blanks,95,U.S. House,9
Middleborough,-,5,Total Votes Cast,1871,U.S. House,9
Middleborough,-,5A,Bill Keating,152,U.S. House,9
Middleborough,-,5A,Dan Sullivan,238,U.S. House,9
Middleborough,-,5A,All Others,0,U.S. House,9
Middleborough,-,5A,Blanks,24,U.S. House,9
Middleborough,-,5A,Total Votes Cast,414,U.S. House,9
Middleborough,-,6,Bill Keating,858,U.S. House,9
Middleborough,-,6,Dan Sullivan,1113,U.S. House,9
Middleborough,-,6,All Others,3,U.S. House,9
Middleborough,-,6,Blanks,117,U.S. House,9
Middleborough,-,6,Total Votes Cast,2091,U.S. House,9
Middleborough,-,7,Bill Keating,639,U.S. House,9
Middleborough,-,7,Dan Sullivan,761,U.S. House,9
Middleborough,-,7,All Others,0,U.S. House,9
Middleborough,-,7,Blanks,80,U.S. House,9
Middleborough,-,7,Total Votes Cast,1480,U.S. House,9
Middleborough,-,7A,Bill Keating,193,U.S. House,9
Middleborough,-,7A,Dan Sullivan,329,U.S. House,9
Middleborough,-,7A,All Others,1,U.S. House,9
Middleborough,-,7A,Blanks,21,U.S. House,9
Middleborough,-,7A,Total Votes Cast,544,U.S. House,9
Middlefield,-,1,Richard E. Neal,154,U.S. House,1
Middlefield,-,1,Nadia Donya Milleron,146,U.S. House,1
Middlefield,-,1,All Others,0,U.S. House,1
Middlefield,-,1,Blanks,17,U.S. House,1
Middlefield,-,1,Total Votes Cast,317,U.S. House,1
Middleton,-,1,Seth W. Moulton,1559,U.S. House,6
Middleton,-,1,All Others,71,U.S. House,6
Middleton,-,1,Blanks,693,U.S. House,6
Middleton,-,1,Total Votes Cast,2323,U.S. House,6
Middleton,-,2,Seth W. Moulton,935,U.S. House,6
Middleton,-,2,All Others,57,U.S. House,6
Middleton,-,2,Blanks,474,U.S. House,6
Middleton,-,2,Total Votes Cast,1466,U.S. House,6
Middleton,-,3,Seth W. Moulton,1331,U.S. House,6
Middleton,-,3,All Others,67,U.S. House,6
Middleton,-,3,Blanks,659,U.S. House,6
Middleton,-,3,Total Votes Cast,2057,U.S. House,6
Milford,-,1,Jake Auchincloss,725,U.S. House,4
Milford,-,1,Sana A. Fadel,0,U.S. House,4
Milford,-,1,All Others,20,U.S. House,4
Milford,-,1,Blanks,317,U.S. House,4
Milford,-,1,Total Votes Cast,1062,U.S. House,4
Milford,-,2,Jake Auchincloss,1230,U.S. House,4
Milford,-,2,Sana A. Fadel,0,U.S. House,4
Milford,-,2,All Others,41,U.S. House,4
Milford,-,2,Blanks,520,U.S. House,4
Milford,-,2,Total Votes Cast,1791,U.S. House,4
Milford,-,3,Jake Auchincloss,1099,U.S. House,4
Milford,-,3,Sana A. Fadel,0,U.S. House,4
Milford,-,3,All Others,39,U.S. House,4
Milford,-,3,Blanks,486,U.S. House,4
Milford,-,3,Total Votes Cast,1624,U.S. House,4
Milford,-,4,Jake Auchincloss,781,U.S. House,4
Milford,-,4,Sana A. Fadel,0,U.S. House,4
Milford,-,4,All Others,32,U.S. House,4
Milford,-,4,Blanks,326,U.S. House,4
Milford,-,4,Total Votes Cast,1139,U.S. House,4
Milford,-,5,Jake Auchincloss,1528,U.S. House,4
Milford,-,5,Sana A. Fadel,0,U.S. House,4
Milford,-,5,All Others,59,U.S. House,4
Milford,-,5,Blanks,654,U.S. House,4
Milford,-,5,Total Votes Cast,2241,U.S. House,4
Milford,-,6,Jake Auchincloss,1290,U.S. House,4
Milford,-,6,Sana A. Fadel,0,U.S. House,4
Milford,-,6,All Others,33,U.S. House,4
Milford,-,6,Blanks,500,U.S. House,4
Milford,-,6,Total Votes Cast,1823,U.S. House,4
Milford,-,7,Jake Auchincloss,1576,U.S. House,4
Milford,-,7,Sana A. Fadel,4,U.S. House,4
Milford,-,7,All Others,76,U.S. House,4
Milford,-,7,Blanks,685,U.S. House,4
Milford,-,7,Total Votes Cast,2341,U.S. House,4
Milford,-,8,Jake Auchincloss,1416,U.S. House,4
Milford,-,8,Sana A. Fadel,0,U.S. House,4
Milford,-,8,All Others,51,U.S. House,4
Milford,-,8,Blanks,545,U.S. House,4
Milford,-,8,Total Votes Cast,2012,U.S. House,4
Millbury,-,1,James P. McGovern,1121,U.S. House,2
Millbury,-,1,Cornelius Shea,715,U.S. House,2
Millbury,-,1,All Others,2,U.S. House,2
Millbury,-,1,Blanks,110,U.S. House,2
Millbury,-,1,Total Votes Cast,1948,U.S. House,2
Millbury,-,2,James P. McGovern,1259,U.S. House,2
Millbury,-,2,Cornelius Shea,821,U.S. House,2
Millbury,-,2,All Others,1,U.S. House,2
Millbury,-,2,Blanks,128,U.S. House,2
Millbury,-,2,Total Votes Cast,2209,U.S. House,2
Millbury,-,3,James P. McGovern,1228,U.S. House,2
Millbury,-,3,Cornelius Shea,751,U.S. House,2
Millbury,-,3,All Others,2,U.S. House,2
Millbury,-,3,Blanks,102,U.S. House,2
Millbury,-,3,Total Votes Cast,2083,U.S. House,2
Millbury,-,4,James P. McGovern,1134,U.S. House,2
Millbury,-,4,Cornelius Shea,689,U.S. House,2
Millbury,-,4,All Others,1,U.S. House,2
Millbury,-,4,Blanks,94,U.S. House,2
Millbury,-,4,Total Votes Cast,1918,U.S. House,2
Millis,-,1,Jake Auchincloss,1311,U.S. House,4
Millis,-,1,Sana A. Fadel,1,U.S. House,4
Millis,-,1,All Others,33,U.S. House,4
Millis,-,1,Blanks,449,U.S. House,4
Millis,-,1,Total Votes Cast,1794,U.S. House,4
Millis,-,2,Jake Auchincloss,1282,U.S. House,4
Millis,-,2,Sana A. Fadel,1,U.S. House,4
Millis,-,2,All Others,20,U.S. House,4
Millis,-,2,Blanks,556,U.S. House,4
Millis,-,2,Total Votes Cast,1859,U.S. House,4
Millis,-,3,Jake Auchincloss,1722,U.S. House,4
Millis,-,3,Sana A. Fadel,0,U.S. House,4
Millis,-,3,All Others,36,U.S. House,4
Millis,-,3,Blanks,654,U.S. House,4
Millis,-,3,Total Votes Cast,2412,U.S. House,4
Millville,-,1,Jake Auchincloss,1257,U.S. House,4
Millville,-,1,Sana A. Fadel,0,U.S. House,4
Millville,-,1,All Others,8,U.S. House,4
Millville,-,1,Blanks,543,U.S. House,4
Millville,-,1,Total Votes Cast,1808,U.S. House,4
Milton,-,1,Ayanna S. Pressley,1363,U.S. House,7
Milton,-,1,All Others,24,U.S. House,7
Milton,-,1,Blanks,261,U.S. House,7
Milton,-,1,Total Votes Cast,1648,U.S. House,7
Milton,-,10,Ayanna S. Pressley,987,U.S. House,7
Milton,-,10,All Others,19,U.S. House,7
Milton,-,10,Blanks,245,U.S. House,7
Milton,-,10,Total Votes Cast,1251,U.S. House,7
Milton,-,2,Ayanna S. Pressley,1352,U.S. House,7
Milton,-,2,All Others,34,U.S. House,7
Milton,-,2,Blanks,428,U.S. House,7
Milton,-,2,Total Votes Cast,1814,U.S. House,7
Milton,-,3,Stephen F. Lynch,1345,U.S. House,8
Milton,-,3,Robert G. Burke,363,U.S. House,8
Milton,-,3,All Others,2,U.S. House,8
Milton,-,3,Blanks,103,U.S. House,8
Milton,-,3,Total Votes Cast,1813,U.S. House,8
Milton,-,4,Stephen F. Lynch,804,U.S. House,8
Milton,-,4,Robert G. Burke,198,U.S. House,8
Milton,-,4,All Others,1,U.S. House,8
Milton,-,4,Blanks,49,U.S. House,8
Milton,-,4,Total Votes Cast,1052,U.S. House,8
Milton,-,4A,Ayanna S. Pressley,503,U.S. House,7
Milton,-,4A,All Others,18,U.S. House,7
Milton,-,4A,Blanks,139,U.S. House,7
Milton,-,4A,Total Votes Cast,660,U.S. House,7
Milton,-,5,Ayanna S. Pressley,916,U.S. House,7
Milton,-,5,All Others,46,U.S. House,7
Milton,-,5,Blanks,457,U.S. House,7
Milton,-,5,Total Votes Cast,1419,U.S. House,7
Milton,-,6,Stephen F. Lynch,1256,U.S. House,8
Milton,-,6,Robert G. Burke,453,U.S. House,8
Milton,-,6,All Others,3,U.S. House,8
Milton,-,6,Blanks,101,U.S. House,8
Milton,-,6,Total Votes Cast,1813,U.S. House,8
Milton,-,7,Stephen F. Lynch,1155,U.S. House,8
Milton,-,7,Robert G. Burke,416,U.S. House,8
Milton,-,7,All Others,6,U.S. House,8
Milton,-,7,Blanks,100,U.S. House,8
Milton,-,7,Total Votes Cast,1677,U.S. House,8
Milton,-,8,Stephen F. Lynch,1303,U.S. House,8
Milton,-,8,Robert G. Burke,490,U.S. House,8
Milton,-,8,All Others,7,U.S. House,8
Milton,-,8,Blanks,97,U.S. House,8
Milton,-,8,Total Votes Cast,1897,U.S. House,8
Milton,-,9,Stephen F. Lynch,1239,U.S. House,8
Milton,-,9,Robert G. Burke,539,U.S. House,8
Milton,-,9,All Others,6,U.S. House,8
Milton,-,9,Blanks,124,U.S. House,8
Milton,-,9,Total Votes Cast,1908,U.S. House,8
Monroe,-,1,Richard E. Neal,33,U.S. House,1
Monroe,-,1,Nadia Donya Milleron,31,U.S. House,1
Monroe,-,1,All Others,0,U.S. House,1
Monroe,-,1,Blanks,2,U.S. House,1
Monroe,-,1,Total Votes Cast,66,U.S. House,1
Monson,-,A,Richard E. Neal,832,U.S. House,1
Monson,-,A,Nadia Donya Milleron,750,U.S. House,1
Monson,-,A,All Others,0,U.S. House,1
Monson,-,A,Blanks,137,U.S. House,1
Monson,-,A,Total Votes Cast,1719,U.S. House,1
Monson,-,B,Richard E. Neal,748,U.S. House,1
Monson,-,B,Nadia Donya Milleron,759,U.S. House,1
Monson,-,B,All Others,2,U.S. House,1
Monson,-,B,Blanks,142,U.S. House,1
Monson,-,B,Total Votes Cast,1651,U.S. House,1
Monson,-,C,Richard E. Neal,832,U.S. House,1
Monson,-,C,Nadia Donya Milleron,757,U.S. House,1
Monson,-,C,All Others,3,U.S. House,1
Monson,-,C,Blanks,141,U.S. House,1
Monson,-,C,Total Votes Cast,1733,U.S. House,1
Montague,-,1,James P. McGovern,832,U.S. House,2
Montague,-,1,Cornelius Shea,167,U.S. House,2
Montague,-,1,All Others,2,U.S. House,2
Montague,-,1,Blanks,34,U.S. House,2
Montague,-,1,Total Votes Cast,1035,U.S. House,2
Montague,-,2,James P. McGovern,534,U.S. House,2
Montague,-,2,Cornelius Shea,252,U.S. House,2
Montague,-,2,All Others,1,U.S. House,2
Montague,-,2,Blanks,52,U.S. House,2
Montague,-,2,Total Votes Cast,839,U.S. House,2
Montague,-,3,James P. McGovern,567,U.S. House,2
Montague,-,3,Cornelius Shea,239,U.S. House,2
Montague,-,3,All Others,1,U.S. House,2
Montague,-,3,Blanks,47,U.S. House,2
Montague,-,3,Total Votes Cast,854,U.S. House,2
Montague,-,4,James P. McGovern,572,U.S. House,2
Montague,-,4,Cornelius Shea,177,U.S. House,2
Montague,-,4,All Others,2,U.S. House,2
Montague,-,4,Blanks,45,U.S. House,2
Montague,-,4,Total Votes Cast,796,U.S. House,2
Montague,-,5,James P. McGovern,456,U.S. House,2
Montague,-,5,Cornelius Shea,116,U.S. House,2
Montague,-,5,All Others,1,U.S. House,2
Montague,-,5,Blanks,38,U.S. House,2
Montague,-,5,Total Votes Cast,611,U.S. House,2
Montague,-,6,James P. McGovern,473,U.S. House,2
Montague,-,6,Cornelius Shea,186,U.S. House,2
Montague,-,6,All Others,2,U.S. House,2
Montague,-,6,Blanks,46,U.S. House,2
Montague,-,6,Total Votes Cast,707,U.S. House,2
Monterey,-,1,Richard E. Neal,359,U.S. House,1
Monterey,-,1,Nadia Donya Milleron,228,U.S. House,1
Monterey,-,1,All Others,1,U.S. House,1
Monterey,-,1,Blanks,16,U.S. House,1
Monterey,-,1,Total Votes Cast,604,U.S. House,1
Montgomery,-,1,Richard E. Neal,250,U.S. House,1
Montgomery,-,1,Nadia Donya Milleron,270,U.S. House,1
Montgomery,-,1,All Others,0,U.S. House,1
Montgomery,-,1,Blanks,36,U.S. House,1
Montgomery,-,1,Total Votes Cast,556,U.S. House,1
Mount Washington,-,1,Richard E. Neal,66,U.S. House,1
Mount Washington,-,1,Nadia Donya Milleron,55,U.S. House,1
Mount Washington,-,1,All Others,0,U.S. House,1
Mount Washington,-,1,Blanks,4,U.S. House,1
Mount Washington,-,1,Total Votes Cast,125,U.S. House,1
N. Adams,1,1,Richard E. Neal,830,U.S. House,1
N. Adams,1,1,Nadia Donya Milleron,350,U.S. House,1
N. Adams,1,1,All Others,0,U.S. House,1
N. Adams,1,1,Blanks,109,U.S. House,1
N. Adams,1,1,Total Votes Cast,1289,U.S. House,1
N. Adams,2,2,Richard E. Neal,747,U.S. House,1
N. Adams,2,2,Nadia Donya Milleron,310,U.S. House,1
N. Adams,2,2,All Others,2,U.S. House,1
N. Adams,2,2,Blanks,91,U.S. House,1
N. Adams,2,2,Total Votes Cast,1150,U.S. House,1
N. Adams,3,3,Richard E. Neal,531,U.S. House,1
N. Adams,3,3,Nadia Donya Milleron,218,U.S. House,1
N. Adams,3,3,All Others,1,U.S. House,1
N. Adams,3,3,Blanks,69,U.S. House,1
N. Adams,3,3,Total Votes Cast,819,U.S. House,1
N. Adams,4,4,Richard E. Neal,874,U.S. House,1
N. Adams,4,4,Nadia Donya Milleron,325,U.S. House,1
N. Adams,4,4,All Others,2,U.S. House,1
N. Adams,4,4,Blanks,109,U.S. House,1
N. Adams,4,4,Total Votes Cast,1310,U.S. House,1
N. Adams,5,5,Richard E. Neal,736,U.S. House,1
N. Adams,5,5,Nadia Donya Milleron,318,U.S. House,1
N. Adams,5,5,All Others,3,U.S. House,1
N. Adams,5,5,Blanks,102,U.S. House,1
N. Adams,5,5,Total Votes Cast,1159,U.S. House,1
N. Andover,-,1,Seth W. Moulton,1550,U.S. House,6
N. Andover,-,1,All Others,19,U.S. House,6
N. Andover,-,1,Blanks,507,U.S. House,6
N. Andover,-,1,Total Votes Cast,2076,U.S. House,6
N. Andover,-,2,Seth W. Moulton,1587,U.S. House,6
N. Andover,-,2,All Others,26,U.S. House,6
N. Andover,-,2,Blanks,549,U.S. House,6
N. Andover,-,2,Total Votes Cast,2162,U.S. House,6
N. Andover,-,3,Seth W. Moulton,1474,U.S. House,6
N. Andover,-,3,All Others,12,U.S. House,6
N. Andover,-,3,Blanks,524,U.S. House,6
N. Andover,-,3,Total Votes Cast,2010,U.S. House,6
N. Andover,-,4,Seth W. Moulton,1897,U.S. House,6
N. Andover,-,4,All Others,28,U.S. House,6
N. Andover,-,4,Blanks,659,U.S. House,6
N. Andover,-,4,Total Votes Cast,2584,U.S. House,6
N. Andover,-,5,Seth W. Moulton,887,U.S. House,6
N. Andover,-,5,All Others,4,U.S. House,6
N. Andover,-,5,Blanks,283,U.S. House,6
N. Andover,-,5,Total Votes Cast,1174,U.S. House,6
N. Andover,-,6,Seth W. Moulton,1735,U.S. House,6
