name,city_town,ward,precinct,gender_female,total_population,race_white,race_black,race_native_american,race_asian,race_hawaiian,race_other,race_multiracial,race_hispanic,total_households,ed_25yrs_older_total,median_age,median_household_income,median_family_income,ancestry_afghan,ancestry_albanian,ancestry_alsatian,ancestry_american,ancestry_arab,ancestry_armenian,ancestry_assyrian,ancestry_australian,ancestry_austrian,ancestry_basque,ancestry_belgian,ancestry_brazilian,ancestry_british,ancestry_bulgarian,ancestry_cajun,ancestry_canadian,ancestry_carpatho_rusyn,ancestry_celtic,ancestry_croatian,ancestry_cypriot,ancestry_czech,ancestry_czechoslovakian,ancestry_danish,ancestry_dutch,ancestry_eastern_european,ancestry_english,ancestry_estonian,ancestry_european,ancestry_finnish,ancestry_french,ancestry_french_canadian,ancestry_german,ancestry_german_russian,ancestry_greek,ancestry_guyanese,ancestry_hungarian,ancestry_icelander,ancestry_iranian,ancestry_irish,ancestry_israeli,ancestry_italian,ancestry_latvian,ancestry_lithuanian,ancestry_luxembourger,ancestry_macedonian,ancestry_maltese,ancestry_new_zealander,ancestry_northern_european,ancestry_norwegian,ancestry_pennsylvania_german,ancestry_polish,ancestry_portuguese,ancestry_romanian,ancestry_russian,ancestry_scandinavian,ancestry_scotch_irish,ancestry_scottish,ancestry_serbian,ancestry_slavic,ancestry_slovak,ancestry_slovene,ancestry_soviet_union,ancestry_subsaharan_african,ancestry_swedish,ancestry_swiss,ancestry_turkish,ancestry_ukrainian,ancestry_welsh,ancestry_west_indian,ancestry_yugoslavian,ancestry_other,poverty_total,below_poverty_level,above_poverty_level,ed_college_degree,ed_some_college,race_minority,vote_male_eligible,vote_female_eligible,vote_eligible,gender_female_pct,below_poverty_pct,ed_college_degree_pct,ed_some_college_pct,race_minority_pct,race_white_pct,race_black_pct,race_asian_pct,race_hispanic_pct,race_native_pct,poverty_pct,vote_female_pct,wwc_pct,white_college_pct,ancestry_french_candadian_pct,ancestry_portuguese_pct,area_m2
Lawrence F-3,Lawrence,F,3,1615.6486729644625,3147.312865497076,175.95546558704453,102.09401709401709,0,46.31578947368421,0,0,31.5,2791.44759334233,1190.7771030139452,1899.55240665767,30.62333333333333,59556.8,62577.066666666666,0,0,0,15.599358974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.291666666666667,0,15.750000000000002,0,16.916666666666668,0,0,0,0,0,0,8.826923076923077,0,16.01923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5576923076923077,3.8076923076923075,0,0,0,0,0,14.192307692307692,0,0,0,0,0,43.19230769230769,0,1979.1634615384614,2902.5801282051284,483.1762820512821,2419.403846153846,318.2928475033738,760.7085020242914,2971.3573999100313,636.7307692307693,807.6153846153846,1444.3461538461538,0.5133422516319465,0.1664644077716002,0.10113161960881309,0.2417009476127019,0.9440934304574595,0.055906569542540446,0.032438470993220656,0.014715978821625429,0.8869304427735875,0,0.1664644077716002,0.5591563922988843,0.035065525482719774,0.041797967877116426,0,0,650541.832126047
Lawrence F-4,Lawrence,F,4,1454.5043859649122,3492.947304856343,705.8632405288583,117.41123188405797,0,197.33552631578948,0,1.4444444444444444,116.44202898550725,2354.450832697686,1551.289823290109,2508.7605199593186,33.51944444444444,77221.97222222222,103425.27777777778,0,0,0,12.251836547291093,1.4049586776859504,0.4297520661157025,0,0,0,0,0,0.4297520661157025,0,0,0,0.01652892561983471,0,0,0,0,0,0,0,0,0,4.479338842975206,0,11.805555555555555,0,27.84710743801653,1.884297520661157,29.38888888888889,0,0.7272727272727273,0,0,0,0,12.099173553719009,0,18.74517906336088,0,0,0,0,0,0,0,0,0,0.23140495867768596,3.1239669421487606,0,0.23140495867768596,0,0,1.9008264462809918,0,0,0,0,0,0,0.19834710743801653,0,0,0,0,65.16666666666667,0,2210.340909090909,3339.8014233241506,441.92263544536274,2897.878787878788,679.8320302568015,1305.0200864480041,2787.084064327485,824.7575757575758,862.4600550964186,1687.2176308539943,0.4164117746473512,0.1323200332687777,0.1946299130569797,0.3736157383862041,0.7979175810790284,0.20208241892097162,0.03361379993360272,0.056495420369333464,0.6740585033802905,0,0.1323200332687777,0.511172974561604,0.045988445222454696,0.049498929775240244,5.394577576482087e-4,8.943641771536093e-4,921609.292824043
Lee 1,Lee,-,1,3071,5719,5049,0,15,206,0,41,201,207,2809,4687,56.46394230769231,105007.37288135593,132271.86440677967,0,0,0,169,0,0,0,0,0,0,23,69,0,0,0,62,0,0,0,0,15,0,0,15,21,158,0,43,0,43,35,36,0,0,0,0,0,0,295,0,394,0,23,0,0,0,0,0,0,0,36,0,17,9,0,0,29,0,0,14,0,0,0,0,0,0,7,0,0,0,525,5523,395,5128,2069,3176,670,2178,2625,4803,0.5369819898583669,0.07151910193735289,0.3617765343591537,0.5553418429795419,0.11715334848749781,0.8828466515125022,0,0.0360202832663053,0.03619513901031649,0.0026228361601678615,0.07151910193735289,0.5465334166146159,0.3869557614967652,0.33047735618115054,0.006119951040391677,0,69958322.1988458
Leicester 1,Leicester,-,1,1212.5007389162563,2618.516123531641,2188.574971580144,83.39433497536946,0,19.75742705570292,0,7.807692307692308,70.49706328154605,248.48463433118607,924.2031451307314,1691.7670898067452,38.386792452830186,105509.18867924529,113478.01886792453,0,1.5116279069767442,0,124.74628288219594,1.2093023255813953,0,0,0,0,0,0,27.688333968738085,2.2674418604651163,0,0,0,0,0,0,0,0,0,0,0,0,58.10312619138391,0,21.967213114754095,1.5116279069767442,80.65402211208539,79.17003431185664,4.918032786885245,0,3.60655737704918,0,0,0,0,153.35207777354174,0,87.43499809378574,0,20.291841402973695,0,0,0,0,0,0,0,41.93118566526877,4.918032786885245,0,0,3.9344262295081966,0,2.1162790697674416,0,0,0,0,0,79.67213114754098,19.39115516584064,0,0,0.6557377049180327,0,14.349599695005718,0,209.89801753717117,2771.8524590163934,116.47884102173083,2655.3736179946623,559.7226032588101,1173.9605342932928,429.9411519514968,1081.8080442241708,1106.1976744186045,2188.0057186427753,0.4630487962323235,0.042022020559876395,0.21375564512618003,0.4483304585155468,0.1641926693090693,0.8358073306909306,0.0318479364041089,0.007545276073784764,0.09489520881622461,0,0.042022020559876395,0.5055734841062396,0.4412917437997374,0.21566914365306503,0.03023469422257311,0.001878175483698074,27660118.0349158
Leicester 2,Leicester,-,2,1255.6054945054946,2792.8478021978026,2275.1681318681317,51.77967032967034,0,7.434615384615385,0,0,317.5274725274726,140.93791208791208,1007.0472527472527,2058.865934065934,48.7109090909091,129641.8,141171.6181818182,0,6.279069767441861,0,179.7468547464735,5.023255813953488,0,0,0,0,0,0,113.65935951200915,9.418604651162791,0,0,0,0,0,0,0,0,0,0,0,0,22.048799085017155,0,0.5491803278688525,6.279069767441861,106.24571101791842,90.60541364849409,0.12295081967213116,0,0.09016393442622951,0,0,0,0,256.6056042699199,0,119.52192146397256,0,42.3238658025162,0,0,0,0,0,0,0,42.86484940907358,0.12295081967213116,0,0,0.09836065573770492,0,8.790697674418604,0,0,0,0,0,1.9918032786885247,14.215592832634387,0,0,0.01639344262295082,0,4.103507434235608,0,58.298322531452534,2806.72131147541,62.828250095310715,2743.893061380099,627.6329670329671,1199.1598901098903,517.6796703296704,1228.4914220358369,1126.7441860465117,2355.2356080823483,0.4495789185208764,0.02238492644012589,0.22472866818559104,0.429368148585191,0.1853590696644077,0.8146409303355922,0.018540097419172955,0.0026620195267227924,0.05046387131336067,0,0.02238492644012589,0.47839977545342727,0.438519172960907,0.2262940915218231,0.032441944590461784,4.402345862720349e-5,13063293.3514257
Leicester 3,Leicester,-,3,1395.331943918151,3071.143299229506,2653.0172413793102,111.15473032714414,0,11.404509283819628,0,2.6923076923076925,164.55633447012758,128.31817607679676,1240.9857269167615,2345.220095995958,45.805660377358485,100280.67924528301,118020.77358490566,0,2.2093023255813953,0,132.19538696149448,1.7674418604651163,0,0,0,0,0,0,40.267060617613424,3.313953488372093,0,0,0,0,0,0,0,0,0,0,0,0,52.438238658025156,0,18.67213114754098,2.2093023255813953,83.993709492947,80.42127335112465,4.1803278688524586,0,3.065573770491803,0,0,0,0,167.7882195958826,0,91.69881814715973,0,23.44166984369043,0,0,0,0,0,0,0,41.83511246664125,4.1803278688524586,0,0,3.344262295081967,0,3.0930232558139537,0,0,0,0,0,67.72131147540983,18.5162028211971,0,0,0.5573770491803278,0,12.751810903545557,0,186.27087304613036,2761.5245901639346,107.88143347312237,2653.6431566908122,706.9906530251358,1429.6403309334344,418.1260578501958,1097.487418985894,1103.0581395348836,2200.5455585207774,0.45433631972438876,0.039065896373828096,0.2302043845373503,0.4655075298153965,0.13614671056055772,0.8638532894394424,0.03619327380621765,0.003713440947767176,0.041781891489397274,0,0.039065896373828096,0.501265758967684,0.3774876669919213,0.18610027168289242,0.026186102540803256,0.0013611634044888843,12402411.8891123
Leicester 4,Leicester,-,4,1297.5618226600984,2630.492775041051,1970.2396551724137,324.67126436781604,0,21.40344827586207,0,3.5,91.41912972085386,219.2592775041051,885.7638752052545,1849.1468801313626,39.63404255319149,107749.48936170213,114472.85106382979,0,0,0,96.31147540983606,0,0,0,0,0,0,0,0.38524590163934425,0,0,0,0,0,0,0,0,0,0,0,0,0,62.40983606557377,0,25.811475409836063,0,65.10655737704917,67.80327868852459,5.778688524590164,0,4.237704918032787,0,0,0,0,108.25409836065573,0,69.34426229508196,0,11.942622950819672,0,0,0,0,0,0,0,37.368852459016395,5.778688524590164,0,0,4.6229508196721305,0,0,0,0,0,0,0,93.61475409836065,18.87704918032787,0,0,0.7704918032786885,0,15.795081967213115,0,231.53278688524588,2477.901639344262,119.81147540983606,2358.090163934426,567.653776683087,1190.2392446633826,660.253119868637,929.2131147540983,986.9999999999999,1916.2131147540981,0.49327709050250057,0.04835199004975125,0.2157975045851355,0.4524776710876189,0.250999784577752,0.7490002154222478,0.12342602399383107,0.008136668718099045,0.08335292899661485,0,0.04835199004975125,0.5150784077201448,0.38678472561614624,0.18541062575919773,0.025775884781689413,0.0021968083620758027,10664792.3787267
Lenox 1,Lenox,-,1,2772,5079,4748,23,0,19,0,0,137,152,2419,4024,58.24615384615385,128612.85123966943,136030.1118881119,0,0,0,180,42,0,0,0,16,0,0,0,15,0,0,0,0,0,0,0,0,0,0,19,111,285,0,0,0,59,53,89,0,18,0,0,0,0,328,0,305,0,0,0,0,0,0,0,0,0,114,0,0,41,0,53,36,0,0,0,0,0,0,0,0,0,0,0,0,0,315,4831,409,4422,2120,2897,331,1918,2440,4358,0.5457767277023036,0.08466156075346719,0.4174050009844458,0.5703878716282733,0.0651703091159677,0.9348296908840323,0.004528450482378421,0.003740893876747391,0.02992715101397913,0,0.08466156075346719,0.559889857732905,0.3540066942311479,0.40736365426265014,0.010435125024611145,0,56125808.4717411
Leominster 1-A,Leominster,1,A,1473.695652173913,3319.521739130435,2335.8123569794047,113.19221967963387,0,215.6315789473684,0,29,351.7894736842105,274.0961098398169,1129.7643020594965,2257.659038901602,42.54871794871795,145640.16216216216,154560.8205128205,0,0,0,60.676425269645605,9.969696969696969,0,0,0,0,0,0,53.37442218798151,8,0,0,5.272727272727273,0,0,0,0,0,0,4,1.4576271186440677,0,117.01386748844376,0,4.696969696969697,8,89.03852080123266,68.48022598870057,21.636363636363637,0,19,0,0,0,0,89.25731895223421,0,165.08063687724703,0,0,0,0,0,0,0.4745762711864407,11,0,27.8130457113508,18.94658448895737,0,0,8,2.878787878787879,7,0,0,0,0,0,8.896250642013353,0,0,0,0,10,9.86286594761171,0,289.9378531073446,3599.717514124294,134.1602465331279,3465.5572675911662,849.2906178489702,1555.8581235697939,983.7093821510297,1455.4278376990242,1310.1602465331277,2765.588084232152,0.4439481853069457,0.03726965963487975,0.2558472830099453,0.46869948319041843,0.29634069587648404,0.7036593041235157,0.03409895417925027,0.06495862834862896,0.08257096394603451,0,0.03726965963487975,0.47373658210452024,0.3765746586497682,0.22117622315598115,0.020629545871460177,0.00570762476582561,6822817.00503899
Leominster 1-B,Leominster,1,B,1875.7777777777776,3726,2720.8596491228072,102.63157894736842,0,442.233918128655,0,0,29.625730994152047,430.64912280701753,1490.4795321637425,2708.625730994152,48.38947368421053,102160.63157894737,130347.21052631579,0,0,0,48.36363636363637,7.484848484848485,0,0,0,0,0,0,8.636363636363637,0,0,0,8.636363636363637,0,0,0,0,0,0,0,0,0,96.72727272727273,0,17.84848484848485,0,120.90909090909092,44.333333333333336,32.81818181818182,0,0,0,0,0,0,188.27272727272728,0,97.30303030303031,0,0,0,0,0,0,0,0,0,28.78787878787879,10.93939393939394,0,0,0,10.93939393939394,0,0,0,0,0,0,20.151515151515152,0,0,0,0,0,10.363636363636365,0,519.3333333333334,3540.3333333333335,176.1818181818182,3364.1515151515155,818.7485380116959,1613.9941520467837,1005.140350877193,1327.6969696969697,1468.1818181818185,2795.878787878788,0.5034293552812071,0.04976418929907302,0.21973927482868919,0.4331707332385356,0.26976391596274635,0.7302360840372537,0.027544707178574455,0.11868865220844202,0.11557947472007986,0,0.04976418929907302,0.5251235584843493,0.36251402918069586,0.16889506986125347,0.011898371801753444,0.002935961873159941,2207718.97943438
Leominster 1-C,Leominster,1,C,1069.2657004830917,2026.782608695652,1430.8062547673533,288.3935926773455,0,82.13450292397661,0,60,47.58479532163743,117.86346300533944,845.930078820239,1569.8891431477243,44.142857142857146,87447.77777777778,130679.90909090909,0,0,0,24.33281972265023,3.545454545454545,0,0,0,0,0,0,7.243451463790446,0,0,0,4.090909090909091,0,0,0,0,0,0,0,2.1864406779661016,0,48.15716486902927,0,8.454545454545453,0,59.103235747303536,25.220338983050848,15.545454545454545,0,0,0,0,0,0,99.24961479198767,0,49.80277349768875,0,0,0,0,0,0,0.7118644067796611,0,0,13.992295839753465,8.283513097072419,0,0,0,5.181818181818182,0,0,0,0,0,0,14.935285053929121,0,0,0,0,0,5.112480739599383,0,252.4067796610169,1813.5762711864404,95.14946070878274,1718.426810477658,420.1347571828121,979.5825069921179,595.976353928299,676.959938366718,743.1494607087827,1420.1093990755007,0.5275680262380108,0.052465100156243234,0.2072914753562013,0.4833189819121914,0.2940504577902625,0.7059495422097376,0.14229132983479809,0.04052457455061486,0.05815298715296909,0,0.052465100156243234,0.5233043744324044,0.3390635035934678,0.15565593381641118,0.012443534336068507,0.004087025940292296,2807817.64041621
Leominster 2-A,Leominster,2,A,1606.8966356107662,2958.247774327122,1748.7146997929608,179.94943064182195,0,67.925,0,19,29.904761904761905,912.7538819875776,1447.0050207039337,2051.9514492753624,42.628571428571426,61681.509090909094,81636.83928571429,0,0,0,87.30589184826474,0,0,0,0,0,0,0,17.864406779661017,20.42857142857143,0,0,14.857142857142858,0,0,0,0,0,0,0,12.389830508474576,0,13.254237288135593,0,17.333333333333336,0,91.46811945117031,77.15334947538338,11.142857142857142,0,0,0,0,0,0,93.57465698143665,0,73.65294592413237,0,0,0,0,0,0,4.033898305084746,0,0,120.87409200968523,22.52865213882163,0,0,0,0,27.23809523809524,0,0,0,0,0,80.06618240516546,0,0,0,0,0,1.152542372881356,0,726.543179983858,3362.170298627926,438.93785310734467,2923.2324455205808,636.1990683229814,1073.6786231884057,1209.5330745341616,1147.0024213075062,1203.1759483454398,2350.178369652946,0.5431920373797182,0.13055193940844448,0.21505942600352,0.36294411594127635,0.4088680755651984,0.5911319244348018,0.06082973583331874,0.022961227450073923,0.30854544704092307,0,0.13055193940844448,0.5119509071658737,0.3412636296535319,0.18544423380957545,0.0260807597473584,0.007615539284550281,3219495.3208659
Leominster 2-B,Leominster,2,B,999.2988505747126,1989.6206896551726,1162.5977011494251,96.97701149425286,0,104.27586206896552,0,76.55172413793103,198.89655172413794,350.32183908045977,879.9885057471265,1537.6436781609195,45.088888888888896,88649.11111111111,106312.44444444444,0,0,0,115.52669552669552,0,0,0,0,0,0,0,156.79999999999998,4.19047619047619,0,0,19.847619047619045,0,0,0,0,0,8.145454545454545,0,0,0,13.745454545454544,0,9.155555555555555,0,44.63492063492063,49.61154401154401,15.52207792207792,0,3.0545454545454542,0,0,0,11.2,43.12842712842713,0,134.50274170274167,0,0,0,0,0,0,0,0,0,48.3082251082251,231.6340548340548,0,0,0,0,12.205483405483404,0,0,0,0,0,39.176911976911974,0,0,0,0,0,9.163636363636362,0,480.641847041847,2788.7388167388162,385.46262626262626,2403.27619047619,489.4597701149425,788.8735632183907,827.0229885057471,972.0831168831169,957.5468975468974,1929.6300144300144,0.5022559605308006,0.1382211284717551,0.24600657434848666,0.39649445108811815,0.4156686713230154,0.5843313286769845,0.04874145710208726,0.05240992044922789,0.1760746864474832,0,0.1382211284717551,0.4962334180056498,0.5354332594388748,0.22371975856091697,0.024935176975940245,0.11642121336916739,4373378.98190726
Leominster 2-C,Leominster,2,C,1547.113095238095,3166.4940476190477,2067.523809523809,206.35119047619045,0,9.708333333333332,0,13,35.54761904761905,834.3630952380952,1203.9107142857142,2165.25,41.145945945945954,71569.08108108108,67636.1081081081,0,0,0,90.72139310783379,7.066666666666666,0,0,0,0,0,0,94.87005649717514,9.247619047619047,0,0,19.295238095238094,0,0,0,0,0,4.363636363636363,0,2.9152542372881354,0,14.14894709809964,0,10.11111111111111,0,56.24385256927629,57.528994545943704,16.729004329004326,0,1.6363636363636362,0,0,0,6,54.2987648885954,0,101.34251473573507,0,0,0,0,0,0,0.9491525423728814,0,0,62.05466285127302,129.71279379753955,0,16.8,0,0,15.453391053391051,0,0,0,0,0,43.04935554088097,0,0,0,0,0,5.913610683102208,0,488.08667302565607,2664.3550859686457,354.22756377332644,2310.1275221953188,536.5595238095237,1099.875,1098.970238095238,910.6946364370093,958.5779245236871,1869.2725609606964,0.4885886636677562,0.13295058366611986,0.16944908651035487,0.34734788174543346,0.34706215188421924,0.6529378481157806,0.06516708617575018,0.003065956602897526,0.2634974462893654,0,0.13295058366611986,0.5128080005791313,0.2944978959674803,0.14024596961218744,0.018168041272397448,0.04096416789258558,942370.134691062
Leominster 3-A,Leominster,3,A,1673.0294322535703,2986.4449669104843,1979.4225008707767,54.76541274817137,0,62.98676419366075,0,111.85231626610937,111.55799373040753,665.8599791013585,1653.1983629397423,2472.598746081505,54.836000000000006,66454.28,73704.88,0,0,0,82.16477272727272,57.0625,0,0,0,0,0,0,90.3125,6.5,0,0,35.625,0,0,0,0,0,1.4545454545454546,0,0,0,39.20454545454545,0,4.6875,1.0625,53.5,100.9715909090909,41.80113636363637,0,0.5454545454545454,0,2.6875,0,2,71.48863636363636,0,124.4034090909091,0,0,0,0,0,0,0,0,0,8.897727272727273,41.18181818181818,0,126,0,0,6.681818181818182,0,0,0,0,0,6.431818181818182,0,0,0,5.0625,0,7.136363636363637,0,224.60795454545456,2458.244318181818,240.9943181818182,2217.25,759.3079066527342,1426.4648206199931,1007.0224660397075,822.2329545454546,1078.6306818181818,1900.8636363636365,0.5602076886701652,0.09803513686551055,0.2542514310713209,0.47764644466082,0.3371977308128618,0.6628022691871381,0.018337994958878112,0.02109088394112327,0.22296073976886277,0,0.09803513686551055,0.5674424304741863,0.2947370264122107,0.17583615496630048,0.033809962021013676,0.01378957879288206,2468954.00892069
Leominster 3-B,Leominster,3,B,1474.3484848484848,2879.181818181818,2174,66.01515151515152,0,38.18181818181818,0,98.83333333333333,188.24242424242425,313.9090909090909,1335.5151515151515,2223.3636363636365,44.04333333333333,136366.73333333334,177297.13333333333,0,0,0,127.05984848484849,54.05833333333334,0,0,0,0,0,0,107.15833333333333,5.633333333333334,0,0,33.75,0,0,0,0,0,2.036363636363636,0,0,0,45.76969696969697,0,8.775,2.125,56.96666666666667,118.46439393939394,39.11742424242425,0,0.7636363636363636,0,5.375,0,2.8,81.35909090909091,0,163.01893939393938,0,0,0,0,0,0,0,0,0,15.23181818181818,57.65454545454545,0,109.2,0,0,6.421212121212121,0,0,0,0,0,9.754545454545454,0,0,0,10.125,0,7.057575757575757,0,287.655303030303,2882.2128787878787,277.17954545454546,2605.0333333333333,922.7878787878789,1408.348484848485,705.1818181818181,1022.9053030303031,1209.8704545454543,2232.7757575757573,0.5120720322482186,0.09616900524402415,0.32050351004599376,0.4891488533148096,0.24492437876922105,0.755075621230779,0.02292844137118079,0.013261343184616843,0.10902718575352846,0,0.09616900524402415,0.5418683226205728,0.3528817109237684,0.21210308063107158,0.041145159083493844,0.02002462820877143,5399875.55210383
Leominster 3-C,Leominster,3,C,1362.3737373737374,2986.3686868686864,2247.2020202020203,43.378787878787875,0,35.62626262626262,0,34.888888888888886,144.5151515151515,480.75757575757575,1131.8383838383838,2182.0757575757575,41.51428571428571,125088.37142857142,185968.88571428572,0,0,0,286.5625,28.4375,0,0,0,0,0,0,86.1875,0,0,0,7.875,0,0,0,0,0,0,0,0,0,64.75,0,25.8125,7.4375,49,168.4375,10.0625,0,0,0,18.8125,0,0,98.875,0,268.1875,0,0,0,0,0,0,0,0,0,32.375,0,0,0,0,0,0,0,0,0,0,0,8.75,0,0,0,35.4375,0,0,0,374.9375,3314.9375,240.1875,3074.75,912.60101010101,1449.7777777777778,739.1666666666666,1450.3125,1248.1875,2698.5,0.45619743582371763,0.07245611719677973,0.3055888625251776,0.4854651015303543,0.2475135337163306,0.7524864662836696,0.014525596946394477,0.011929626366266927,0.1609839996888218,0,0.07245611719677973,0.46254863813229574,0.34368663337285077,0.2522712628593559,0.05640211161489665,0,4935442.47136508
Leominster 4-A,Leominster,4,A,1348.0642690642692,2994.978771228771,2355.4162087912086,121.97718947718948,0,46.11625874125874,0,87.58008658008659,136.11480186480188,247.77422577422578,1124.0330086580086,2093.0585664335663,48.00333333333333,152575.07692307694,170907.56666666668,0,0,0,190.25833333333335,20.363888888888887,1.6,0,0,0,0,0,55.95277777777778,0,0,0,6.550000000000001,0,0,0,0,0,0,0,0,0,60.07777777777778,0,19.069444444444446,9.475000000000001,32.400000000000006,141.2527777777778,9.525,0,1.4222222222222223,0,11.825000000000001,0,0,114.2388888888889,0,193.10833333333335,0,0,0,0,0,0,0,0,0,37.95,0,0,0,0,1.6,0,0,0,0,0,0,18.122222222222224,1.4222222222222223,0,0,22.275000000000002,0,0,0,320.2972222222222,2932.3861111111114,249.99722222222226,2682.3888888888887,772.073593073593,1406.2424658674659,639.5625624375625,1241.4027777777778,1090.7083333333335,2332.1111111111113,0.4501081216382677,0.08525385564846225,0.25778933743721627,0.46953336677258545,0.21354494014498962,0.7864550598550104,0.04072723007220016,0.015397858303462464,0.0827298771378502,0,0.08525385564846225,0.4676914097860784,0.3091971461650649,0.22572410041207927,0.04716319832872305,0,13287995.3984924
Leominster 4-B,Leominster,4,B,1355.305224187577,2761.03249691485,1946.834841628959,134.07692307692307,0,34.01275195392843,0,0,399.1396544631839,246.9683257918552,1153.4919786096257,2039.988893459482,41.89696969696969,101804.06060606061,142094.45454545456,0,0,0,31.633333333333333,10.905555555555555,6.645454545454545,0,0,0,0,0,28.974747474747474,2.840909090909091,0,0,4.6,0,0,0,0,0,0,0,0,0,63.89292929292929,0,30.22323232323232,16.527272727272727,20.622727272727275,135.57474747474748,11.245454545454544,0,8.634343434343434,0,0,0,0,187.14191919191916,0,89.73787878787878,0,0,0,0,0,0,0,0,0,51.62272727272727,2.3863636363636362,0,0,0,4.6,1.4772727272727273,0,0,0,0,0,64.3570707070707,4.088888888888889,0,0,0,0,0,0,306.0161616161616,3079.5898989898988,337.7570707070707,2741.832828282828,983.6069518716578,1399.4241053064584,814.1976552858905,1196.8611111111109,1112.9742424242422,2309.835353535353,0.4908689867656326,0.1096759899160127,0.35624606120019603,0.5068481109404401,0.29488883459201104,0.7051111654079888,0.048560429196954136,0.01231885245535282,0.0894478156515054,0,0.1096759899160127,0.48184137484984063,0.3709699549551115,0.2539386367477626,0.04910291625550853,8.64301176835164e-4,21255032.6521061
Leominster 4-C,Leominster,4,C,1507.1248196248198,3127.012626262627,2007.6527777777778,32.095238095238095,0,84.08459595959596,0,85.29365079365078,109.1482683982684,808.7380952380952,1298.1040764790764,2287.162878787879,39.873913043478254,77328.3,99961.95652173914,0,0,0,83.70790960451977,10.855555555555556,2.8,0,0,0,0,0,23.86195856873823,0,0,0,4.6,0,0,0,0,0,0,0,0.7288135593220338,0,49.490772128060264,0,10.877777777777778,10.100000000000001,14.610169491525424,101.81789077212807,7.9,0,2.488888888888889,0,4.3,0,0,117.11148775894539,0,105.47062146892657,0,0,0,0,0,0,0.23728813559322035,0,0,38.31864406779661,1.0338983050847457,0,0,0,2.8,0,0,0,0,0,0,25.885499058380415,2.488888888888889,0,0,8.1,0,0.06779661016949153,0,235.92448210922788,2288.469868173258,232.08719397363467,2056.382674199623,598.2525252525253,1207.43740981241,1119.3598484848485,924.6280602636535,836.931638418079,1761.5596986817327,0.48196953442625523,0.10141588368777402,0.19131759182167118,0.38613128698988547,0.35796460784448314,0.6420353921555167,0.010263865846169605,0.026889752619928816,0.25862962254958677,0,0.10141588368777402,0.4751083026277218,0.23727188035432423,0.17024304962954656,0.03256075460552897,3.30634515640076e-4,2163696.93730913
Leominster 5-A,Leominster,5,A,1747.8214128866302,3487.007654181567,2030.6487420791768,289.5447581404103,3.055555555555556,94.10909090909091,0,21,459.94531024531017,588.7041972520234,1377.0702365267584,2497.070092226614,38.67413793103448,96910.48780487805,103169.50943396226,0,0,0,58.436440677966104,8.875,1.0227272727272727,0,0,0,0,0,57.80893682588598,1.4204545454545454,0,0,0,0,0,0,0,0,0,0,23.322033898305083,0,40.70672829994864,0,11.022727272727272,21.78030303030303,50.87012069851053,92.2821006676939,22.022727272727273,0,2.2727272727272725,0,0,0,0,169.24967899332307,0,108.11215973292245,0,0,0,0,0,0,7.593220338983051,0,0,9.557973805855163,34.27792758089368,0,0,0,13.416666666666668,0.7386363636363636,0,0,0,0,0,76.1922829994864,0,0,0,0,0,2.169491525423729,0,289.8692860811505,3255.336286594761,337.946520287622,2917.3897663071393,711.7838007403225,1517.355028546333,1456.3589121023901,1171.8340395480227,1228.3328839239857,2400.1669234720084,0.5012381922335815,0.10381309042609861,0.20412453063782698,0.43514531054348093,0.41765291520250797,0.5823470847974921,0.08303530902583267,0.026988495650772864,0.1688279050796055,8.762686688947699e-4,0.10381309042609861,0.5117697739735187,0.338808298877,0.1410178039608516,0.026464553513965074,0.009830184209601063,2436854.18567422
Leominster 5-B,Leominster,5,B,1775.3392513368983,3240.31743315508,2564.7773262032083,12.618181818181819,0,45.97326203208556,0,50.8,176.0252406417112,390.12342245989305,1430.7698395721925,2455.1339037433154,43.92962962962964,145134.36363636365,168165.38888888888,0,0,0,25.75,19.958333333333332,9.613636363636363,0,0,0,0,0,116.24242424242424,13.352272727272727,0,0,0,0,0,0,0,0,0,0,0,0,42.34343434343434,0,103.61363636363636,19.62373737373737,83.08459595959594,169.27020202020202,16.613636363636363,0,21.363636363636363,0,0,0,0,190.10479797979798,0,109.90025252525251,0,0,0,0,0,0,0,0,0,6.556818181818182,11.21590909090909,0,0,0,4.472222222222222,6.9431818181818175,0,0,0,0,0,133.47601010101008,0,0,0,0,0,0,0,358.2070707070707,3498.7803030303025,311.64267676767673,3187.137626262626,852.8785026737969,1619.455614973262,675.5401069518716,1347.4305555555554,1295.4078282828282,2642.8383838383834,0.5478905347888278,0.08907180496522236,0.2632083184033466,0.499783014590767,0.20847960759637732,0.7915203924036227,0.003894119041879043,0.014187888372196188,0.12039666807582859,0,0.08907180496522236,0.4901577925478041,0.3727121903932947,0.19795689621482915,0.05223877151300715,0.003461361216079444,2355452.75059914
