district,gender_female,total_population,race_white,race_black,race_native_american,race_asian,race_hawaiian,race_other,race_multiracial,race_hispanic,total_households,ed_25yrs_older_total,median_age,median_household_income,median_family_income,ancestry_afghan,ancestry_albanian,ancestry_alsatian,ancestry_american,ancestry_arab,ancestry_armenian,ancestry_assyrian,ancestry_australian,ancestry_austrian,ancestry_basque,ancestry_belgian,ancestry_brazilian,ancestry_british,ancestry_bulgarian,ancestry_cajun,ancestry_canadian,ancestry_carpatho_rusyn,ancestry_celtic,ancestry_croatian,ancestry_cypriot,ancestry_czech,ancestry_czechoslovakian,ancestry_danish,ancestry_dutch,ancestry_eastern_european,ancestry_english,ancestry_estonian,ancestry_european,ancestry_finnish,ancestry_french,ancestry_french_canadian,ancestry_german,ancestry_german_russian,ancestry_greek,ancestry_guyanese,ancestry_hungarian,ancestry_icelander,ancestry_iranian,ancestry_irish,ancestry_israeli,ancestry_italian,ancestry_latvian,ancestry_lithuanian,ancestry_luxembourger,ancestry_macedonian,ancestry_maltese,ancestry_new_zealander,ancestry_northern_european,ancestry_norwegian,ancestry_pennsylvania_german,ancestry_polish,ancestry_portuguese,ancestry_romanian,ancestry_russian,ancestry_scandinavian,ancestry_scotch_irish,ancestry_scottish,ancestry_serbian,ancestry_slavic,ancestry_slovak,ancestry_slovene,ancestry_soviet_union,ancestry_subsaharan_african,ancestry_swedish,ancestry_swiss,ancestry_turkish,ancestry_ukrainian,ancestry_welsh,ancestry_west_indian,ancestry_yugoslavian,ancestry_other,poverty_total,below_poverty_level,above_poverty_level,ed_college_degree,ed_some_college,race_minority,vote_male_eligible,vote_female_eligible,vote_eligible,gender_female_pct,below_poverty_pct,ed_college_degree_pct,ed_some_college_pct,race_minority_pct,race_white_pct,race_black_pct,race_asian_pct,race_hispanic_pct,race_native_pct,poverty_pct,vote_female_pct,wwc_pct,white_college_pct,ancestry_french_candadian_pct,ancestry_portuguese_pct,area_m2,very_low_density_pct,low_density_pct,medium_density_pct,high_density_pct,density_type
Twenty-Sixth Middlesex,23023.943480034457,47189.78853074249,24976.747899872935,4858.336005501319,32,8625.08280415024,43,772.7992885375494,2389.2618935305954,5492.560639149852,21365.576380776085,34932.34992415087,33.314157303370784,134467.6866840731,179920.17109144543,0,39.57142857142857,0,483.3901546847582,542.1691517774639,25.72870945479641,0,31.71272727272727,27.53628762541806,0,30,624.3187198763159,117.5825722103983,43.84615384615385,0,102.08219316914969,0,0,0,4.529411764705882,77.68181818181819,10,39.967032967032964,143.08603980560503,343.1682240464849,532.9418780849727,0.5384615384615385,529.9493835405856,31.795429208472683,267.44883522274824,136.251904617122,568.0927450384228,0,129.3426758095556,4.384615384615385,25.052810457516337,0,128.86230722957066,1339.3505365790788,111.8220364176886,1420.2802061621242,29.67391304347826,32.7989010989011,0,3.2941176470588234,0,0,75.94964166268514,41.259834368530015,0,195.7850056167192,1242.3367800315625,77.23082487276861,321.55181417048425,51.986324786324786,53.75512892904197,135.05558692515214,1,0,25.851948051948053,4.622222222222222,0,1122.512883550096,88.56626483207046,41.56796223100571,75.40294133260885,130.57039458126417,32.70066889632107,1215.082694756224,8.658862876254181,12213.614951956255,46420.996765746335,5961.724144272892,40459.27262147344,25314.07564980203,29286.490599739136,22213.040630869553,17187.351299740327,17029.8438000817,34217.19509982203,0.4879009674950157,0.1284273186626617,0.5364312161159782,0.620610761598561,0.4707171047481711,0.5292828952518289,0.1029531209349727,0.18277434743178178,0.11639299115679745,6.781128077985161e-4,0.1284273186626617,0.497698415968943,0.08705696768524343,0.33047359996161774,0.002887317550244131,0.026326390066830324,6571618.56465,0.034482758620689655,0.034482758620689655,0,0.9310344827586207,high
Twenty-Seventh Middlesex,23993.419482968013,45546.87775263952,31766.245330160036,1393.879603729604,12.571428571428571,4862.829008246656,34.099999999999994,527.4928571428572,2444.270715558951,4505.488809229986,20553.31833607569,35847.43136128577,32.331805929919135,141845.55945945947,190873.90592334495,0,28.71788446244772,10,456.2058877104642,285.2822518322223,61.411382113821134,0,5.727272727272727,16.463399503722083,1.2258064516129032,73.29795918367347,705.3332974589371,157.2029665876596,204.3971742543171,0,55.907378335949765,0,0,0,20,77.16326530612244,12.682926829268293,1.2258064516129032,377.1660422433211,312.87220191623226,732.4455720879072,0,359.874067713692,78.54285714285714,161.51639337694792,276.70632598107966,729.4580334085601,0,184.04184388641914,0,16.04729064039409,0,26.679846938775512,1758.3492951467028,0.3870967741935484,1688.8185355125877,27.310344827586206,71.66882362701179,0,0,0,0,52.14583333333333,28.884654471544714,6.461538461538462,266.9583384751705,631.0206171748163,38.48979591836734,172.88801937390667,23.89795918367347,64.78560606060607,81.1279266613181,0,0,0,0,0,169.19248860149858,47.00979020979021,54.197278911564624,106.79526003949967,31.86507130380133,0,308.65826177900703,41,7595.773654719561,44328.56763296992,3685.655052731421,40642.9125802385,26638.624892754302,30034.85311796047,13780.632422479483,16235.19776455869,18922.698295608203,35157.896060166895,0.5267851643590993,0.08314401410954163,0.584861711870262,0.6594272670253428,0.3025593213506467,0.6974406786493532,0.030603186705785258,0.10676536456914099,0.0989198169345183,2.760107649903628e-4,0.08314401410954163,0.53822044024549,0.11484623633433856,0.43415091759410007,0.006075198556613336,0.013854311169292994,5044069.15908,0,0,0,1,high
Twenty-Eighth Middlesex,20187.085795846662,43049.55445761968,14770.498400150575,4129.996878725139,16.363636363636363,3724.593638245812,19.568181818181817,2097.7647907647906,4777.9205721814415,13512.848359370098,15031.211462450594,30184.46789321789,37.21737704918033,91130.4708029197,98196.49579831933,3,21.46613011401744,0,883.7212016057699,496.80036742192283,12,0,0,15,0,0,4318.283211345367,0,0,6.217391304347825,103.57004830917874,0,0,0,0,13,0,0,0,9,210.20813771517996,0,81.57971014492755,0,37.23671497584541,25.732394366197184,89.5770176615247,0,6,0,15,0,0,848.7721643872901,0,2394.553669845158,0,0,0,0,0,0,0,15.11111111111111,0,58.70496894409938,731.3571428571429,4.761904761904762,244.28571428571428,0,5.9523809523809526,30,0,0,0,6.309859154929577,0,454.67427754935414,27.676056338028168,5.357142857142857,0,17.261904761904763,3.549295774647887,1525.9744943088483,39,11453.029578436805,41748.289597488314,5685.313494493532,36062.976102994784,7068.841301210866,13249.517378756507,28279.056057469097,10832.295935030474,11055.122347612243,21887.418282642717,0.4689267066798549,0.13618075253640033,0.16420242648898534,0.30777362380834983,0.6568954409344361,0.34310455906556375,0.09593587972648898,0.0865187499655195,0.31389055077614986,3.801116311144548e-4,0.13618075253640033,0.5050902854257251,0.2011656881138824,0.06682934963354195,5.977389241398433e-4,0.016988727341583305,6383789.98896,0,0,0.09090909090909091,0.9090909090909091,high
Twenty-Ninth Middlesex,23412.529008491507,44731.97143689644,28061.012046287047,3652.145891608392,52,5859.839102564101,4.7,559.2835664335664,3238.5892274392277,3304.4016025641026,20533.682821345323,34173.35254329005,42.09026915113872,151226.5331858407,192656.25393258428,19.933333333333334,123.16817814492234,0,989.2233692179914,402.93097963854547,1295.952981318457,1.0810810810810811,19.236842105263158,2.1364221364221363,2.5945945945945947,8.614285714285714,686.9455315314709,65.61538461538461,40.46153846153846,0,58.737721315811896,0,0,9.953488372093023,0,25,0,23.10810810810811,40.81822803879107,153.67021451758293,790.3981116276403,0,754.7629333844451,29.813953488372093,194.65663506964,173.1123146429144,738.9851548109503,15.428571428571429,331.11808965373837,0,29.74285714285714,0,204.8470695970696,2419.0415764404065,8.475313283208019,1882.823293467617,17,28.701411960132887,0,49,0,0,65.23837209302326,15.31578947368421,0,407.6278598638452,143.06325743709462,47.46509973866155,227.2766840437893,11.363825363825365,257.4680296447738,97.36712431189174,2.8947368421052633,0,6,0.8095238095238095,0,996.8846636320167,42.19451272411799,35.7,198.15677660524665,70.24418604651163,0.42857142857142855,585.2728066873416,5.8604651162790695,7097.5790244403615,44051.568420463416,4173.30913678442,39878.259283679,24547.725482850485,29143.657276057278,16670.95939060939,15168.080882567407,17739.122640411555,32907.20352297896,0.5233958677971448,0.09473690237203403,0.5487736107826156,0.6515173899091469,0.3726855502920808,0.6273144497079192,0.0816450912913706,0.13099890110657425,0.07387113727427896,0.0011624795046951283,0.09473690237203403,0.5390650295770165,0.13318549639126254,0.3908482443273907,0.0038699907265908142,0.0031982327816451033,13863716.5656,0.03225806451612903,0,0.06451612903225806,0.9032258064516129,high
Thirtieth Middlesex,24954.577697653225,48155.11173141186,35842.50061175666,1295.9313131313131,17,4062.9329554947976,51,509.8363636363636,2606.757549555708,3769.152937837017,18700.39560397205,34011.24636439584,40.902508361204006,137469.80633147113,165083.625,6.872727272727273,186.20761904761906,0,1035.146616515789,311.4725359181881,48.38082437275986,0,0,0,0,0,1361.7000741334402,83.34415584415584,0,0,81.29458024443998,0,0,6.1190476190476195,0,0,0,188,13.994444444444444,121.8932084823389,930.865439346379,0,185.16336446006852,0,140.76503700600475,299.3543831219427,242.0118602170776,0,554.6462831075735,0,40,0,86.85204580365871,4145.390097569564,9.043478260869565,3064.8100616260795,13,21.762852022529444,0,0,0,15.709090909090909,10.695652173913043,18,0,232.07505437059433,698.2330093562352,0,103.61095527505066,16,17.073297491039426,124.85601638504863,0,56,0,0,0,315.6675093957001,212.50179211469535,0,0,22.107526881720432,0,614.0314923427827,47.152020202020196,4650.702181482224,48018.30152263974,3050.576305349629,44967.725217290106,17438.01715538847,23947.77115990734,12312.611119655201,16756.908652422848,18287.4221742571,35044.33082667994,0.5182124347844719,0.06352945040988879,0.36212182940515425,0.49730486128819573,0.2556864822228958,0.7443135177771042,0.026911604324779702,0.08437178960680353,0.07827108695873665,3.530258655575043e-4,0.06352945040988879,0.5218368204746693,0.255543536953157,0.30034726982691223,0.006216461188826857,0.014499665440517995,34608188.3457,0,0.21739130434782608,0.6521739130434783,0.13043478260869565,medium
Thirty-First Middlesex,23532.52488924331,44585.50524543682,33881.190350877194,932.7354066985647,75.21052631578948,4876.122984228247,0,261.91617933723194,2556.2765993265994,2002.0531986531987,17325.68908382066,31803.6049884813,43.874554294975695,179694.2603773585,203866.84026622295,0.12727272727272726,13,0,1117.509090909091,377,199.33333333333331,0,0,15,0,12.666666666666666,651.3333333333334,56.33333333333333,140,0,79.33333333333333,0,0,0,0,14,0,17,124,108,1241.1212121212122,0,554.6666666666666,0,115.33333333333333,308.6666666666667,367.3333333333333,0,310.58787878787876,0,0,0,158,3574.721212121212,0,4132.727272727272,9,41.666666666666664,0,0,0,0.2909090909090909,39,6,0,196.03030303030303,199,100,81,0,102.2,163.06666666666666,0,0,27,0,0,117.43030303030302,179,55,89,110.33333333333333,6.666666666666666,273.4909090909091,42.70909090909091,5324.127272727273,44456.59393939393,2305.3333333333335,42151.260606060605,21081.71919191919,25541.15960482013,10704.314894559631,14746.727272727274,16652.787878787876,31399.515151515152,0.5278066214501805,0.05185582450324717,0.4728379565481505,0.5728579156885115,0.24008508674812387,0.7599149132518762,0.02092014885923104,0.10936565499002172,0.04490367862003991,0.0016868828984165662,0.05185582450324717,0.5303517521984511,0.18580763472620165,0.37380119524878264,0.006923027225272001,0.004463333967049011,30795077.0372,0,0.14285714285714285,0.6071428571428571,0.25,medium
Thirty-Second Middlesex,23257.218484848483,45622.7497979798,34977.26560606061,1128.2027777777778,0,4463.996212121212,1,266.6111111111111,2579.464646464646,2206.2094444444447,18790.714191919193,34212.653080808086,44.020033670033676,142414.41499085922,182856.71043165468,0,68.32949971247844,0,597.406431826473,906.8050746986556,110.75891341256369,0,7.274193548387096,0,0,0,462.0001143902997,43.306451612903224,68,0,93.60391715994433,5.54054054054054,0,0,0,0,0,0,40.17117117117117,53.12182566918325,901.7385211856367,0,186.1604895904827,3,123.03261669356385,425.06765787569896,318.24422215084354,0,131.26937109417332,0,0,0,73.80277306168648,4815.267885159298,0,2763.5583797321865,0,49.763440860215056,0,65,0,0,35,19,15.718166383701188,313.37605347282766,99.30646690833447,5.54054054054054,202.86982383893846,56.583191850594226,58.365591397849464,158.22184493491793,0,4.787234042553191,21.8018018018018,15,0,147.52202916350586,126.31531531531532,0,0,85.2613818348204,4.629032258064516,298.8099555683994,143.31914893617022,5439.668915908648,45685.772649035265,2111.841843125501,43573.93080590976,20692.62439393939,26237.565707070702,10645.484191919191,16687.57588470239,17308.625263724152,33996.20114842654,0.5097723961802567,0.046225372160146584,0.45355934233617085,0.5750982968640026,0.23333718899141365,0.7666628110085864,0.024728951735121744,0.09784583857588698,0.048357660470131,0,0.046225372160146584,0.509134099664699,0.22336800512323432,0.3705842696687577,0.00931701091578047,0.002176687449749726,22182333.4681,0,0.08695652173913043,0.391304347826087,0.5217391304347826,high
Thirty-Third Middlesex,22179.293995859214,45708.22848648935,17509.486801242238,5732.6313837129055,49,13273.063339438342,0,1133.1018208844296,3421.651337792642,4589.293803418804,18355.699242182938,32710.552058448797,37.851111111111116,105558.98391420912,123384.30128205128,0,197.62103572862304,0,730.436867346102,638.3321084370059,56.853989813242784,0,0,0.5660377358490566,0,0,2214.5557793001044,2.1666666666666665,76,0,22.210526315789473,0,0,0,0,0,0,14.18867924528302,1.3333333333333333,62.79205138498595,254.81271172712997,0,26.010437575270974,1.528301886792453,176.62068176618624,215.75909005299667,196.46673286991063,0,37.81218703120708,18,2.0377358490566038,0,127.55916647980267,1071.063359049,0,1865.382746421356,0,0,0,0,0,0,0,0.2830188679245283,36.53624627606753,170.18056400892678,114.78013582342953,0,27.02569249297471,5.368421052631579,66.61290322580645,44.82207878186031,229.8490566037736,4.212765957446809,0,0,0,795.8543149225156,46.96774193548387,0,0,45.47832195905259,0,2382.7396488138284,145.07707747892414,12392.592465984506,43899.14115399479,5121.929436066047,38777.211717928745,14964.928684238466,20802.390408504536,28198.74168524712,13757.59974436551,14300.209588474365,28057.809332839875,0.4852363508775028,0.11667493489448268,0.32740119623454383,0.45511259345028876,0.6169292186325321,0.383070781367468,0.12541792962742765,0.29038673733246206,0.10040410568034437,0.0010720170442502196,0.11667493489448268,0.5096694976730376,0.14049840471759434,0.14867826874956008,0.004720355550790417,0.002511148202940238,8679115.23302,0,0,0.18181818181818182,0.8181818181818182,high
Thirty-Fourth Middlesex,22459.37384043884,44424.312066402075,28549.740989078487,2631.6845904095903,6.428571428571429,5388.825843008342,20.2,584.8927547452547,2398.440175477676,4844.099142254143,18154.998455463458,31308.081433498937,33.20043956043956,134196.02985074627,149871.2098765432,1.8153846153846154,20.18211553755228,0,725.850640888349,569.195473138344,97.10143839899938,0,64.56,14,0,10.70204081632653,679.5157325433187,68.53507537038234,14.525902668759812,0,250.18977911846795,0,0,6.24,0,1.836734693877551,0.3170731707317073,15,26.49624063509081,127.36252450773416,796.955981412356,0,471.88316576868954,56.457142857142856,245.80710143726714,194.23170448160835,421.27483039724666,0,89.50221205763678,0,53.472709359605915,0,56.403136744208176,2315.9216483478635,0,2635.6967263517813,20.689655172413794,27.710663552475403,0,5,9.076923076923077,0,42.374503863716185,28.02344017353623,5.538461538461538,184.56856866688463,734.1992551402305,112.13817610960469,239.88861044788445,1.3328100470957613,26.403205128205126,110.7885759699437,2.723076923076923,2.723076923076923,0,0,0,537.6786547226982,55.059999999999995,17.402721088435374,63.03519337805052,80.73108254235251,0.7307692307692308,763.7115204272974,19.923076923076923,7754.491308749729,40387.14564053813,4206.277460599997,36180.86817993813,19294.417603140104,23701.908432918433,15874.571077323577,16828.521706006097,17763.197727596755,34591.71943360285,0.5055649214526559,0.1041489165398704,0.4343211342091303,0.5335346194554601,0.3573397164506561,0.6426602835493437,0.059239737612052354,0.12130352935918369,0.10904162421274083,1.447084069408321e-4,0.1041489165398704,0.5135101122016315,0.16206676122118968,0.31214037879216255,0.004372193860678936,0.01652696960265373,7895687.71994,0,0,0,1,high
Thirty-Fifth Middlesex,22084.213219148,42554.89774006187,22935.700680720245,4002.7638183072963,0,8534.227641802641,13,841.6870680044593,2601.5154731741686,3626.003058053058,16832.054148870455,32416.339103167364,40.26731898238748,136582.01769911504,160586.2293144208,0,113.69811320754718,0,896.4661384744408,310.38968811671185,39.46489563567362,0,0,19.433962264150942,0,0,1379.1577561671916,31.833333333333336,41.34615384615385,0,8.280000000000001,0,0,5.98,0,0,0,1.8113207547169812,6.666666666666667,8.037735849056602,815.1572465972797,0,488.8783412370094,44.47169811320755,58.00885515496521,150.2938809039826,343.58192916960957,0,181.5226748833852,0,48.222264150943396,0,117.57593062123871,2352.189571354618,0,2882.3631467020928,0,14.32466063348416,0,0,0,0,0,60.716981132075475,18.641509433962263,238.76596812708374,305.246596515439,32.36363636363636,93.0514086911978,4.961538461538462,29.31017369727047,45.17295597484277,28.22641509433962,0,0,0,0,521.8192231405415,19.13456575682382,0,8.272727272727273,48.66981132075472,15.71153846153846,1374.2201771448272,7.60377358490566,10319.843245673092,44336.384892293274,3970.4140793675792,40365.97081292569,16823.297001187217,22644.95731876819,19619.197059341623,14889.983000784736,15945.747240837998,30835.730241622732,0.5189582020392818,0.0895520482559175,0.39533162795852506,0.5321351600253021,0.4610326449186081,0.5389673550813918,0.09406117816937039,0.20054630829880674,0.08520765530214117,0,0.0895520482559175,0.5171191703874126,0.20763785641711424,0.24638370593685943,0.0035317645884622465,0.007173007402813588,15483519.7669,0,0.041666666666666664,0.20833333333333334,0.75,high
Thirty-Sixth Middlesex,23649,45124,34815,2032,0,2766,0,89,1754,3668,16484,31171,41.509312320916905,127594.92263610315,142114.8395802099,0,0,0,1287,507,18,0,0,0,0,0,200,0,0,0,141,0,0,0,0,2,0,0,0,18,1059,0,282,0,2065,1725,48,0,747,0,0,0,0,4628,0,1661,0,0,0,0,0,0,0,44,0,544,686,0,0,28,262,305,0,0,0,0,0,1266,37,0,0,106,0,31,0,3891,44985,3348,41637,12622,19735,10309,15900,17736,33636,0.5240891764914458,0.07442480826942315,0.2797181100966226,0.4373504121975002,0.2284593564400319,0.7715406435599681,0.04503146884141477,0.0612977572910203,0.08128711993617588,0,0.07442480826942315,0.5272921869425615,0.33259462813580354,0.230719794344473,0.038227993972165586,0.015202552965162663,102374182.312,0.047619047619047616,0.6190476190476191,0.09523809523809523,0.23809523809523808,low
Thirty-Seventh Middlesex,21011.34189014568,44234.08011273496,31017.836946685413,2008.6112858228366,33,5521.258034722506,36,426.5634642356241,1772.1561566824646,3418.6542245861287,16147.470633584107,31678.603923061,43.96311970979444,169695.2145748988,195069.56049382716,0,14,0,824.8823195769518,152.03952147306907,49.28846153846154,0,0,29.545400475812848,0,0.42307692307692313,240.74138596394508,77.77926249008723,63,19,49.83884384263402,0,0,0,0,0.07692307692307693,0,18.80851063829787,65.26955326460481,195.81058272742402,1556.779346999035,18.72340425531915,688.39327908564,52.87764705882353,795.2364238376576,467.1729751334988,544.8043592618883,0,94.77070335588483,0,24.04,0,218.5578905630452,2583.674449634809,0,1416.5520236389375,7.659574468085107,36.25333333333333,0,0,0,0,17,19.3042712189771,0,256.22225071068004,124.75188585075298,0.0748663101604278,250.00474587990232,7.06951871657754,105.72561459159397,298.4779155856122,11.063829787234043,0,16.170212765957448,0,0,527.6403204880828,78.82335887682157,26.5979381443299,49.32679870817543,125.05496167063177,44.724542041187846,125.194057004245,0,6771.5544224217865,41355.27487835692,2444.7357613912354,38910.53911696568,19635.532714821456,25116.10670596107,13216.24316604956,16554.675051525337,15557.746997183687,32112.422048709024,0.47500347778446345,0.05911545186393322,0.4439005550647452,0.5677999099777856,0.29877965433816295,0.7012203456618373,0.045408682190376526,0.1248190992251004,0.07728552771694014,7.460311125696796e-4,0.05911545186393322,0.48447753251328285,0.20100953681155107,0.325676080095436,0.010561381042464587,0.0028202663089819066,221850387.192,0.16666666666666666,0.7916666666666666,0.041666666666666664,0,low
First Norfolk,23921.963962182203,48125.31507282795,22307.308771929827,5233.859765461399,19,14786.600554547285,0,240.16666666666666,1731.2327454356493,3807.146568787132,19950.701760590688,37417.23355437665,41.26201117318436,121355.1801980198,140202.81712062258,0,426.83229225107044,0,776.6476073857634,694.2264806858288,34.216748768472904,0,0.2689075630252101,0,0,0,77.11402101583327,12.303030303030303,73.33333333333333,0,22.567245488593805,0,0,0.5378151260504201,0,4.573033707865169,7.181818181818182,0,9.606060606060606,0.25210084033613445,435.6392858968717,0,185.4857996054736,25.384615384615387,129.9928327223716,184.21698010159986,294.3636514319158,0,182.27636702178214,55,9.846153846153847,0,30,3978.261629173602,0,967.6247675619829,4.923076923076923,44.90140056022409,0,0,0,0,0.1566265060240964,10.65079365079365,0,349.44217462055053,132.4562476826103,26.142857142857142,409.29799239343834,0,71.6,86.15893439652048,12.566666666666666,0,0,0,0,1084.2096623592793,175.39103641456583,24,32,1.0303030303030303,0.18181818181818182,1847.5483879880815,0,13857.327840271897,47713.99364144652,4528.733151701462,43185.260489745044,17739.34644934618,25579.458008748665,25818.006300898134,17595.3841335861,17974.529562695763,35569.91369628186,0.49707651629877414,0.09491415004439287,0.3686073830893628,0.531517725547133,0.5364745407241032,0.46352545927589706,0.10875481557972157,0.30725202592794976,0.07910902116746216,3.9480261004519836e-4,0.09491415004439287,0.505329580391269,0.1712953588279642,0.20530575614560825,0.003827860239934526,0.0027523195948362,32897546.0676,0.04,0.24,0.4,0.32,medium/high
Second Norfolk,22373.265179656348,44409.614187894484,26576.91598779557,2517.7707399998935,8.68421052631579,11094.56206640042,7,150.0024121568744,1287.4995801071545,2767.1791909082526,19356.857074291074,33389.52214598521,40.04249999999999,107324.49239543726,135451.2450331126,0,904.8111675182014,0,1033.3019358641156,298.6763916779659,59.40229885057471,0,0,0,0,0,173.8710537168711,79.37433456183456,56.66666666666667,0,24.443990466462374,0,0,0,0,45.84435165502582,5.818181818181818,0,69.96697310180457,36.49702244617499,576.998708624729,0,443.5763633767249,6.621621621621622,188.6570010449321,231.15967749269913,263.96556118417044,0,57.45898337634164,19,1.1864406779661016,0,23,4295.096822968051,0,1241.0579668033697,24,1.1864406779661016,0,239.4943820224719,0,2.9375,0,6.621621621621622,12.75,211.07721295034096,138.69630207874206,0,185.56758337139894,0,7.667521759047183,32.97915604401005,0,0,0,0,0,514.0961987006057,15.360971140632158,0,37.270270270270274,107.96969696969697,5.818181818181818,739.7559691819465,0,10673.965079548336,44066.79336691403,4684.805862338293,39381.987504575736,16798.187887086217,23280.39453431389,17832.698200098912,15626.219968630394,16870.26221735608,32496.482185986475,0.5037932796487798,0.10631147638384124,0.37825565914655473,0.524219697919822,0.4015503968273583,0.5984496031726417,0.05669427186075863,0.24982342831126558,0.06231036322901791,1.955479840372718e-4,0.10631147638384124,0.519141183368798,0.2329407199535503,0.2389293404860935,0.0052051719367494625,0.003123114321415316,14672619.7443,0,0.1,0.15,0.75,high
Third Norfolk,20979.065281904193,41847.835371380555,26048.043112393272,2922.8537006549204,105.3157894736842,7047.61538837527,0,947.8413312693499,2016.9010874431674,2759.264961770892,18410.384217857507,31885.20946257649,41.938377192982465,117629.5355450237,142886.34605597964,0,327.53208476021496,0,1043.5779870910958,164.95750549255735,19.428571428571427,0,0,7,0,0,834.8214359094193,238.1891891891892,0.8285714285714285,0,78.28554543809925,0,0,0,0,100.26891891891891,0,0,0,87.12305477390223,660.1737300950219,0,162.44381049524776,9.615384615384617,122.00133779264215,255.93736178718757,488.15917986660844,0,133.29913970591934,0,19.19597690445148,0,0,4158.176276281672,0,1745.0734684174145,3.076923076923077,48.12660280029477,0,0,0,0,0.4857142857142857,22.615384615384617,2.25,286.88430248649155,154.99999899389795,0,33.815839436670494,0,61.985760094234664,285.6749735156375,8.8,0,0.2571428571428571,0,0,553.9751416269314,44.295399515738495,0,81.62162162162163,2.9514563106796117,0,1018.594754944517,0,7629.1260947598885,41608.418612606736,3339.6357272152213,38268.78288539152,14487.64882126608,22304.680146612267,15799.792258987285,15067.358338380809,15322.059514982293,30389.417853363102,0.5013178123963762,0.08026346202456637,0.34619828463514946,0.5329948359017461,0.37755339359303286,0.6224466064069671,0.06984480020808531,0.1684105121765769,0.06593566757476622,0.0025166364888184623,0.08026346202456637,0.5041906228317778,0.2700815736292571,0.22118581752367356,0.006115904431277259,0.0037038952581022,30682565.0518,0,0.27586206896551724,0.41379310344827586,0.3103448275862069,medium/high
Fourth Norfolk,21681.58484172374,41854.448713699334,32208.34675007946,1622.8367510493936,7,3600.5336699195814,0,497.38986013986016,1805.1907724154403,2113.150910095597,19177.821370525424,32512.367723366133,45.90217391304348,110522.0606741573,142375.82352941178,0,417.1343915343915,0,1660.5735206291138,170.48514744014955,6.857142857142858,0,0,10.38888888888889,0,0,468.3563837129054,54.12962962962963,61,0,82.9782856606833,0,0,61,0,33,0,0,23,3.4000000000000004,831.0609041834454,0,341.3593405562591,0,251.8476650563607,352.13430108031207,198.01589378680978,0,300.4349206349206,0,0,0,83,6137.64253865516,0,1656.4785541194574,20,83.4647342995169,0,0,0,0,0,18,0,327.3116399882968,131.72673867258078,84,98.85714285714286,0,23.01005291005291,298.8667939724081,17.2,0,0,0,0,444.97680690399136,131.24603174603175,0,28,51.58252427184466,0,557.1580572250475,0,5348.277471350624,42169.97373704887,3724.5103506268133,38445.46338642206,13696.68986207499,22780.92709680421,9646.101963619873,15968.617912364514,16836.044008924804,32804.66192128932,0.5180234242250852,0.0883213817929084,0.32724573571057314,0.5442892642699606,0.23046778204159257,0.7695322179584074,0.038773339535546784,0.08602511275560284,0.05048808370527991,1.6724625971979026e-4,0.0883213817929084,0.5132210796538853,0.372863786052982,0.2538805079447386,0.008413306396389241,0.0031472577640107692,30542763.3894,0,0.4444444444444444,0.4444444444444444,0.1111111111111111,low/medium
Fifth Norfolk,22359.830415109187,44454.802722180226,28780.224779191733,2194.193715895089,6,9052.081520444826,61,589.1470588235294,1773.7016370357333,1998.4540107893185,16497.856736075875,32024.635223707508,42.65883458646617,130956.61842105263,150705.72222222222,0,155.15384615384616,0,850.4227659133319,393.7304167530582,42.714285714285715,0,0,0,0,3,315.7142857142857,10,28.17142857142857,0,85.61455525606469,0,9,0,0,20,0,45,0,67.64743935309973,790.8823968484346,0,237.6574746008708,31,49.54716981132076,104.1267261040846,268.8281567489115,0,65.65714285714286,0,26.771428571428572,0,41,6308.561683599419,3,1697.3260211486627,0,42,0,0,0,0,23.514285714285712,53.38461538461539,0,224.85701845324485,87.79680696661828,0,106.84615384615384,0,49.285714285714285,168.79017209205887,0,0,8.742857142857142,0,0,528.5963922869583,93,0,127,0,0,608.9985486211901,0,8502.696205681112,43799.91420277835,2632.642712004976,41167.271490773375,14719.94300920509,22136.944702154757,15674.577942988497,15471.04627825005,16870.20340037321,32341.249678623262,0.5029789594354223,0.06010611572928561,0.33112154610599,0.49796519940712225,0.35259582729332056,0.6474041727066795,0.049357855204254925,0.2036243772583067,0.0449547380353622,1.3496854406253763e-4,0.06010611572928561,0.5216311542693411,0.2665555314287654,0.22630342663002542,0.002342305436711155,0.001974967868270688,46436281.6731,0.041666666666666664,0.2916666666666667,0.4166666666666667,0.25,low/medium
