city_town,ward,precinct,Biden_20,Trump_20,Clinton_16,Trump_16
Fall River,6,A,722.0783303272352,718.5119814480804,754.4300438031435,538.7861375934037
Fall River,6,B,493.9216696727647,366.4880185519196,538.5699561968564,290.21386240659626
Fall River,6,C,652,502,625,439
Fall River,7,A,766.9468132701614,558.7780809474201,752.6834093258352,477.45013764155277
Fall River,7,B,576.4608275112306,353.62788552326765,516.5763923351789,304.2915799563096
Fall River,7,C,709.0037238613578,426.539673446004,628.4351188771126,307.1085648811229
Fall River,8,A,657.993125,459.5203125,621.1990625,351.5471875
Fall River,8,B,943.844640670748,672.9712237157306,909.0276011445304,586.2239266702156
Fall River,8,C,888.450359329252,730.0662762842693,845.3398988554698,619.4785733297844
Fall River,9,A,1102.492561983471,873.996694214876,938.7371900826446,755.9404958677686
Fall River,9,B,850.668622520257,625.234143615535,751.7138865604918,548.6943280245879
Fall River,9,C,947.838815496272,598.769162169589,768.5489233568636,473.3651761076435
Falmouth,-,1,2096,522,1793,513
Falmouth,-,2,1648,684,1386,707
Falmouth,-,3,1460,824,1150,810
Falmouth,-,4,1483,961,1219,859
Falmouth,-,5,1752,852,1349,886
Falmouth,-,6,1653,808,1333,771
Falmouth,-,7,1368,922,1094,913
Falmouth,-,8,1346,930,1070,907
Falmouth,-,9,1328,816,1073,799
Fitchburg,1,A,761.5528974942965,414.83674426691834,666.5970692593711,344.34839911266687
Fitchburg,1,B,863.0579954036253,456.5024351499957,696.6606341736806,450.7588418860391
Fitchburg,2,A,706.9929963529706,369.3412506673356,617.0425702230027,299.69937801105044
Fitchburg,2,B,818.1138657159948,592.3048728958827,697.524004489641,563.6230846326278
Fitchburg,3,A,1147,855,961,832
Fitchburg,3,B,870.842,575.37775,706.187,496.70925
Fitchburg,4,A,574.611374407583,348.1299135768051,641.6091441315863,347.86283802620574
Fitchburg,4,B,714.9513526484361,333.95444995120437,645.4166103380204,265.81347544220904
Fitchburg,5,A,1072.63326875173,856.360918903958,823.3866592859121,816.5978411292555
Fitchburg,5,B,604.9569975697345,311.5443135945226,635.8652153835543,257.55957387915095
Fitchburg,6,A,1044,725,854,626
Fitchburg,6,B,718.2872516556291,347.6473509933775,644.7110927152318,286.02731788079467
Florida,-,1,209,203,191,170
Foxborough,-,1,1160.556445156125,706.0928742994396,958.6789431545236,740.5364291433146
Foxborough,-,2,1561.4374339563465,1006.0762152185404,1235.2881570750096,925.5247797319722
Foxborough,-,3,1256.0061208875286,870.8309104820199,975.0328997704668,815.938791124713
Foxborough,-,4,1410,918,1031,881
Foxborough,-,5,1352,856,932,798
Framingham,-,1,403.23938868241464,133.673430773804,413.83831335609705,89.66343796151976
Framingham,-,10,883.2275264158483,289.1631150276266,770.5335911654521,281.3997566741701
Framingham,-,11,720.0462144168039,225.5105380292264,657.3865135513904,208.6480772053237
Framingham,-,12,712.550114074741,229.45946938092783,653.2208626248934,202.4213222936909
Framingham,-,13,538.425665820323,152.98703473610286,506.5216627950948,115.609326886716
Framingham,-,14,578.3643630642991,169.04694034536493,548.2699603270826,133.50676949724635
Framingham,-,15,823.6628574001821,267.0296320017739,739.999548339312,228.57517198028563
Framingham,-,16,858.8732756309092,292.64001237277614,763.190888103273,252.53248741990996
Framingham,-,17,1000.2402092440082,296.51846221555274,882.6175829465748,264.47217501938167
Framingham,-,18,1087.6151563399549,401.1146721088951,932.037237047336,404.0590710382132
Framingham,-,19,1156.793157789344,398.4901570371486,966.3993250113684,388.5921213214027
Framingham,-,2,430.7828477185266,99.52831225948324,480.92688290269376,44.06597031335899
Framingham,-,20,1010.6629509891804,315.2341084209021,830.7071221001265,300.2171664304721
Framingham,-,21A,859.6444986980454,262.26332520580024,698.2644841236572,265.5585443411103
Framingham,-,21B,432.67562577801436,132.00218058034847,351.4499576096138,133.6607278095872
Framingham,-,21C,37.353291434073185,11.395871704778285,30.34100353464292,11.539055638237743
Framingham,-,22,1166.0418994413408,434.42051802945656,1008.6620111731844,410.3583037074657
Framingham,-,23,1171.8124739431337,410.18475495987377,961.4174720968184,389.2189822851208
Framingham,-,24,1175.0773462530285,389.00546277587387,925.654672412061,370.4420801750411
Framingham,-,25,1165.7351993348905,419.5620915882881,967.9760334364556,398.4331485807039
Framingham,-,26,1102.1985755607436,378.0511549590615,937.0289986728234,358.5292399817135
Framingham,-,27,1069.737297804173,340.33676308063275,905.310365152547,321.0592795186372
Framingham,-,3,469.8358799395728,148.42256533845426,465.8843009646055,107.3497608392719
Framingham,-,4,520.3819510179051,179.12130867785675,485.5537149866013,152.12511498926767
Framingham,-,5,571.3507792606024,184.6276649734914,519.7818070313438,140.2443827464992
Framingham,-,6,842.1633514757917,272.86217014659763,730.8232293400913,245.99313187054491
Framingham,-,7,1010.9823066841416,315.3969379244609,849.0135992957094,310.42699604167495
Framingham,-,8,798.0288569556262,227.2146261340233,681.1654404464037,216.9807783413615
Framingham,-,9A,940.7280912426334,309.2031602125571,786.029949839144,291.37187902811326
Framingham,-,9B,83.76884758974954,27.53355899886065,69.99346961360271,25.945740063958244
Franklin,-,1,1304.3844025105889,778.524981012753,1043.2249324935676,777.7803480156252
Franklin,-,2,1259.169217121313,736.5859392326458,905.7041472610337,678.0758483033933
Franklin,-,3,1323.6072389337246,844.700415749572,1028.0533137686475,769.899730985571
Franklin,-,4,1538.8088376561,984.4668587896252,1145.7636887608069,916.7963496637848
Franklin,-,5,1449.393053813244,784.1546079584633,1043.162653472906,734.9245483410734
Franklin,-,6,1309.6421933529805,664.2389608306693,1047.7196198266304,674.7776143087807
Franklin,-,7,1541.787249410197,821.2798821961426,1225.0260294776251,831.1108067163937
Franklin,-,8,1399.258471432105,994.3586445708632,1088.52139500371,914.3203067029434
Franklin,-,9,1351.0674964216678,738.2578121039686,1001.3870837301832,699.6957042383369
Freetown,-,1,841,943,665,910
Freetown,-,2,825,992,707,875
Freetown,-,3,817,971,663,864
Gardner,1,A,666.3029759624267,439.984392733939,546.6794243715862,400.12727924232814
Gardner,1,B,313.3253234750462,302.70794824399263,235.77449168207025,266.09426987061
Gardner,2,A,536.040354958215,399.44388730938226,449.9183423795985,358.1468596536573
Gardner,2,B,585.1837270341208,526.6653543307087,423.0590551181103,466.2283464566929
Gardner,3,A,481.7859636697648,369.9551419215529,404.46598149772507,330.1946569033484
Gardner,3,B,606,416,529,392
Gardner,4,A,528.131700562527,313.2276590220684,440.4260839463436,268.9384508870619
Gardner,4,B,409.2299543378996,328.0156164383561,331.6766210045662,257.2701369863014
Gardner,5,A,496.8522837508458,366.0058489781611,399.26961547554026,332.67329686723025
Gardner,5,B,590.1477162491542,476.99415102183895,435.73038452445974,470.32670313276975
Georgetown,-,1,1030.1647220315715,887.8146877144818,808.2110501029513,794.1633493479753
Georgetown,-,2,983,760,727,725
Georgetown,-,3,1037.8352779684285,740.1853122855182,811.7889498970487,708.8366506520247
Gill,-,1,679,279,579,259
Gloucester,1,1,1562.259941089838,605.3372606774668,1281.5913107511046,591.1656848306333
Gloucester,1,2,1203.3538455012856,547.6636836095964,936.3444777285932,551.4207174356557
Gloucester,2,1,893.5933209027951,430.6043897351756,731.6289605907234,394.94628311454994
Gloucester,2,2,894.8405904192978,410.1681008899836,774.7459498365016,347.7382652650703
Gloucester,3,1,948.1444136134754,471.0228928674442,767.7107223783544,451.38324860604587
Gloucester,3,2,1007.8078884733084,519.2036722203333,841.9785787147229,508.3458007480449
Gloucester,4,1,1156,649,976,605
Gloucester,4,2,1645,513,1301,521
Gloucester,5,1,1488.1260291323622,705.8321722609246,1165.7447751741608,685.7542748575047
Gloucester,5,2,1337.137428752375,742.2039265357822,1029.9176694110197,697.3400886637113
Goshen,-,1,418,231,364,213
Gosnold,-,1,56,22,36,27
Grafton,-,1,1340,791,1061,806
Grafton,-,2,1493.1875468867215,825.384096024006,1106.0655163790948,781.783695923981
Grafton,-,3,1412.7332834937984,799.325673686208,1024.6386689310666,728.4239865549391
Grafton,-,4,1305.9247723862784,781.9797065743709,936.5959629111824,721.7224064538862
Grafton,-,5,1587.1543972332015,813.310523715415,1243.699851778656,845.0699110671936
Granby,-,1,1126.3527740461209,840.6226292629065,930.3922525186848,791.8591637997681
Granby,-,2,909.1495095087298,951.4820286904229,705.743092168984,886.000356787919
Granby,-,2A,22.988539727792617,24.058949807551397,17.845253109918893,22.403195720650537
Granville,-,1,402,565,335,548
Great Barrington,-,A,873.6421725239617,166.96272630457935,729.9765708200214,150.46059637912674
Great Barrington,-,B,872.718901453958,204.5191168551427,746.465266558966,188.4857296715132
Great Barrington,-,C,701.5177628556829,92.55800605944869,567.3449154481532,90.13660340547209
Great Barrington,-,D,920.1211631663974,189.96015078082928,836.2132471728595,150.917070543888
Greenfield,-,1,736.6921284145548,324.6426506338659,556.3700527011989,283.8885871276888
Greenfield,-,2,921.9470468431772,338.4765784114053,760.4959266802445,350.979633401222
Greenfield,-,3,810.4020618556701,296.8323621694307,645.8350515463917,257.76423128641864
Greenfield,-,4,870,296,736,257
Greenfield,-,5,878.6714285714286,202.97142857142856,749.5428571428572,181.6
Greenfield,-,6,841.3285714285714,178.02857142857144,704.4571428571429,147.4
Greenfield,-,7,624.1312625250501,238.40981963927857,489.70841683366734,248.21442885771543
Greenfield,-,8,691.86873747495,182.59018036072143,508.2915831663327,167.78557114228457
Greenfield,-,9,507.9587628865979,207.04840878529805,423.29896907216494,203.36754818467057
Groton,-,1,1611.4040009758478,658.4930470846548,1309.5559892656745,652.9204684069285
Groton,-,2,1561,788,1247,765
Groton,-,3,1634.3537240787266,649.1843560213289,1257.1818191215302,665.4231179655235
Groton,-,3A,134.24227494542563,53.32259689401632,103.26219161279516,54.65641362754792
Groveland,-,1,1253.7511560693642,974.3809248554912,931.1274566473988,987.264161849711
Groveland,-,2,1167.248843930636,1001.6190751445088,890.8725433526012,946.735838150289
Hadley,-,1,2476,925,2149,867
Halifax,-,1,1122.4032258064517,1256.206011730205,849.9846041055719,1205.1876832844575
Halifax,-,2,1182.138950977902,1095.9424186621102,906.1061162167778,1062.365522894682
Halifax,-,2A,49.45782321564643,45.851569607684674,37.90927967765026,44.446793820860364
Hamilton,-,1,1623.0152632249328,730.0760050680772,1264.2882569434669,739.4444562878346
Hamilton,-,2,1740.9847367750672,727.9239949319228,1366.7117430565331,736.5555437121654
Hampden,-,1,1539,1713,1188,1645
Hancock,-,1,257,207,189,159
Hanover,-,1,1220,1185,885,1033
Hanover,-,2,1215.7097104791187,1107.2841404048168,919.2185498334616,1079.45810914681
Hanover,-,3,1187.16008407946,1026.7930389399917,948.9880020821412,984.0743728076596
Hanover,-,4,1287.1302054414214,1187.9228206551916,996.7934480843976,1170.4675180455304
Hanson,-,1,1098,1123,829,1060
Hanson,-,2,1174.8227349936074,1148.9710463090382,899.8460731726527,1095.062503644739
Hanson,-,3,966.298687382802,1037.280471470667,699.4071792124297,964.4058398071256
Hardwick,-,1,749,733,568,709
Harvard,-,1,3074,954,2515,889
Harwich,-,1,1546.2764146979932,878.35870794687,1218.1889522670715,865.0194486636718
Harwich,-,2,1469.9719076786942,864.1533852120256,1147.8850035423293,859.232992150274
Harwich,-,3,1432.9151944828095,834.6079641648937,1108.9999476105183,844.308571506167
Harwich,-,4,1383.836483140503,787.8799426762107,1084.9260965800809,725.4389876798871
Hatfield,-,1,1578,686,1284,660
Haverhill,1,1,591.9827771567674,321.451187520277,580.263116198398,257.10170436849415
Haverhill,1,2,628.3162840497414,259.08239512266243,541.7721541012683,220.28966328451764
Haverhill,1,2A,189.41531770504926,78.10425327136547,163.32529857640392,66.40960550828558
Haverhill,1,3,525.8682072638943,303.75210956603104,433.8116573723267,290.4562398853546
Haverhill,1,3A,250.25980415801456,144.55512313265106,206.45024535773305,138.22764089197858
Haverhill,2,1,931.854843151583,566.0788530752301,703.1649702992233,560.342538032259
Haverhill,2,2,1007.1680594398916,573.8671518267752,748.0491740730895,570.0615356411959
Haverhill,2,3,602.9195273637869,289.792245971162,586.1020624419403,271.82308445413787
Haverhill,3,1,725.8251637106931,292.46830103897344,642.5567601751177,236.43815730808268
Haverhill,3,2,837.7661963687975,370.46807900587055,688.4510326772615,331.799913709341
Haverhill,3,3,773.2901020137421,402.95513358039926,642.5363984807344,382.1690270732974
Haverhill,4,1,994.22571118497,698.3186788094034,782.3456233986021,727.0433023872174
Haverhill,4,2,1093.5528113310268,931.2319894557296,854.0432460390506,943.3123818634652
Haverhill,4,3,1016,728,756,734
Haverhill,5,1,463.9904189454193,321.12813012078533,389.41568978237507,283.3363735464008
Haverhill,5,1A,453.87132064898304,314.1246943131479,380.9229807043759,277.1571325582176
Haverhill,5,2,1013.5723438746904,856.3825537886155,795.661260199797,845.0748844604964
Haverhill,5,3,867.4871791153608,866.9125303755868,712.7204494186661,792.0909473608029
Haverhill,5,3A,104.7555078745952,104.6861147791884,86.06627792193967,95.65085395067932
Haverhill,6,1,929.2035259077612,636.533848108779,753.0636284737476,632.0459734166213
Haverhill,6,2,611.4832737530725,424.570804579468,514.9673274498414,415.7582781980467
Haverhill,6,2A,281.54227620109805,195.48307510714537,237.10390743733083,191.42556635260584
Haverhill,6,3,1079.1221719457014,727.5765998707175,850.972850678733,717.4589528118939
Haverhill,7,1,1011.877806353666,674.8746953628296,797.8741464171826,646.497387942381
Haverhill,7,2,646.7739159325287,454.62820599569835,523.1733736293029,421.59033978086967
Haverhill,7,2A,284.89207691145657,200.2554070874984,230.4482993614947,185.7028314643849
Haverhill,7,3,1087.5945764571698,822.0858251551765,794.4964285224597,805.3406044494246
Haverhill,7,3A,15.388801180539092,11.632013978832706,11.2416408116044,11.395079299547636
Hawley,-,1,155,70,105,67
Heath,-,1,294,158,244,165
Hingham,-,1,1580.5457746478874,669.3084507042254,1118.6049295774649,654.1352112676057
Hingham,-,2,1539.4105171246422,678.4818215336761,1149.57374858384,646.7528856144961
Hingham,-,3,1530.5812687700673,664.2213734264591,1199.054096788294,633.2382800879265
Hingham,-,4,1633.218065000617,714.3241124497796,1262.4655563163046,676.2490410880223
Hingham,-,5,1065.7030363787776,644.6701800714723,886.2496841200774,592.855092592433
Hingham,-,6,1425.0762629899104,670.8665751720828,1163.058871062915,683.2779130748413
Hingham,-,7,1214.1833849472534,685.8908669239951,1010.25508538209,654.3056607817175
Hinsdale,-,1,771,402,606,403
Holbrook,-,1,1001.5958762886598,540.6652920962199,782.9752577319588,535.341237113402
Holbrook,-,2,881.4041237113403,676.3347079037801,698.0247422680412,653.658762886598
Holbrook,-,3,928,592,720,613
Holbrook,-,4,899,572,711,583
Holden,-,1,1122.437140891264,823.0294177234531,850.9442644384497,773.2432455040541
Holden,-,2,1196.4838487025158,805.3635174369449,896.9665641154927,737.7990005530658
Holden,-,3,1261.105834928418,790.5764960592821,998.0067055894514,720.3899941712632
Holden,-,4,1256.156423288479,840.2375754726133,917.9526474018558,784.9935204993083
Holden,-,5,1246.710181432804,881.2102486024971,971.0011082999353,818.23211233758
Holden,-,6,1238.3212600220554,852.8991288860002,967.1703126201464,774.8511151216828
Holland,-,1,698,793,475,720
Holliston,-,1,1765,740,1394,744
Holliston,-,2,1739,608,1409,639
Holliston,-,3,1545.208169291339,537.005905511811,1134.556594488189,510.6820866141732
Holliston,-,4,1721.791830708661,693.9940944881889,1353.443405511811,669.3179133858267
Holyoke,1,A,448,190,815,58
Holyoke,1,B,583,193,787,99
Holyoke,2,A,575.156622284513,221.7372109320252,736.0932025227751,125.11212333566924
Holyoke,2,B,464.843377715487,177.26278906797478,661.9067974772249,67.88787666433076
Holyoke,3,A,857,334,867,284
Holyoke,3,B,948,489,837,497
Holyoke,4,A,525.7330257086354,173.65392221489782,687.7673038892551,103.32300593276204
Holyoke,4,B,670.9953856295319,219.80883322346736,731.5095583388267,154.84508899143046
Holyoke,5,A,1103.7793103448275,771.66,911.603448275862,737.1668965517241
Holyoke,5,B,823.2206896551725,496.34,886.3965517241379,394.83310344827584
Holyoke,6,A,786,268,841,256
Holyoke,6,B,949,373,854,320
Holyoke,7,A,1235,559,981,558
Holyoke,7,B,1182.2715886618323,376.5372445616348,1058.7231377719183,366.8319050758075
Hopedale,-,1,2285,1385,1759,1375
Hopkinton,-,1,1229.524249422633,468.3325635103926,906.4110854503464,427.18706697459584
Hopkinton,-,2,1478.925429206708,668.6572748468653,1147.4804719115932,666.622934802786
Hopkinton,-,3,1320.255036431245,615.7731062495662,1024.208013394687,602.8522950435334
Hopkinton,-,4,1601.1579206701158,647.0561714708056,1211.2288741069228,659.3003202759301
Hopkinton,-,5,1417.1373642692988,581.1808839223702,1068.6715551364505,555.0373829031548
Hubbardston,-,1,1390,1442,1040,1376
Hudson,-,1,1268.1829888173502,636.3456455438834,1012.5130464249409,637.8298881735005
Hudson,-,2,1029.4455959355353,531.8318906880006,862.7468391909501,530.0828324463876
Hudson,-,3,1172.866705102187,737.0634057971015,965.370549166718,687.2405402496771
Hudson,-,4,1407.7278985507246,735.034420289855,1128.804347826087,742.5076086956522
Hudson,-,5,1562.0192028985507,699.0561594202899,1222.891304347826,722.2597826086957
Hudson,-,6,973.7576086956522,512.6684782608696,835.6739130434783,455.079347826087
Hull,-,1,1617,713,1335,741
Hull,-,2,1306,811,1058,756
Hull,-,3,1584,909,1295,859
Huntington,-,1,585,593,460,611
Ipswich,-,1,1627.565167573761,600.5665998281295,1322.8295617301633,598.5877971927815
Ipswich,-,2,1628.117908083497,771.1598468397352,1301.434383287631,751.7106399982445
Ipswich,-,3,1478.244554076262,931.933581382626,1118.9876678854316,906.4078741694228
Ipswich,-,4,1539.0723702664795,805.339971949509,1195.7483870967742,756.2936886395512
Kingston,-,1,1159.310229322517,844.245954831706,866.2776268483599,820.2648099252469
Kingston,-,2,1156.689770677483,1047.7540451682942,903.72237315164,963.7351900747532
Kingston,-,3,1114.7911710282845,993.313507798044,838.1958762886597,920.4269098598996
Kingston,-,4,1091.2088289717155,889.6864922019561,862.8041237113403,874.5730901401005
Lakeville,-,1,1096.5252497974616,1299.5738590332162,841.9435592762625,1125.1868755063465
Lakeville,-,2,1086.7177864142377,1307.9208020624196,817.3927916986679,1202.5464114017318
Lakeville,-,3,1152.7569637883007,1170.505338904364,806.6636490250696,1046.266713091922
Lancaster,-,1,1095.076384599547,820.832818612312,837.9137327568458,760.100679431748
Lancaster,-,2,1362.923615400453,941.1671813876878,1012.0862672431542,890.899320568252
Lanesborough,-,1,1237,604,998,597
Lawrence,A,1,727.1480144404331,254.4043321299639,847.0397111913358,161.80505415162455
Lawrence,A,2,484.4734899796066,151.43442671053919,603.5519058591417,75.6512194781602
Lawrence,A,2A,105.07951529249644,32.845256730167755,130.90693925112535,16.408314672462183
Lawrence,A,3,574.1006244752652,257.63721636073274,624.1199112922106,181.21881964008165
Lawrence,A,4,809.9894319235386,257.5621211151063,870.8428464493462,126.19103910038984
Lawrence,B,1,811.7392129845912,194.1959202952728,1049.5079140806736,126.26443146305138
Lawrence,B,2,594.8955347298787,140.1970782800441,858.3437155457552,59.02094818081588
Lawrence,B,3,628.9944734378316,172.47730233525672,849.9239130956823,96.1930458295299
Lawrence,B,4,666.8311654526535,190.38371488033297,1104.2255463059314,55.6506243496358
Lawrence,C,1,569.1198555382582,174.54326963596134,714.0157191646888,72.27739397045414
Lawrence,C,2,780.108239882984,277.51243295953196,827.113603120429,185.3096050706972
Lawrence,C,3,563.2622137358696,148.36157779371752,699.1040124062816,39.07609266242171
Lawrence,C,4,662.3944650527366,180.91094170183803,823.1745359966138,76.89128046534753
Lawrence,D,1,801.9726571032387,272.2157242621431,906.17266478014,168.80067506163763
Lawrence,D,2,683.3784236120824,191.9460575011902,872.6000537390088,68.8175487098259
Lawrence,D,3,530.2025494269044,163.4092628163263,687.143864223117,66.0790675965392
Lawrence,D,4,636.4135812074929,182.69640119932765,711.635835378385,52.943282311452094
Lawrence,E,1,919.4209206785883,505.206561752268,925.0990788501616,449.7186569263531
Lawrence,E,1A,63.05524485310365,34.64781226554241,63.444661327941915,30.842369789204756
Lawrence,E,2,949.6902004577164,470.4354664708965,907.0099022527368,428.7595575867869
Lawrence,E,3,689.3933982683983,317.19669913419915,816.7456709956709,211.4859307359307
Lawrence,E,4,696.523834468308,258.14562598218964,789.4562598218963,146.4389732844421
Lawrence,F,1,927.3604024138114,377.31397289590194,876.7146461873291,348.79269919509375
Lawrence,F,2,710.9635468725796,163.28968106130714,796.5822593494353,72.03706929326503
Lawrence,F,3,714.6438142027691,200.96650290308173,676.5294774452881,78.8273782938812
Lawrence,F,4,734.9486377847253,242.79767753461363,831.41804376954,148.09736489504243
Lee,-,1,2415,985,1969,852
Leicester,-,1,767,856,619,775
Leicester,-,2,794,752,640,669
Leicester,-,3,750,795,562,718
Leicester,-,4,790,743,602,663
Lenox,-,1,2701,602,2234,572
Leominster,1,A,990.3923351737576,716.6404676843131,741.4420266320234,717.8876258525495
Leominster,1,B,980,613,709,642
Leominster,1,C,827.059071729958,510.38396624472574,663.2320675105485,462.9113924050633
Leominster,2,A,671.6076648262423,371.3595323156869,595.5579733679766,311.11237414745045
Leominster,2,B,722.2782188470832,544.1422160856058,612.2816706938212,520.780117362789
Leominster,2,C,498.04335791640233,383.6752113002863,457.27019652609584,341.7302560811943
Leominster,3,A,710.0365103173713,499.8109556652088,605.3115502691488,452.9262177114874
Leominster,3,B,1064,672,743,644
Leominster,3,C,888.7393018018017,718.5551801801802,714.2576013513514,653.2319819819819
Leominster,4,A,967.6908305034812,801.1386441518972,753.933505838024,780.2047758601975
Leominster,4,B,896,742,690,714
Leominster,4,C,777.2117806138604,514.6777926168218,580.9454753215589,481.12665100234966
Leominster,5,A,787.5043991570637,524.0424959659474,643.2450624541456,511.42634525943663
Leominster,5,B,884.70582226762,569.7620020429009,750.1389172625128,592.6670071501532
Leominster,5,C,689.9433456841533,417.9599340413728,589.7417381156134,379.7575585179055
Leverett,-,1,1193,163,996,185
Lexington,-,1,1677.4069254708131,361.95998604150935,1428.17315736482,320.2218908034141
Lexington,-,2,1968.0690476190475,298.95952380952383,1775.2547619047618,308.697619047619
Lexington,-,3,1573.2020947393478,287.06688883599145,1315.4084741728161,264.40371340157105
Lexington,-,4,1895,355,1668,343
Lexington,-,5,1783.8142719846228,439.6528111484863,1466.4428159538684,439.6528111484863
Lexington,-,6,1922.7097549255168,393.42767900048057,1618.1292647765497,400.42767900048057
Lexington,-,7,1792,440,1546,415
Lexington,-,8,1879.205440753943,390.1788576492061,1581.827644586092,398.98694192358346
Lexington,-,9,1816.592464506709,370.7542535148025,1500.763881241092,388.6093446748455
Leyden,-,1,326.4420485175202,153.3288409703504,302.70080862533695,137.50134770889488
Lincoln,-,1,2139,354,1873,334
Lincoln,-,2,1354,329,1123,291
Littleton,-,1,1485.1979983536755,701.529825122438,1164.2832116356058,644.9647810921409
Littleton,-,2,1453,673,1145,651
Littleton,-,3,1540.8020016463245,605.470174877562,1135.7167883643945,580.0352189078591
Longmeadow,-,A,1425,649,1125,624
Longmeadow,-,B,1263,604,1028,616
Longmeadow,-,C,1378,794,1055,782
Longmeadow,-,D,1248.7416927899687,734.0401253918495,1019.1504702194358,809.5492163009404
Longmeadow,-,E,1364.2583072100313,711.9598746081505,1083.849529780564,625.4507836990596
Lowell,1,1,724.1831072881921,362.6555094622891,621.9051821060295,371.15227935905904
Lowell,1,1A,0,0,0,0
Lowell,1,2,900.6025955545699,555.8579929497752,702.5459696831095,530.7891654769991
Lowell,1,3,1083.8873020066148,618.9024630958294,841.4758810733947,593.6448322084838
Lowell,1,4,945.6356435643564,614.5425742574257,821.7530410183875,529.2543140028289
Lowell,2,1,680.3327649412796,347.7951475238566,632.2022107590273,288.9782002369337
Lowell,2,2,738.2357356532071,427.41383112843425,643.9315231562837,369.91028063939086
Lowell,2,3,945.8497523390204,487.11227297743534,852.4782608695652,454.7396807925151
Lowell,2,4,802.387570621469,407.6033898305085,752.2700564971751,383.1333333333333
Lowell,3,1,846.6267473782456,327.06539990181875,827.4321583612314,291.093350316375
Lowell,3,2,1381.423988349755,885.061630492037,1163.2891154644606,901.653727845944
Lowell,3,3,1163.264378775816,616.1740383084344,994.8472757926288,592.012311150658
Lowell,3,4,885.096915996042,475.39562714634025,752.9287675237297,431.90398261585653
Lowell,4,1,833.450047067227,210.28812983546817,707.9659122030841,149.44209474064786
Lowell,4,2,967.2837274788856,239.82209244648715,814.5576193683646,172.25671127655812
Lowell,4,3,500.38586762715636,116.19598617941772,585.4785005108083,98.59242206610035
Lowell,4,3A,80.11796195153907,18.60441351749104,93.74234418291032,15.785865330808203
Lowell,4,4,436.19296548285183,250.51888642156248,430.0530853560418,231.16932203637563
Lowell,4,4A,145.76655098774535,83.71816356675629,143.71473167751742,77.2519445152368
Lowell,5,1,670.1793137808943,322.7577821081917,657.4422357788079,238.04001687303077
Lowell,5,1A,81.25898267927948,39.134256290260176,79.7146168961623,28.86226001058709
Lowell,5,2,757.1189882872243,356.39485821823337,664.7761882595992,276.71591644012784
Lowell,5,3,605.6801363567671,235.98871464191663,550.3452306355941,176.6642847845493
Lowell,5,4,876.5636065765904,533.2064125243744,721.1226772572777,459.50632843521
Lowell,6,1,788.9568722279314,385.6328215744936,763.0889590844656,302.4239900888162
Lowell,6,2,555.8880124539628,259.1255884820452,569.1892172317965,170.08135576937707
Lowell,6,3,450.93630906108217,196.40556888344045,481.382291193021,133.85712168572954
Lowell,6,3A,121.14459460626645,52.76459788820101,129.3239451900398,35.96088054107618
Lowell,6,4,451.73522709195174,213.722664536056,474.27450600639486,160.86383736263335
Lowell,6,4A,276.65379461681425,130.88903099310616,290.45740493020287,98.51698152806615
Lowell,7,1,629.7408035157484,234.8400042037206,656.6489866577253,189.4433450759873
Lowell,7,2,593.6391660100348,177.07288550922368,738.764088935247,126.6642666444002
Lowell,7,3,700.8349900461349,231.7127048890623,764.646113960529,140.83062280357018
Lowell,7,4,514.0965378927884,251.71685122029365,564.7379451070412,157.27578077984367
Lowell,8,1,693.5457078557166,312.8395621696983,630.2372991511143,258.41032164842784
Lowell,8,2,794.8250797586225,319.41801413194395,706.765253493197,262.95422641434806
Lowell,8,3,969.1235933725422,511.8366220608641,864.7777754400012,438.0919206316947
Lowell,8,4,914.2924339162813,514.9396528717895,831.0459255015334,428.6949271917501
Lowell,8,4A,37.062226829393225,20.873857761717847,33.68770368650031,17.37779734667005
Ludlow,-,1,939.617705102904,966.796729630674,790.1330702001692,813.4293769382577
Ludlow,-,2,804.3822948970961,677.2032703693262,676.8669297998308,605.5706230617424
Ludlow,-,3,942,1276,713,1116
Ludlow,-,4,945,908,828,800
Ludlow,-,5,750.7629310344828,779.823275862069,596.3362068965517,720.4051724137931
Ludlow,-,6,1085.2370689655172,1087.1767241379312,878.6637931034483,1041.594827586207
Lunenburg,-,A,977.0771962372154,707.7324441766151,726.2712344578946,700.1586584085197
Lunenburg,-,B,949.4328919439915,668.575808755599,720.1144117213124,600.213987666248
Lunenburg,-,B1,34.583053062378106,24.35284564775875,26.230137087993842,21.86276919661207
Lunenburg,-,C,953.8151220979508,757.5638129042686,666.7240197402783,706.0971344021523
Lunenburg,-,C1,8.04907276032026,6.392943568812393,5.626363035782939,5.958625606769218
Lunenburg,-,D,1104.0426638981437,771.382144946946,797.0338339567379,767.7088247196984
Lynn,1,1,1294.5529899348726,1005.8952042628774,1114.9141503848432,1031.231497927768
Lynn,1,2,978.005948563404,617.5253371178022,784.3936663005289,651.6503795358541
Lynn,1,2A,272.5414677698602,172.0861330244277,218.58742417359517,181.59577778884466
Lynn,1,3,1160.7520572606272,601.862992536814,990.7683980069842,641.3123254797107
Lynn,1,4,1098.4964887034694,494.4862772444881,925.9260533660224,525.0956993915461
Lynn,2,1,1222.5837840521067,691.3153044052096,1059.4654796814723,690.9616258664413
Lynn,2,2,988.9047996102644,360.5583897336549,773.7563223178023,300.18180275581966
