City/Town,Ward,Pct,State Rep,State Senate,US House,Gov Council,Clinton_16,Trump_16,Obama_12,Romney_12,County
Boston,11,4,11th Suffolk,2nd Suffolk,7th Congressional,4th District,1247,49,1143,43,Suffolk
Boston,11,5,11th Suffolk,2nd Suffolk,7th Congressional,4th District,1000,48,908,39,Suffolk
Boston,11,6,11th Suffolk,2nd Suffolk,7th Congressional,4th District,845,43,757,53,Suffolk
Boston,11,7,11th Suffolk,2nd Suffolk,7th Congressional,4th District,1113,49,1067,56,Suffolk
Boston,11,8,11th Suffolk,2nd Suffolk,7th Congressional,4th District,1123,58,1028,83,Suffolk
Boston,11,9,11th Suffolk,2nd Suffolk,8th Congressional,4th District,762,45,625,57,Suffolk
Boston,11,10,11th Suffolk,2nd Suffolk,8th Congressional,4th District,956,27,928,45,Suffolk
Boston,12,7,11th Suffolk,2nd Suffolk,7th Congressional,4th District,1491,42,1406,26,Suffolk
Boston,12,9,11th Suffolk,2nd Suffolk,7th Congressional,4th District,620,20,661,10,Suffolk
Boston,14,3,11th Suffolk,2nd Suffolk,7th Congressional,4th District,762,9,765,4,Suffolk
Boston,19,6,11th Suffolk,2nd Suffolk,8th Congressional,4th District,1354,52,1186,95,Suffolk
Boston,19,7,11th Suffolk,2nd Suffolk,7th Congressional,4th District,1174,81,1105,100,Suffolk
Boston,19,9,11th Suffolk,2nd Suffolk,8th Congressional,4th District,638,45,592,60,Suffolk
Boston,19,10,11th Suffolk,Norfolk and Suffolk,7th Congressional,2nd District,1091,142,1046,167,Suffolk
Boston,19,11,11th Suffolk,Norfolk and Suffolk,7th Congressional,2nd District,1051,56,827,42,Suffolk
Boston,19,13,11th Suffolk,Norfolk and Suffolk,7th Congressional,2nd District,737,83,728,93,Suffolk
Boston,16,8,12th Suffolk,1st Suffolk,7th Congressional,4th District,748,241,750,272,Suffolk
Boston,16,11,12th Suffolk,1st Suffolk,7th Congressional,4th District,749,291,718,291,Suffolk
Boston,17,4,12th Suffolk,1st Suffolk,7th Congressional,4th District,1169,112,1197,138,Suffolk
Boston,17,10,12th Suffolk,1st Suffolk,7th Congressional,4th District,1006,36,1033,20,Suffolk
Boston,17,11,12th Suffolk,1st Suffolk,7th Congressional,4th District,389,14,368,18,Suffolk
Boston,17,12,12th Suffolk,1st Suffolk,7th Congressional,4th District,612,39,626,49,Suffolk
Boston,17,13,12th Suffolk,1st Suffolk,7th Congressional,4th District,752,143,878,194,Suffolk
Boston,17,14,12th Suffolk,1st Suffolk,7th Congressional,4th District,835,106,717,68,Suffolk
Boston,18,1,12th Suffolk,1st Suffolk,7th Congressional,4th District,1347,49,1309,34,Suffolk
Boston,18,2,12th Suffolk,1st Suffolk,7th Congressional,4th District,961,18,1007,9,Suffolk
Boston,18,3,12th Suffolk,1st Suffolk,7th Congressional,4th District,1096,18,1178,16,Suffolk
Boston,18,4,12th Suffolk,1st Suffolk,7th Congressional,4th District,1075,34,1116,23,Suffolk
Boston,18,5,12th Suffolk,1st Suffolk,7th Congressional,4th District,969,39,1160,25,Suffolk
Boston,18,6,12th Suffolk,1st Suffolk,7th Congressional,4th District,1343,49,1298,49,Suffolk
Boston,18,21,12th Suffolk,1st Suffolk,7th Congressional,4th District,1223,38,1280,25,Suffolk
Boston,7,9,13th Suffolk,1st Suffolk,8th Congressional,4th District,618,187,562,158,Suffolk
Boston,13,6,13th Suffolk,1st Suffolk,7th Congressional,4th District,801,75,787,101,Suffolk
Boston,13,7,13th Suffolk,1st Suffolk,8th Congressional,4th District,758,182,688,187,Suffolk
Boston,13,8,13th Suffolk,1st Suffolk,7th Congressional,4th District,681,143,565,173,Suffolk
Boston,13,9,13th Suffolk,1st Suffolk,7th Congressional,4th District,799,103,698,148,Suffolk
Boston,13,10,13th Suffolk,1st Suffolk,8th Congressional,4th District,913,303,843,350,Suffolk
Boston,15,6,13th Suffolk,1st Suffolk,7th Congressional,4th District,373,101,350,112,Suffolk
Boston,16,1,13th Suffolk,1st Suffolk,7th Congressional,4th District,569,102,535,132,Suffolk
Boston,16,2,13th Suffolk,1st Suffolk,8th Congressional,4th District,457,157,374,132,Suffolk
Boston,16,3,13th Suffolk,1st Suffolk,7th Congressional,4th District,869,106,793,134,Suffolk
Boston,16,4,13th Suffolk,1st Suffolk,7th Congressional,4th District,696,111,671,165,Suffolk
Boston,16,5,13th Suffolk,1st Suffolk,8th Congressional,4th District,779,175,735,207,Suffolk
Boston,16,6,13th Suffolk,1st Suffolk,7th Congressional,4th District,995,167,1006,165,Suffolk
Boston,16,7,13th Suffolk,1st Suffolk,8th Congressional,4th District,589,305,612,300,Suffolk
Boston,16,9,13th Suffolk,1st Suffolk,8th Congressional,4th District,582,466,579,470,Suffolk
Boston,16,10,13th Suffolk,1st Suffolk,8th Congressional,4th District,576,331,559,320,Suffolk
Boston,16,12,13th Suffolk,1st Suffolk,8th Congressional,4th District,456,442,555,439,Suffolk
Boston,17,3,13th Suffolk,1st Suffolk,7th Congressional,4th District,1143,50,1128,58,Suffolk
Boston,17,5,13th Suffolk,1st Suffolk,7th Congressional,4th District,509,15,568,10,Suffolk
Boston,18,9,14th Suffolk,Norfolk and Suffolk,7th Congressional,2nd District,923,164,877,197,Suffolk
Boston,18,10,14th Suffolk,Norfolk and Suffolk,7th Congressional,2nd District,1321,201,1216,238,Suffolk
Boston,18,11,14th Suffolk,2nd Suffolk,7th Congressional,4th District,851,87,844,91,Suffolk
Boston,18,12,14th Suffolk,2nd Suffolk,7th Congressional,4th District,926,187,851,210,Suffolk
Boston,18,13,14th Suffolk,1st Suffolk,7th Congressional,4th District,574,59,546,65,Suffolk
Boston,18,14,14th Suffolk,2nd Suffolk,7th Congressional,4th District,616,67,568,67,Suffolk
Boston,18,15,14th Suffolk,1st Suffolk,7th Congressional,4th District,919,67,930,46,Suffolk
Boston,18,16,14th Suffolk,Norfolk and Suffolk,7th Congressional,2nd District,836,346,789,390,Suffolk
Boston,18,17,14th Suffolk,Norfolk and Suffolk,7th Congressional,2nd District,935,171,851,203,Suffolk
Boston,18,18,14th Suffolk,Norfolk and Suffolk,7th Congressional,2nd District,1120,205,1091,234,Suffolk
Boston,18,19,14th Suffolk,Norfolk and Suffolk,7th Congressional,2nd District,1463,260,1278,253,Suffolk
Boston,18,20,14th Suffolk,Norfolk and Suffolk,7th Congressional,2nd District,1023,430,1012,449,Suffolk
Boston,18,22,14th Suffolk,2nd Suffolk,7th Congressional,4th District,926,325,890,342,Suffolk
Boston,18,23,14th Suffolk,Norfolk and Suffolk,7th Congressional,2nd District,900,69,728,41,Suffolk
Boston,20,3,14th Suffolk,Norfolk and Suffolk,7th Congressional,2nd District,787,339,824,401,Suffolk
Boston,20,8,14th Suffolk,Norfolk and Suffolk,8th Congressional,2nd District,704,183,612,217,Suffolk
Boston,20,9,14th Suffolk,Norfolk and Suffolk,8th Congressional,2nd District,778,211,686,248,Suffolk
Boston,10,1,15th Suffolk,2nd Suffolk,7th Congressional,4th District,616,37,541,53,Suffolk
Boston,10,2,15th Suffolk,2nd Suffolk,7th Congressional,4th District,557,55,580,77,Suffolk
Boston,10,3,15th Suffolk,2nd Suffolk,7th Congressional,4th District,553,58,558,76,Suffolk
Boston,10,4,15th Suffolk,2nd Suffolk,7th Congressional,4th District,977,154,923,147,Suffolk
Boston,10,5,15th Suffolk,2nd Suffolk,7th Congressional,4th District,678,77,659,98,Suffolk
Boston,10,6,15th Suffolk,2nd Suffolk,7th Congressional,4th District,761,44,674,38,Suffolk
Boston,10,7,15th Suffolk,2nd Suffolk,7th Congressional,4th District,1082,34,1016,33,Suffolk
Boston,10,8,15th Suffolk,2nd Suffolk,7th Congressional,4th District,1021,67,951,107,Suffolk
Boston,10,9,15th Suffolk,2nd Suffolk,7th Congressional,4th District,1432,78,1241,132,Suffolk
Boston,19,1,15th Suffolk,2nd Suffolk,8th Congressional,4th District,1008,29,946,58,Suffolk
Boston,19,2,15th Suffolk,2nd Suffolk,8th Congressional,4th District,967,236,893,381,Suffolk
Boston,19,3,15th Suffolk,2nd Suffolk,8th Congressional,4th District,772,62,746,116,Suffolk
Boston,19,4,15th Suffolk,2nd Suffolk,8th Congressional,4th District,1179,42,1068,66,Suffolk
Boston,19,5,15th Suffolk,2nd Suffolk,8th Congressional,4th District,912,68,864,78,Suffolk
Boston,19,8,15th Suffolk,2nd Suffolk,8th Congressional,4th District,647,34,623,75,Suffolk
Boston,20,2,15th Suffolk,Norfolk and Suffolk,8th Congressional,2nd District,967,171,956,218,Suffolk
Boston,20,4,15th Suffolk,Norfolk and Suffolk,8th Congressional,2nd District,862,105,796,160,Suffolk
Boston,21,3,17th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,689,80,617,109,Suffolk
Boston,21,5,17th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,936,78,709,101,Suffolk
Boston,21,6,17th Suffolk,Middlesex and Suffolk,7th Congressional,6th District,657,93,608,99,Suffolk
Boston,21,7,17th Suffolk,Middlesex and Suffolk,7th Congressional,6th District,875,72,725,133,Suffolk
Boston,21,8,17th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,1001,80,868,146,Suffolk
Boston,21,9,17th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,987,104,896,170,Suffolk
Boston,21,10,17th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,861,131,672,154,Suffolk
Boston,21,11,17th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,988,112,802,226,Suffolk
Boston,21,12,17th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,904,192,740,273,Suffolk
Boston,21,15,17th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,791,81,605,136,Suffolk
Boston,22,2,17th Suffolk,Middlesex and Suffolk,7th Congressional,6th District,1249,169,984,183,Suffolk
Boston,22,3,17th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,1063,214,818,263,Suffolk
Boston,22,6,17th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,606,106,470,141,Suffolk
Boston,22,9,17th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,708,173,610,266,Suffolk
Boston,22,10,17th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,835,163,800,258,Suffolk
Boston,21,2,18th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,472,41,657,107,Suffolk
Boston,21,4,18th Suffolk,Middlesex and Suffolk,7th Congressional,6th District,577,44,500,76,Suffolk
Boston,21,13,18th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,854,303,915,461,Suffolk
Boston,21,14,18th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,654,61,515,98,Suffolk
Boston,21,16,18th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,846,165,796,278,Suffolk
Boston,22,1,18th Suffolk,Middlesex and Suffolk,7th Congressional,6th District,1130,121,942,261,Suffolk
Boston,22,4,18th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,701,128,575,177,Suffolk
Boston,22,5,18th Suffolk,Middlesex and Suffolk,7th Congressional,6th District,598,123,454,122,Suffolk
Boston,22,7,18th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,949,155,747,217,Suffolk
Boston,22,8,18th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,669,199,578,310,Suffolk
Boston,22,11,18th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,596,130,541,175,Suffolk
Boston,22,12,18th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,605,138,543,174,Suffolk
Boston,22,13,18th Suffolk,2nd Suffolk and Middlesex,7th Congressional,3rd District,571,124,408,162,Suffolk
Boston,1,1,1st Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,755,189,645,188,Suffolk
Boston,1,2,1st Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,562,142,464,139,Suffolk
Boston,1,3,1st Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,1276,251,959,205,Suffolk
Boston,1,4,1st Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,366,88,286,90,Suffolk
Boston,1,5,1st Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,652,153,484,183,Suffolk
Boston,1,6,1st Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,556,138,414,138,Suffolk
Boston,1,7,1st Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,604,143,547,128,Suffolk
Boston,1,8,1st Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,859,187,731,186,Suffolk
Boston,1,9,1st Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,551,146,445,123,Suffolk
Boston,1,10,1st Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,364,105,315,77,Suffolk
Boston,1,11,1st Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,644,345,601,291,Suffolk
Boston,1,12,1st Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,582,364,557,328,Suffolk
Boston,1,13,1st Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,927,361,814,338,Suffolk
Boston,1,14,1st Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,425,219,421,195,Suffolk
Boston,2,1,2nd Suffolk,Middlesex and Suffolk,7th Congressional,6th District,1164,384,869,520,Suffolk
Boston,2,2,2nd Suffolk,Middlesex and Suffolk,7th Congressional,6th District,1530,378,1175,475,Suffolk
Boston,2,3,2nd Suffolk,Middlesex and Suffolk,7th Congressional,6th District,876,211,702,430,Suffolk
Boston,2,4,2nd Suffolk,Middlesex and Suffolk,7th Congressional,6th District,821,187,640,277,Suffolk
Boston,2,5,2nd Suffolk,Middlesex and Suffolk,7th Congressional,6th District,875,280,705,449,Suffolk
Boston,2,6,2nd Suffolk,Middlesex and Suffolk,7th Congressional,6th District,1028,381,919,456,Suffolk
Boston,2,7,2nd Suffolk,Middlesex and Suffolk,7th Congressional,6th District,779,290,588,349,Suffolk
Boston,3,1,3rd Suffolk,1st Suffolk and Middlesex,8th Congressional,6th District,1165,434,1382,941,Suffolk
Boston,3,2,3rd Suffolk,1st Suffolk and Middlesex,8th Congressional,6th District,856,298,705,410,Suffolk
Boston,3,3,3rd Suffolk,1st Suffolk and Middlesex,8th Congressional,6th District,916,329,641,341,Suffolk
Boston,3,4,3rd Suffolk,1st Suffolk and Middlesex,8th Congressional,6th District,931,361,691,428,Suffolk
Boston,3,6,3rd Suffolk,1st Suffolk and Middlesex,8th Congressional,6th District,2121,536,1563,845,Suffolk
Boston,3,7,3rd Suffolk,2nd Suffolk,7th Congressional,4th District,2451,223,2031,412,Suffolk
Boston,3,8,3rd Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,2941,433,1827,577,Suffolk
Boston,4,1,3rd Suffolk,2nd Suffolk,7th Congressional,4th District,1283,121,1122,310,Suffolk
Boston,4,3,3rd Suffolk,2nd Suffolk,7th Congressional,4th District,858,73,771,169,Suffolk
Boston,5,1,3rd Suffolk,1st Suffolk and Middlesex,7th Congressional,6th District,2512,301,2102,505,Suffolk
Boston,1,15,4th Suffolk,1st Suffolk,7th Congressional,4th District,1,0,20,1,Suffolk
Boston,6,1,4th Suffolk,1st Suffolk,8th Congressional,4th District,2669,668,1466,572,Suffolk
Boston,6,2,4th Suffolk,1st Suffolk,8th Congressional,4th District,706,203,495,229,Suffolk
Boston,6,3,4th Suffolk,1st Suffolk,8th Congressional,4th District,950,330,619,378,Suffolk
Boston,6,4,4th Suffolk,1st Suffolk,8th Congressional,4th District,880,358,637,430,Suffolk
Boston,6,5,4th Suffolk,1st Suffolk,8th Congressional,4th District,805,360,606,437,Suffolk
Boston,6,6,4th Suffolk,1st Suffolk,8th Congressional,4th District,683,367,575,488,Suffolk
Boston,6,7,4th Suffolk,1st Suffolk,8th Congressional,4th District,742,411,497,475,Suffolk
Boston,6,8,4th Suffolk,1st Suffolk,8th Congressional,4th District,693,370,565,468,Suffolk
Boston,6,9,4th Suffolk,1st Suffolk,8th Congressional,4th District,588,439,510,547,Suffolk
Boston,7,1,4th Suffolk,1st Suffolk,8th Congressional,4th District,605,367,479,480,Suffolk
Boston,7,2,4th Suffolk,1st Suffolk,8th Congressional,4th District,799,429,646,565,Suffolk
Boston,7,3,4th Suffolk,1st Suffolk,8th Congressional,4th District,886,475,760,614,Suffolk
Boston,7,4,4th Suffolk,1st Suffolk,8th Congressional,4th District,826,333,688,439,Suffolk
Boston,7,5,4th Suffolk,1st Suffolk,8th Congressional,4th District,749,231,554,286,Suffolk
Boston,7,6,4th Suffolk,1st Suffolk,8th Congressional,4th District,696,202,543,189,Suffolk
Boston,7,7,4th Suffolk,1st Suffolk,8th Congressional,4th District,580,98,560,83,Suffolk
Boston,7,8,4th Suffolk,1st Suffolk,8th Congressional,4th District,632,167,468,191,Suffolk
Boston,13,3,4th Suffolk,1st Suffolk,8th Congressional,4th District,679,69,709,92,Suffolk
Boston,7,10,5th Suffolk,1st Suffolk,7th Congressional,4th District,835,48,685,44,Suffolk
Boston,8,5,5th Suffolk,2nd Suffolk,7th Congressional,4th District,760,35,837,37,Suffolk
Boston,8,6,5th Suffolk,2nd Suffolk,7th Congressional,4th District,271,27,254,15,Suffolk
Boston,8,7,5th Suffolk,2nd Suffolk,7th Congressional,4th District,541,27,548,26,Suffolk
Boston,12,6,5th Suffolk,2nd Suffolk,7th Congressional,4th District,544,22,552,12,Suffolk
Boston,13,1,5th Suffolk,2nd Suffolk,7th Congressional,4th District,876,33,894,17,Suffolk
Boston,13,2,5th Suffolk,2nd Suffolk,7th Congressional,4th District,329,12,376,6,Suffolk
Boston,13,4,5th Suffolk,2nd Suffolk,7th Congressional,4th District,610,26,627,15,Suffolk
Boston,13,5,5th Suffolk,1st Suffolk,7th Congressional,4th District,611,39,553,35,Suffolk
Boston,14,1,5th Suffolk,2nd Suffolk,7th Congressional,4th District,1377,50,1348,36,Suffolk
Boston,15,1,5th Suffolk,1st Suffolk,7th Congressional,4th District,887,31,918,20,Suffolk
Boston,15,2,5th Suffolk,1st Suffolk,7th Congressional,4th District,612,8,648,7,Suffolk
Boston,15,3,5th Suffolk,1st Suffolk,7th Congressional,4th District,395,16,374,18,Suffolk
Boston,15,4,5th Suffolk,1st Suffolk,7th Congressional,4th District,1069,90,1069,101,Suffolk
Boston,15,5,5th Suffolk,1st Suffolk,7th Congressional,4th District,781,29,769,22,Suffolk
Boston,15,7,5th Suffolk,1st Suffolk,7th Congressional,4th District,638,22,625,16,Suffolk
Boston,15,8,5th Suffolk,1st Suffolk,7th Congressional,4th District,490,77,528,86,Suffolk
Boston,15,9,5th Suffolk,1st Suffolk,7th Congressional,4th District,616,81,572,114,Suffolk
Boston,17,1,5th Suffolk,1st Suffolk,7th Congressional,4th District,726,30,731,19,Suffolk
Boston,17,2,5th Suffolk,1st Suffolk,7th Congressional,4th District,499,33,496,35,Suffolk
Boston,14,2,6th Suffolk,1st Suffolk,7th Congressional,4th District,1517,41,1436,29,Suffolk
Boston,14,4,6th Suffolk,1st Suffolk,7th Congressional,4th District,850,30,851,21,Suffolk
Boston,14,5,6th Suffolk,1st Suffolk,7th Congressional,4th District,642,12,687,5,Suffolk
Boston,14,6,6th Suffolk,2nd Suffolk,7th Congressional,4th District,674,24,651,13,Suffolk
Boston,14,7,6th Suffolk,2nd Suffolk,7th Congressional,4th District,696,19,725,13,Suffolk
Boston,14,8,6th Suffolk,2nd Suffolk,7th Congressional,4th District,759,20,758,14,Suffolk
Boston,14,9,6th Suffolk,2nd Suffolk,7th Congressional,4th District,775,22,843,13,Suffolk
