city_town,ward,precinct,State_Rep,State_Senate,Gov_Council,US_House,Biden_20,Trump_20,Clinton_16,Trump_16,Harris_24,Trump_24
Cambridge,9,2,Twenty-Ninth Middlesex,Suffolk and Middlesex,Third,5,1871.0325021001363,170.1434969064554,1637.0865878996874,190.1457737390023,1702,199
Cambridge,9,3,Twenty-Ninth Middlesex,Suffolk and Middlesex,Third,5,1809.891498285955,199.01571232510295,1661.4612877725017,194.5893486331974,1588,205
Canton,-,1,Sixth Norfolk,Bristol and Norfolk,Second,8,1332.5173078039477,693.5166650341404,1045.9348141244177,650.9970008065544,1101,687
Canton,-,2,Sixth Norfolk,Bristol and Norfolk,Second,8,1399.3962572532714,744.022679432218,1093.41317477528,721.1618820650174,1444,835
Canton,-,3,Sixth Norfolk,Bristol and Norfolk,Second,8,1195.08769982238,611.2400088809947,998.645648312611,578.3692273534635,962,618
Canton,-,4,Sixth Norfolk,Bristol and Norfolk,Second,8,1299.8907346747776,817.8380907814693,979.0465605989704,779.3053345811885,1171,818
Canton,-,5,Sixth Norfolk,Bristol and Norfolk,Second,8,1397.2240671793018,756.5065713801217,1121.7325943835572,733.2052588445968,1204,840
Canton,-,6,Sixth Norfolk,Bristol and Norfolk,Second,8,1263.994331921749,657.5779694504438,1018.6018746200272,593.3441071918826,1214,685
Canton,-,7,Sixth Norfolk,Bristol and Norfolk,Second,8,1333.8896013445722,684.2980150406124,1050.6253331851362,674.6171891572966,1285,776
Carlisle,-,1,Fourteenth Middlesex,Third Middlesex,Third,3,2772,767,2302,732,2648,663
Carver,-,1,Second Plymouth,Third Bristol & Plymouth,First,9,1017,1161,818,1051,965,1339
Carver,-,2,Second Plymouth,Third Bristol & Plymouth,First,9,1066.3389121338912,1160.937238493724,794.7322175732218,1087.9539748953976,905,1323
Carver,-,3,Second Plymouth,Third Bristol & Plymouth,First,9,1193.6610878661088,1182.0627615062765,916.2677824267782,1067.0460251046024,1152,1283
Charlemont,-,1,First Franklin,"Berkshire, Hampden, Franklin & Hampshire",Eighth,1,492,235,407,228,479,211
Charlton,-,1,Sixth Worcester,Worcester & Hampden,Seventh,1,952,907,712,945,927,988
Charlton,-,2,Sixth Worcester,Worcester & Hampden,Seventh,1,887,1145,652,1029,811,1245
Charlton,-,3,Sixth Worcester,Worcester & Hampden,Seventh,1,955.5055698371892,1099.566409597258,686.9840045701228,980.9857183661812,903,1137
Charlton,-,4,Seventh Worcester,Worcester & Hampden,Seventh,1,941.1598874975816,951.8343906349336,642.0962536049608,879.2155490136457,835,1114
Charlton,-,4A,Sixth Worcester,Worcester & Hampden,Seventh,1,23.334542665229293,23.599199767808273,15.919741824916382,21.79873262017303,18,35
Chatham,-,1,Fourth Barnstable,Cape and Islands,First,9,1601.5609645131938,945.3694267515924,1236.093721565059,925.781619654231,1517,875
Chatham,-,2,Fourth Barnstable,Cape and Islands,First,9,1505.4390354868062,888.6305732484076,1161.9062784349408,870.2183803457689,1445,871
Chelmsford,-,1,Sixteenth Middlesex,Third Middlesex,Third,3,1120.9722135644186,688.504572666067,878.1642671541593,674.4790261343652,980,715
Chelmsford,-,10,Fourteenth Middlesex,Third Middlesex,Third,3,1149.5152515938566,744.8499223126951,855.0203502466011,667.8621811450803,960,736
Chelmsford,-,11,Fourteenth Middlesex,Third Middlesex,Third,3,1373.1951758399505,748.1979997456867,1040.840570602421,738.9298896677537,1317,724
Chelmsford,-,2,Sixteenth Middlesex,Third Middlesex,Third,3,1178.5047512052292,647.2948853285129,915.4319388079005,595.2255809117054,1134,733
Chelmsford,-,3A,Sixteenth Middlesex,Third Middlesex,Third,3,623.8248777935432,373.79874401704006,495.6990899683893,374.4285108431697,527,339
Chelmsford,-,3B,Second Middlesex,Third Middlesex,Third,3,678.6331647991992,406.6401223809533,539.2504438155205,407.325219544461,587,330
Chelmsford,-,4,Second Middlesex,Third Middlesex,Third,3,1361.193419857786,723.2019860749043,1076.1055046191368,736.228994561381,1348,715
Chelmsford,-,5A,Second Middlesex,Third Middlesex,Third,3,336.8485459021644,177.5885373086689,263.7037424729746,189.40620770714511,1030,644
Chelmsford,-,5B,Sixteenth Middlesex,Third Middlesex,Third,3,1092.682507524401,576.0686534487431,855.4125290854857,614.4032755843969,321,188
Chelmsford,-,6,Sixteenth Middlesex,Third Middlesex,Third,3,1261.340519353258,705.9024987751102,1009.2324840764333,707.5031847133757,1163,725
Chelmsford,-,7,Fourteenth Middlesex,Third Middlesex,Third,3,1240.4761904761904,687.3015873015872,953.1746031746032,634.1269841269841,1062,700
Chelmsford,-,8,Fourteenth Middlesex,Third Middlesex,Third,3,1218.1300801583814,622.4139254018903,888.8771465153525,629.8766661351929,1222,567
Chelmsford,-,9,Fourteenth Middlesex,Third Middlesex,Third,3,1265.683301931621,721.2365652381404,934.087329461022,691.2042789249888,1286,785
Chelsea,1,1,Eleventh Suffolk,Middlesex and Suffolk,Sixth,7,383.1803443868299,125.0465614120935,393.8708442276665,70.98818638996657,287,140
Chelsea,1,2,Eleventh Suffolk,Middlesex and Suffolk,Sixth,7,383.770802686838,114.81265651133444,387.1624860340331,67.01803489591781,196,85
Chelsea,1,3,Eleventh Suffolk,Middlesex and Suffolk,Sixth,7,399.12010538708626,89.87631458892442,380.3089089367726,61.31742016916089,269,121
Chelsea,1,4,Eleventh Suffolk,Middlesex and Suffolk,Sixth,7,401.0157439457194,60.93165623936261,371.0387559395906,34.999108466183614,256,122
Chelsea,2,1,Eleventh Suffolk,Middlesex and Suffolk,Sixth,7,855.6823825084941,234.76126717021265,689.7695863353426,202.31196138963975,740,311
Chelsea,2,2,Eleventh Suffolk,Middlesex and Suffolk,Sixth,7,531.631394591097,107.2785319882988,495.781367634388,67.90431720912864,456,144
Chelsea,2,3,Eleventh Suffolk,Middlesex and Suffolk,Sixth,7,418.15979736272755,82.75616643953703,404.480066400014,44.737610112289744,259,89
Chelsea,2,4,Eleventh Suffolk,Middlesex and Suffolk,Sixth,7,494.8347191457756,118.97971609118476,446.62413993830694,82.68337664968976,325,102
Chelsea,3,1,Eleventh Suffolk,Middlesex and Suffolk,Sixth,7,469.0571781469545,123.15542618871082,453.4329948465339,94.00693277002476,355,145
Chelsea,3,2,Eleventh Suffolk,Middlesex and Suffolk,Sixth,7,580.0442827809585,117.64456293154986,547.3713877638902,95.6399810476464,378,182
Chelsea,3,3,Eleventh Suffolk,Middlesex and Suffolk,Sixth,7,471.2463941986473,129.96647251271506,455.070613792009,82.84092350826444,323,159
Chelsea,3,4,Eleventh Suffolk,Middlesex and Suffolk,Sixth,7,524.9205057682515,130.2370240668559,493.73955550174674,79.21213058999354,383,134
Chelsea,4,1,Eleventh Suffolk,Middlesex and Suffolk,Sixth,7,624.0927595226835,180.4156214219688,519.2330081310688,140.79945665104017,438,182
Chelsea,4,2,Eleventh Suffolk,Middlesex and Suffolk,Sixth,7,528.3218727139722,237.09144111192393,506.8529626920264,185.75274323335773,412,227
Chelsea,4,3,Eleventh Suffolk,Middlesex and Suffolk,Sixth,7,573.9182233244431,213.72008349792,481.11222338240344,172.02756889149222,362,258
Chelsea,4,4,Eleventh Suffolk,Middlesex and Suffolk,Sixth,7,536.4885550409451,161.18472864170147,493.36961045358055,116.76493461085543,348,193
Cheshire,-,1,First Berkshire,"Berkshire, Hampden, Franklin & Hampshire",Eighth,1,1124,775,978,741,1032,876
Chester,-,1,Third Hampden,"Berkshire, Hampden, Franklin & Hampshire",Eighth,1,313,415,238,372,293,434
Chesterfield,-,1,First Hampshire,"Berkshire, Hampden, Franklin & Hampshire",Eighth,2,510,287,398,267,497,291
Chicopee,1,A,Eighth Hampden,"Hampden, Hampshire & Worcester",Eighth,1,762.338037002195,609.4976481655692,615.0893697083726,596.4502978990279,721,699
Chicopee,1,B,Eighth Hampden,"Hampden, Hampshire & Worcester",Eighth,1,970.1268774924716,737.452500492104,792.1846347018454,713.7393734721128,888,749
Chicopee,2,A,Sixth Hampden,Hampden,Eighth,1,662.4007636900113,355.7069202555987,688.3713122953179,293.76392295500534,555,362
Chicopee,2,B,Eighth Hampden,Hampden,Eighth,1,841.109381237525,696.6284420632419,698.194774661204,605.281874146444,707,758
Chicopee,3,A,Sixth Hampden,Hampden,Eighth,1,510.1680519857029,411.5164751433774,445.1876737523564,343.4582662250239,486,603
Chicopee,3,A1,Fifth Hampden,Hampden,Eighth,1,255.73574808276675,206.28393567483556,223.1625487741756,172.1678892012,150,85
Chicopee,3,B,Fifth Hampden,Hampden,Eighth,1,655.5638677219072,466.2136866381156,620.9203873416875,396.5871452173556,563,496
Chicopee,4,A,Sixth Hampden,Hampden,Eighth,1,811.210372035307,524.1234422045843,677.9476448690033,483.75064877900303,690,530
Chicopee,4,B,Eighth Hampden,Hampden,Eighth,1,780.2940594112837,439.75012350572786,691.635979683737,450.66240623008514,652,504
Chicopee,5,A,Eighth Hampden,Hampden,Eighth,1,907.2985119951412,565.945338597024,715.9201336167629,528.2927421803827,787,605
Chicopee,5,B,Eighth Hampden,Hampden,Eighth,1,791.6869116307319,552.8457333738232,676.9301548739751,538.2484057090799,669,588
Chicopee,6,A,Eighth Hampden,"Hampden, Hampshire & Worcester",Eighth,1,830.2591527280158,609.1812878802393,672.468658392888,598.0110100173076,801,640
Chicopee,6,B,Eighth Hampden,"Hampden, Hampshire & Worcester",Eighth,1,865,964,716,943,778,955
Chicopee,7,A,Eighth Hampden,Hampden and Hampshire,Eighth,1,695.9407337723425,439.5296331138288,639.8739416745061,391.7262464722483,546,456
Chicopee,7,B,Eighth Hampden,Hampden,Eighth,1,785.5323322096231,429.9859025436715,680.7293901317806,391.78669935642046,643,441
Chicopee,8,A,Eighth Hampden,Hampden,Eighth,1,833.3311965393568,618.1491234875696,687.102866281645,550.0669718473468,740,677
Chicopee,8,B,Eighth Hampden,"Hampden, Hampshire & Worcester",Eighth,1,759.6688034606432,611.8508765124304,633.897133718355,550.9330281526532,641,721
Chicopee,9,A,Eighth Hampden,Hampden and Hampshire,Eighth,1,846,631,697,564,782,589
Chicopee,9,B,Eighth Hampden,"Hampden, Hampshire & Worcester",Eighth,1,938.3351990049752,766.3389303482587,765.383395522388,729.0730721393035,831,789
Chilmark,-,1,"Barnstable, Dukes and Nantucket",Cape and Islands,First,9,793.3729372937294,110.63366336633663,614.963696369637,93.68976897689768,778,123
Clarksburg,-,1,First Berkshire,"Berkshire, Hampden, Franklin & Hampshire",Eighth,1,583,390,510,327,551,398
Clinton,-,1,Twelfth Worcester,Worcester and Middlesex,Seventh,3,1364.2633552014995,761.9409559512652,1083.1480787253984,731.4686035613871,1205,833
Clinton,-,2,Twelfth Worcester,Worcester and Middlesex,Seventh,3,1067.7366447985005,621.0590440487348,858.8519212746016,614.5313964386129,900,647
Clinton,-,3,Twelfth Worcester,Worcester and Middlesex,Seventh,3,1197,757,930,718,1102,840
Clinton,-,4,Twelfth Worcester,Worcester and Middlesex,Seventh,3,1059,746,895,684,985,805
Cohasset,-,1,Third Plymouth,First Plymouth & Norfolk,Fourth,9,1270.6309252217998,540.1384030418251,964.1401774397972,529.1432192648923,1137,534
Cohasset,-,2,Third Plymouth,First Plymouth & Norfolk,Fourth,9,1288.9990982867448,566.5151036970243,961.5933273219116,553.6251127141569,1143,632
Cohasset,-,3,Third Plymouth,First Plymouth & Norfolk,Fourth,9,1289.3699764914554,558.3464932611505,969.2664952382912,546.2316680209508,1178,549
Colrain,-,1,First Franklin,"Berkshire, Hampden, Franklin & Hampshire",Eighth,2,670.5579514824798,307.6711590296496,516.2991913746631,258.49865229110515,644,358
Concord,-,1,Fourteenth Middlesex,Third Middlesex,Third,3,1817.9670877619235,337.48702161033265,1557.1626581891308,320.47393086584776,1654,342
Concord,-,2,Fourteenth Middlesex,Third Middlesex,Third,3,1970.2291689035312,386.812501362301,1736.497048549583,402.35577167592487,1972,419
Concord,-,3,Thirteenth Middlesex,Third Middlesex,Third,3,2067.006163328197,436.8335901386749,1772.153312788906,465.6910631741141,1965,392
Concord,-,4,Thirteenth Middlesex,Third Middlesex,Third,3,2328.993836671803,474.1664098613251,1849.846687211094,437.308936825886,2092,441
Concord,-,5,Fourteenth Middlesex,Third Middlesex,Third,3,1839.803743334545,341.70047702736633,1544.3402932612858,325.1702974582273,1905,330
Conway,-,1,First Franklin,"Berkshire, Hampden, Franklin & Hampshire",Eighth,2,989,278,865,249,943,315
Cummington,-,1,First Hampshire,"Berkshire, Hampden, Franklin & Hampshire",Eighth,1,413,162,334,156,399,158
Dalton,-,1,Third Berkshire,"Berkshire, Hampden, Franklin & Hampshire",Eighth,1,1305,560,1091,491,1142,637
Dalton,-,2,Third Berkshire,"Berkshire, Hampden, Franklin & Hampshire",Eighth,1,1377,479,1099,449,1180,552
Danvers,-,1,Thirteenth Essex,Second Essex,Fifth,6,1317.4652498564044,746.7932222860425,1051.8075818495115,719.2435381964389,1174,795
Danvers,-,2,Thirteenth Essex,Second Essex,Fifth,6,1256,796,1033,815,1183,855
Danvers,-,3,Thirteenth Essex,Second Essex,Fifth,6,1097.6042865674367,760.239890296739,889.6824843756538,764.1168370794994,966,867
Danvers,-,4,Thirteenth Essex,Second Essex,Fifth,6,1336.7347447073475,773.2029887920299,1004.1581569115816,780.799501867995,1161,867
Danvers,-,5,Thirteenth Essex,Second Essex,Fifth,6,1249.930463576159,935.9668874172186,971.5099337748344,883.6396247240618,1103,982
Danvers,-,6,Thirteenth Essex,Second Essex,Fifth,6,1278.4765550139598,1049.8702313751855,1044.2266923410152,987.1325984613692,1169,1097
Danvers,-,7,Thirteenth Essex,Second Essex,Fifth,6,1277,860,952,810,1153,914
Danvers,-,8,Thirteenth Essex,Second Essex,Fifth,6,1019.7887002786928,802.9267798327844,805.615150747403,724.0678996706359,860,792
Dartmouth,-,1,Ninth Bristol,Second Bristol and Plymouth,First,9,1013.3228191227204,1260.896007885658,859.7890586495811,1041.150813208477,955,1407
Dartmouth,-,2,Ninth Bristol,Second Bristol and Plymouth,First,9,820.5495213028114,710.8492116133995,706.7565917678711,623.8071722480271,793,845
Dartmouth,-,3,Ninth Bristol,Second Bristol and Plymouth,First,9,410.1653546764693,291.75075098675825,479.1513356752474,272.2987119885348,156,150
Dartmouth,-,4,Ninth Bristol,Second Bristol and Plymouth,First,9,974.8096746189176,768.4375933571085,871.290912153781,639.513863187216,998,1115
Dartmouth,-,5,Ninth Bristol,Second Bristol and Plymouth,First,9,1154.1526302790812,912.0664361570758,946.0121017535196,810.2294393677452,1058,1052
Dartmouth,-,6,Ninth Bristol,Second Bristol and Plymouth,First,9,981.4701492537314,860.3159203980099,943.995024875622,728.7487562189054,870,1070
Dartmouth,-,7,Ninth Bristol,Second Bristol and Plymouth,First,9,1207.1679104477612,1025.8271144278608,1043.5696517412937,842.2674129353234,1142,1156
Dartmouth,-,8,Ninth Bristol,Second Bristol and Plymouth,First,9,1596.3619402985075,914.8569651741294,1345.4353233830846,826.9838308457712,1509,1061
Dartmouth,-,9,Ninth Bristol,Second Bristol and Plymouth,First,9,1634,1033,1390,953,1573,1138
Dedham,-,1,Eleventh Norfolk,Norfolk and Suffolk,Fourth,8,1648.2609167344724,457.4344995931652,1404.1087605098996,434.9837266069975,1522,486
Dedham,-,2,Eleventh Norfolk,Norfolk and Suffolk,Fourth,8,1635.7390832655276,729.5655004068349,1301.8912394901004,725.0162733930024,1425,803
Dedham,-,3,Eleventh Norfolk,Norfolk and Suffolk,Fourth,8,1390.947407098453,594.4857203859915,1113.1205570829893,600.0076388238666,1151,622
Dedham,-,4,Eleventh Norfolk,Norfolk and Suffolk,Fourth,8,1502,639,1212,652,1313,663
Dedham,-,5,Eleventh Norfolk,Norfolk and Suffolk,Fourth,8,1536.7613065207086,789.3057812301371,1165.1540552587871,809.8733236354542,1362,826
Dedham,-,6,Eleventh Norfolk,Norfolk and Suffolk,Fourth,8,1551.741258741259,675.3643856143856,1226.7397602397602,658.4567932067932,1351,714
Dedham,-,7,Eleventh Norfolk,Norfolk and Suffolk,Fourth,8,1494.55002763958,885.844112769486,1197.9856274184633,897.6622443338861,1370,945
Deerfield,-,1,First Franklin,"Hampshire, Franklin and Worcester",Eighth,2,2425,839,1968,777,2307,865
Dennis,-,1,First Barnstable,Cape and Islands,First,9,1400.108733777622,941.6534549280956,1077.0869870220974,948.1241669589616,1270,981
Dennis,-,2,First Barnstable,Cape and Islands,First,9,1430.1669589617677,932.0098211153982,1182.3335671694142,843.9519466853735,1410,887
Dennis,-,3,First Barnstable,Cape and Islands,First,9,1008.9831208842468,615.3611187666182,771.6392010115087,607.7556967241076,895,629
Dennis,-,4,First Barnstable,Cape and Islands,First,9,1149.2955462180075,715.0596587570669,903.6613543625522,698.2599844258436,1198,910
Dennis,-,5,First Barnstable,Cape and Islands,First,9,1192.445640158356,733.9159464328214,952.2788904344276,652.9082052057137,1036,771
Dighton,-,1,Fifth Bristol,Third Bristol & Plymouth,First,4,714.8237826203928,819.9028786655906,554.7032553134248,746.2760290556901,672,912
Dighton,-,2,Fifth Bristol,Third Bristol & Plymouth,First,4,719.409443430657,837.5214416058394,521.7139598540147,697.9345346715329,600,996
Dighton,-,3,Fifth Bristol,Third Bristol & Plymouth,First,4,704.7667739489502,815.5756797285701,525.5827848325606,704.789436272777,634,897
Douglas,-,1,Eighteenth Worcester,Worcester & Hampden,Seventh,2,769.7265068049255,991.400194426442,532.9601425793908,901.7874270900844,796,1079
Douglas,-,2,Eighteenth Worcester,Worcester & Hampden,Seventh,2,885.2734931950745,1041.599805573558,675.0398574206092,962.2125729099156,837,1118
Douglas,-,3,Eighteenth Worcester,Worcester & Hampden,Seventh,2,803,923,572,821,774,1074
Dover,-,1,Thirteenth Norfolk,"Norfolk, Worcester & Middlesex",Second,4,2761,1142,2063,1137,2439,1117
Dracut,-,1,Thirty-Sixth Middlesex,First Middlesex,Fifth,3,893,820,654,777,805,821
Dracut,-,2,Thirty-Sixth Middlesex,First Middlesex,Fifth,3,884.5860041164364,829.0402822699207,675.8709203175537,848.5871802411056,800,864
Dracut,-,3,Thirty-Sixth Middlesex,First Middlesex,Fifth,3,978.7662558972186,1004.8340806652476,743.8470701578385,961.0667242941624,866,966
Dracut,-,4,Thirty-Sixth Middlesex,First Middlesex,Fifth,3,1097.271328997815,1184.2588560165484,770.8853346277765,1115.781005177532,1049,1268
Dracut,-,5,Thirty-Sixth Middlesex,First Middlesex,Fifth,3,894,1010,705,947,833,1097
Dracut,-,6,Thirty-Sixth Middlesex,First Middlesex,Fifth,3,923,869,761,824,851,905
Dracut,-,7,Thirty-Sixth Middlesex,First Middlesex,Fifth,3,1012.768154052542,845.5972536163226,774.2486228976994,791.8012122004704,869,861
Dracut,-,8,Thirty-Sixth Middlesex,First Middlesex,Fifth,3,1009.619136089178,1221.15838365072,779.723176962378,1067.3116581514166,965,1357
Dracut,-,9,Thirty-Sixth Middlesex,First Middlesex,Fifth,3,973.9891208468098,995.1111437812408,752.4248750367539,954.4522199353132,851,1049
Dudley,-,1,Sixth Worcester,Worcester & Hampden,Seventh,1,805.5925312369511,910.220893424983,634.3886157774709,815.6764510326663,797,1004
Dudley,-,2,Sixth Worcester,Worcester & Hampden,Seventh,1,647.111959894963,762.8207209357842,473.5488183337312,681.3960372403915,612,826
Dudley,-,3,Sixth Worcester,Worcester & Hampden,Seventh,1,582.2774869109948,699.1884816753926,460.81151832460733,638.4554973821989,542,732
Dudley,-,4,Sixth Worcester,Worcester & Hampden,Seventh,1,709.018021957091,819.76990396384,544.2510475641906,735.4720143447432,735,970
Dunstable,-,1,First Middlesex,First Middlesex,Fifth,3,1243,877,954,837,1205,966
Duxbury,-,1,Sixth Plymouth,First Plymouth & Norfolk,Fourth,9,1326,753,968,697,1180,741
Duxbury,-,2,Sixth Plymouth,First Plymouth & Norfolk,Fourth,9,1217,680,883,668,1074,651
Duxbury,-,3,Sixth Plymouth,First Plymouth & Norfolk,Fourth,9,1168,659,828,576,1067,651
Duxbury,-,4,Sixth Plymouth,First Plymouth & Norfolk,Fourth,9,1122,625,853,631,1028,670
Duxbury,-,5,Sixth Plymouth,First Plymouth & Norfolk,Fourth,9,1054,714,826,697,970,692
Duxbury,-,6,Sixth Plymouth,First Plymouth & Norfolk,Fourth,9,1023,601,779,619,979,649
East Bridgewater,-,1,Seventh Plymouth,Second Plymouth & Norfolk,Second,8,1034,1098,761,1002,904,1186
East Bridgewater,-,2,Seventh Plymouth,Second Plymouth & Norfolk,Second,8,1008,1088,791,1042,969,1150
East Bridgewater,-,3,Seventh Plymouth,Second Plymouth & Norfolk,Second,8,1111,1159,874,1077,948,1232
East Bridgewater,-,4,Ninth Plymouth,Second Plymouth & Norfolk,Second,8,1030,1021,748,952,905,1075
East Brookfield,-,1,Fifth Worcester,Worcester & Hampshire,Seventh,1,593,741,417,664,556,769
East Longmeadow,-,1,Twelfth Hampden,"Hampden, Hampshire & Worcester",Eighth,1,1097.775678866588,867.3974025974026,817.1471074380165,843.4318772136954,1008,853
East Longmeadow,-,2,Second Hampden,"Hampden, Hampshire & Worcester",Eighth,1,998.3812172574966,805.5160773680445,787.6725600693571,809.6436304179255,927,897
East Longmeadow,-,2A,Twelfth Hampden,"Hampden, Hampshire & Worcester",Eighth,1,27.920310623980384,22.526724966346663,22.02772064115289,22.642154384766812,9,5
East Longmeadow,-,3,Second Hampden,"Hampden, Hampshire & Worcester",Eighth,1,1036.495558216056,902.7348937279626,794.5484199697245,854.5630794598678,983,874
East Longmeadow,-,3A,Twelfth Hampden,"Hampden, Hampshire & Worcester",Eighth,1,51.80848593409397,45.122555203629695,39.714932026150954,42.71472167058126,51,49
East Longmeadow,-,4,Second Hampden,"Hampden, Hampshire & Worcester",Eighth,1,858.6382978615708,834.7873189260847,671.784024815483,785.3599281956698,778,928
East Longmeadow,-,4A,Twelfth Hampden,"Hampden, Hampshire & Worcester",Eighth,1,213.52893712810317,207.59759887514747,167.0614147490723,195.30583616905105,180,205
East Longmeadow,-,5,Second Hampden,"Hampden, Hampshire & Worcester",Eighth,1,1010.4515141121112,937.317428335382,789.0438202910428,887.3387724884427,903,953
Eastham,-,1,Fourth Barnstable,Cape and Islands,First,9,2864,1151,2203,1199,2885,1157
Easthampton,-,1,Second Hampshire,Hampden and Hampshire,Eighth,1,1501.398616627111,475.7757676516033,1190.647927517881,504.32600644141223,1442,540
Easthampton,-,2,Second Hampshire,Hampden and Hampshire,Eighth,1,1598.1853748340834,412.7526182817475,1292.974837178634,423.418462056679,1392,384
Easthampton,-,3,Second Hampshire,Hampden and Hampshire,Eighth,1,1690.1392809169097,472.63381190796014,1283.3726427437502,487.8552762416482,1558,444
Easthampton,-,4,Second Hampshire,Hampden and Hampshire,Eighth,1,1652.276727621896,367.83780215868904,1334.0045925597346,415.40025526026056,1520,411
Easthampton,-,5,Second Hampshire,Hampden and Hampshire,Eighth,1,1354,796,1112,768,1304,782
Easton,-,1,Ninth Plymouth,"Norfolk, Plymouth & Bristol",Second,8,1143.4421790277906,687.6372313443954,876.5495316310455,674.3937188208247,1349,936
Easton,-,2,Ninth Plymouth,"Norfolk, Plymouth & Bristol",Second,8,1422.95302796135,848.8386710791475,1092.122019780009,827.0284852758515,1334,856
Easton,-,3,Ninth Plymouth,"Norfolk, Plymouth & Bristol",Second,8,1024.019366044794,634.6348603268884,780.9441326755834,615.4275428093363,530,376
Easton,-,4A,Third Bristol,"Norfolk, Plymouth & Bristol",Second,8,654.9192792906056,382.45886030449464,491.5119340918677,367.9921897062675,584,444
Easton,-,4B,Ninth Plymouth,"Norfolk, Plymouth & Bristol",Second,8,697.4260594368709,407.2819113338729,523.4129490449457,391.8762981727801,679,500
Easton,-,5,Third Bristol,"Norfolk, Plymouth & Bristol",Second,8,1333.979207463011,802.7281208353731,983.5004861564404,731.3536894344268,1230,760
Easton,-,6,Third Bristol,"Norfolk, Plymouth & Bristol",Second,8,1260.703125,925.39111328125,931.51953125,867.60888671875,1111,1009
Easton,-,7,Ninth Plymouth,"Norfolk, Plymouth & Bristol",Second,8,1177.5577557755776,778.0292314945781,876.4394153701085,755.3191890617634,1180,896
Edgartown,-,1,"Barnstable, Dukes and Nantucket",Cape and Islands,First,9,2185,854,1787,779,1969,857
Egremont,-,1,Third Berkshire,"Berkshire, Hampden, Franklin & Hampshire",Eighth,1,783,174,621,147,752,176
Erving,-,1,Second Franklin,"Hampshire, Franklin and Worcester",Eighth,2,550,355,420,300,500,434
Essex,-,1,Fifth Essex,First Essex and Middlesex,Fifth,6,1650,796,1272,758,1540,810
Everett,1,1,Twenty-Eighth Middlesex,Middlesex and Suffolk,Sixth,7,508.9004891195632,202.8827641622368,464.9336038066545,186.70776652731368,416,271
Everett,1,2,Twenty-Eighth Middlesex,Middlesex and Suffolk,Sixth,7,504.5121832151035,213.66485476502208,464.54667506299046,192.5198708583773,289,217
Everett,1,3,Second Suffolk,Middlesex and Suffolk,Sixth,7,286.72997032640944,133.32542037586546,267.45400593471805,116.4589515331355,256,119
Everett,1,3A,Twenty-Eighth Middlesex,Middlesex and Suffolk,Sixth,7,179.3827893175074,83.4104846686449,167.3234421364985,72.85855588526212,121,77
Everett,2,1,Eleventh Suffolk,Middlesex and Suffolk,Sixth,7,592.6421404682275,240.80267558528428,519.0635451505017,224.74916387959863,457,303
Everett,2,2,Twenty-Eighth Middlesex,Middlesex and Suffolk,Sixth,7,302.20060074820543,116.68102865203596,274.5278650217649,107.93410705037208,191,112
Everett,2,2A,Eleventh Suffolk,Middlesex and Suffolk,Sixth,7,273.51067029742643,105.60371580532367,248.46509302602772,97.68719815318488,197,105
Everett,2,3,Twenty-Eighth Middlesex,Middlesex and Suffolk,Sixth,7,529.9192917056923,195.4402447967756,496.8391498142242,179.9240131523828,351,227
Everett,3,1,Twenty-Eighth Middlesex,Middlesex and Suffolk,Sixth,7,697.9990142927551,270.75160177427307,573.3563331690489,285.29324790537214,571,359
Everett,3,2,Twenty-Eighth Middlesex,Middlesex and Suffolk,Sixth,7,601.2750897533549,236.60653392935308,525.2324434395898,240.5577680738844,466,267
Everett,3,3,Twenty-Eighth Middlesex,Middlesex and Suffolk,Sixth,7,555.9277607557549,218.83067548518508,486.2578434379814,222.30935698111645,326,206
Everett,4,1,Twenty-Eighth Middlesex,Middlesex and Suffolk,Sixth,7,656.8171266443126,297.5754449316482,636.7397472272376,298.2924941965437,488,298
Everett,4,2,Twenty-Eighth Middlesex,Middlesex and Suffolk,Sixth,7,603.4740476076361,246.15575949379817,595.5514270247112,241.25490333928732,444,258
Everett,4,3,Twenty-Eighth Middlesex,Middlesex and Suffolk,Sixth,7,588.0168648164209,219.8037317127956,567.085234463303,213.73509682930796,446,257
Everett,5,1,Twenty-Eighth Middlesex,Middlesex and Suffolk,Sixth,7,620.0664665319481,233.7302485565711,523.0654443256643,232.52364778107605,433,247
Everett,5,2,Twenty-Eighth Middlesex,Middlesex and Suffolk,Sixth,7,575.3454737867264,199.4217527800621,523.688425086812,209.14945884213037,387,237
Everett,5,3,Twenty-Eighth Middlesex,Middlesex and Suffolk,Sixth,7,550.8110226989888,179.99226632257017,527.6120512509036,192.80166311441917,404,232
Everett,6,1,Twenty-Eighth Middlesex,Middlesex and Suffolk,Sixth,7,575.5086206896551,226.8774954627949,480.4813974591651,204.30852994555352,480,252
Everett,6,2,Twenty-Eighth Middlesex,Middlesex and Suffolk,Sixth,7,636.2128978475932,238.0908717755069,545.9440091842014,213.15464591501828,385,236
Everett,6,3,Twenty-Eighth Middlesex,Middlesex and Suffolk,Sixth,7,652.7474793767186,233.352428964253,572.8322639780018,207.77956003666364,521,254
Fairhaven,-,1,Tenth Bristol,Second Bristol and Plymouth,First,9,969.922151450814,582.9232130219391,806.9752300070771,587.7728237791932,934,628
