city_town,Ward,Pct,Biden_20,Trump_20,Clinton_16,Trump_16,PVI_N,PVI
Lowell,5,4,876.5636065765904,533.2064125243744,721.1226772572777,459.50632843521,9.931515782914435,D+10
Lowell,6,1,788.9568722279314,385.6328215744936,763.0889590844656,302.4239900888162,17.538874410345574,D+18
Lowell,6,2,555.8880124539628,259.1255884820452,569.1892172317965,170.08135576937707,20.63984415868103,D+21
Lowell,6,3,572.0809036673486,249.17016677164145,610.7062363830607,169.8180022268057,22.096552123964685,D+22
Lowell,6,4,728.389021708766,344.61169552916215,764.7319109365977,259.3808188906995,19.453152014544028,D+19
Lowell,7,1,629.7408035157484,234.8400042037206,656.6489866577253,189.4433450759873,23.4521604520569,D+23
Lowell,7,2,593.6391660100348,177.07288550922368,738.764088935247,126.6642666444002,29.690041545451994,D+30
Lowell,7,3,700.8349900461349,231.7127048890623,764.646113960529,140.83062280357018,27.985606864746405,D+28
Lowell,7,4,514.0965378927884,251.71685122029365,564.7379451070412,157.27578077984367,20.765031044923077,D+21
Lowell,8,1,693.5457078557166,312.8395621696983,630.2372991511143,258.41032164842784,18.109699500747688,D+18
Lowell,8,2,794.8250797586225,319.41801413194395,706.765253493197,262.95422641434806,20.308861857282768,D+20
Lowell,8,3,969.1235933725422,511.8366220608641,864.7777754400012,438.0919206316947,14.131207640032727,D+14
Lowell,8,4,951.3546607456746,535.8135106335073,864.7336291880338,446.0727245384202,13.161537821960101,D+13
Ludlow,-,1,939.6177051029039,966.7967296306739,790.1330702001692,813.4293769382577,-2.464737654046539,R+2
Ludlow,-,2,804.3822948970961,677.2032703693262,676.8669297998308,605.5706230617424,1.8446230340937286,D+2
Ludlow,-,3,942,1276,713,1116,-10.851221359883484,R+11
Ludlow,-,4,945,908,828,800,-0.8120713466839402,R+1
Ludlow,-,5,750.7629310344828,779.823275862069,596.3362068965517,720.4051724137931,-4.434711680626025,R+4
Ludlow,-,6,1085.2370689655172,1087.1767241379312,878.6637931034483,1041.594827586207,-3.759929114852645,R+4
Lunenburg,-,A,977.0771962372154,707.7324441766151,726.2712344578946,700.1586584085197,3.0025142393726,D+3
Lunenburg,-,B,984.0159450063695,692.9286544033578,746.3445488093063,622.0767568628602,5.073749929773608,D+5
Lunenburg,-,C,961.8641948582712,763.956756473081,672.3503827760612,712.0557600089215,0.7975446821471888,D+1
Lunenburg,-,D,1104.0426638981437,771.382144946946,797.0338339567379,767.7088247196984,3.5154503294359207,D+4
Lynn,1,1,1294.5529899348726,1005.8952042628774,1114.9141503848432,1031.231497927768,2.441094023637569,D+2
Lynn,1,2,1250.5474163332642,789.6114701422299,1002.9810904741239,833.2461573246987,6.389067751718979,D+6
Lynn,1,3,1160.7520572606272,601.862992536814,990.7683980069842,641.3123254797107,11.6331775773713,D+12
Lynn,1,4,1098.4964887034694,494.4862772444881,925.9260533660224,525.0956993915461,14.759529922664482,D+15
Lynn,2,1,1222.5837840521067,691.3153044052096,1059.4654796814723,690.9616258664413,10.531748457777624,D+11
Lynn,2,2,988.9047996102643,360.5583897336549,773.7563223178023,300.18180275581966,20.98929615246099,D+21
Lynn,2,3,717.1526019563424,188.5393381706271,690.011984365977,130.38742928986576,29.777470343768353,D+30
Lynn,2,4,588.131636541774,173.38974897048274,594.5459308693107,152.39555930244566,26.657117792539676,D+27
Lynn,3,1,914.2382345922153,408.2011169909979,797.7226869770132,373.15885825585354,16.91616566128562,D+17
Lynn,3,2,861.4958387564767,290.8324648069301,822.318453303662,236.50889533773602,24.405160063788657,D+24
Lynn,3,3,903.828131201963,344.3846559891954,819.0810980921794,284.2800300013918,21.52050511243655,D+22
Lynn,3,4,1064.8502701312066,320.3208129662979,964.8101363519423,286.65346025212244,25.233493564454555,D+25
Lynn,4,1,573.8155787837322,145.6932019268174,611.2761478136235,92.77020543092773,31.50302990438124,D+32
Lynn,4,2,596.293176198663,175.09209305281706,607.8187176768341,97.86667265304551,29.774552401638875,D+30
Lynn,4,3,839.3842679949279,306.12215762929236,817.9315894707745,224.9575084249103,23.986296187348298,D+24
Lynn,4,4,948.6571848816468,311.7066934604373,809.3209690465152,279.5288019586745,23.086910202467237,D+23
Lynn,5,1,952.99845904237975,371.00358610144133,777.4919269922277,338.50055784451087,19.176185020696245,D+19
Lynn,5,2,670.8732824998069,211.6645415053123,610.7707639371573,156.03994974569446,25.960366000290502,D+26
Lynn,5,3,534.9585320855485,154.56878138556553,573.4858727291328,87.22313970184405,30.346911019433055,D+30
Lynn,5,4,879.720764603715,351.78690680621224,814.3327461614914,257.19818773892115,21.811610376735036,D+22
Lynn,6,1,631.8994341563786,201.09953703703704,596.1484053497942,184.11779835390945,24.37617255113572,D+24
Lynn,6,2,562.6477722814533,213.5486250988704,560.4778714341555,122.91953822995006,25.20211083625622,D+25
Lynn,6,3,696.4232448511068,280.60019042875444,662.565585108685,145.65850178262795,24.377561050580233,D+24
Lynn,6,4,747.2225692945032,291.75226291603747,697.3111427358448,191.56783058139246,23.18391830368207,D+23
Lynn,7,1,1163.5073388133815,533.9109123657449,981.9714562343955,501.7515011453143,15.697971975257053,D+16
Lynn,7,2,1156.3106837692976,500.4891059755172,1010.4406169013871,462.2190680069755,17.491526769732722,D+17
Lynn,7,3,774.0971396205041,341.0804304729538,706.6091758708582,340.29623336165395,16.739464054414434,D+17
Lynn,7,4,867.6563220483722,365.48319761738406,769.7452283457899,342.9711638542483,18.054038406600203,D+18
Lynnfield,-,1,1077.9838802533104,928.8595279217042,808.0005757052389,891.8221070811745,-0.8648275923579307,R+1
Lynnfield,-,2,1086.0325720350534,907.4973371695314,833.0293375463316,875.4435225927712,0.09276739262042977,EVEN
Lynnfield,-,3,1037.9835477116362,1019.6431349087645,796.9700867484296,982.7343703260544,-3.9272256095935045,R+4
Lynnfield,-,4,1011,1113,800,1079,-6.504641907272546,R+7
Malden,1,1,717.6454163266608,148.22393637687338,587.4860476925458,141.15268522990698,30.105956865743643,D+30
Malden,1,2,804.7599313083417,254.22116608817925,686.5481102319043,223.5314977555126,23.991316070203272,D+24
Malden,1,3,788.8259172814653,241.4727972962839,670.2252692831873,213.4093731004993,24.487412752242733,D+24
Malden,2,1,662.4455762552344,204.10545168258972,563.2526782519276,172.85279921369855,24.73345023547783,D+25
Malden,2,2,723.8976661537096,305.4798377583994,628.9590781491125,287.0481984819069,17.79614805963504,D+18
Malden,2,3,733.0969402891708,301.2127765067552,636.1145751619196,281.03289253893513,18.417832646889643,D+18
Malden,3,1,921.0324933530976,263.296542042148,788.117385473283,261.2627467588998,24.770511489610627,D+25
Malden,3,2,888.6112054329373,228.53650254668932,754.553480475382,228.53650254668932,26.491370961495342,D+26
Malden,3,3,1007.5200583515682,321.44687575978605,869.7571115973742,316.64916119620716,22.886441483181883,D+23
Malden,4,1,760.6038359784707,176.17397028025437,597.7223382022863,177.373821455029,27.601612425765985,D+28
Malden,4,2,596.7916529159088,133.40792833161353,437.5390879537355,119.41516416675074,28.61226274792846,D+29
Malden,4,3,627.0005712699028,140.3401150917644,461.98426473497955,126.82871364188344,28.5538054110557,D+29
Malden,5,1,889.1549286706423,236.4110788117123,728.2323621323262,232.38633326997805,25.782768926453336,D+26
Malden,5,2,1075.4829231541937,375.97061778001,858.1788046207936,355.2749874434957,20.814475278265686,D+21
Malden,5,3,943.218675424847,286.3529041687339,761.4040423723554,275.20382504064537,23.474400878646318,D+23
Malden,6,1,908.573825755569,322.97306319259656,741.2910335494868,306.0611647131683,20.65174030281236,D+21
Malden,6,2,869.174720882389,307.70292852447244,724.209069154554,296.6752077308858,20.75457980307013,D+21
Malden,6,3,823.10031065559,291.40387636664934,652.4565592856412,267.46322110943174,20.783756378949892,D+21
Malden,7,1,697.6668257756563,158.5909307875895,627.0338902147972,143.9312649164678,29.662970303307436,D+30
Malden,7,2,716.1915527171245,264.4895900099057,661.19781618999275,205.84832466195058,22.79934655265712,D+23
Malden,7,3,691.0887347449167,210.85473671735218,633.0791173381433,171.52648378606028,25.847595372249355,D+26
Malden,8,1,854.0547878787878,359.71103030303027,713.8986666666666,315.52387878787874,18.152719180867948,D+18
Malden,8,2,745.2608860435339,272.9024703371746,575.0324507042253,233.69118907383697,20.524404097362712,D+21
Malden,8,3,665.8005633802817,220.71887323943662,486.72676056338025,185.3205633802817,22.202184686209193,D+22
Manchester-by-the-Sea,-,1,2682.4145454545455,1002.9381818181819,2224.4654545454546,943.5927272727273,19.851922030720704,D+20
Mansfield,-,1,1234.9476481530694,860.7472761094872,986.9210736114802,822.7222960403933,5.147406841074353,D+5
Mansfield,-,2,1263.7553063982598,766.699414234103,947.4703120786775,735.7385021827645,7.797260348559032,D+8
Mansfield,-,3,1481.9130316987266,905.1376320780277,1179.2487130858847,914.655377946356,7.642564170751765,D+8
Mansfield,-,4,1327.7719560878245,741.061626746507,1024.3313373253493,743.6926147704592,9.557146037483166,D+10
Mansfield,-,5,1221.552724520686,617.9919273461151,896.4278506559031,595.9207870837538,11.821167875517736,D+12
Mansfield,-,6,1285.980837208265,593.0333453205321,948.4005062500697,606.9093405368035,13.314583857636897,D+13
Mansfield,-,7,1208.0784959331686,664.3287781652282,896.2002069926355,653.3610814394699,9.747510251683645,D+10
Marblehead,-,1,1808.6188302425107,622.895577746077,1426.984308131241,617.0507845934379,20.549392274849954,D+21
Marblehead,-,2,1768.3811697574893,594.104422253923,1433.015691868759,625.9492154065621,20.660320855013158,D+21
Marblehead,-,3,1554,589,1235,623,17.96186200134935,D+18
Marblehead,-,4,1702,668,1376,674,17.892297944399782,D+18
Marblehead,-,5,1615,667,1322,608,17.983633623970764,D+18
Marblehead,-,6,1680,649,1318,611,18.662931449816256,D+19
Marion,-,1,2369,1244,1861,1159,12.02633774130174,D+12
Marlborough,1,1,879.5518778404099,391.9161818877508,763.5011425029879,366.14442681981336,16.683079621735974,D+17
Marlborough,1,2,1216.8284182549307,563.6420621136642,993.5490775659588,550.4926419628905,14.741561700816241,D+15
Marlborough,2,1,970.712100139082,511.79193324061197,819.7026425591099,495.7518776077886,12.2443269324921,D+12
Marlborough,2,2,892.0534857985983,380.55219476208043,783.3662855035043,397.437845813353,16.543726851179397,D+17
Marlborough,3,1,696.7856805224495,341.07113823245425,593.9939189598806,314.4955811793772,14.57237355161045,D+15
Marlborough,3,2,1053.4381084840056,458.50792767732963,810.4611961057024,453.6645340751043,15.395899828036907,D+15
Marlborough,4,1,541.9642857142858,293.5240202275601,453.7152338811631,263.7879266750948,12.367939296108432,D+12
Marlborough,4,2,1198.489568845619,594.4069541029207,977.008066759388,612.7794158553546,12.567054498126273,D+13
Marlborough,5,1,689.607995452823,317.59202751779804,641.7025380021261,289.23196722410944,16.944594654440024,D+17
Marlborough,5,2,1018,466,822,457,14.84857047262096,D+15
Marlborough,6,1,715.58714147834,353.7147523169753,653.0079156689694,323.93591223728237,15.137510329500747,D+15
Marlborough,6,2,1074.8538984129964,605.7956865039824,882.205227571118,610.5289904875466,9.925339340809181,D+10
Marlborough,7,1,800.0992317541613,407.15108834827146,663.7509603072983,384.42637644046096,13.157731379932503,D+13
Marlborough,7,2,862.0282073022986,414.3340330686008,719.0357946127933,439.3225036218241,13.19250159071823,D+13
Marshfield,-,1,1431.3052461544341,1107.6882364076982,1105.3049427903893,1097.5370968252541,1.7485566118630502,D+2
Marshfield,-,2,1384.2611931961126,1093.85983733323,1063.710051344259,1094.721922736488,1.051512222093054,D+1
Marshfield,-,3,1417.2295192497493,1124.6594176341332,1114.8154642192208,1035.3752830503818,2.218525521306114,D+2
Marshfield,-,4,1188.2040413997042,912.7925086249385,910.1695416461312,818.3656973878758,3.048809442571232,D+3
Marshfield,-,5,1252,945,921,933,1.8953651720883813,D+2
Marshfield,-,6,1540,1197,1118,1145,1.4142888946260257,D+1
Marshfield,-,7,1458,1117,1110,1091,2.023133115731557,D+2
Mashpee,-,1,1243.360095476673,734.2892442931625,975.8356810971637,714.008695719178,8.76416152337961,D+9
Mashpee,-,2,1134.0366628849417,805.2342844594211,813.4681472444217,734.5067501332613,4.1007905996009235,D+4
Mashpee,-,3,1084.5254089580321,755.8528788372041,824.5929291903844,713.0272623222625,4.770546964096067,D+5
Mashpee,-,4,1162.0283020051297,714.1271651867019,894.0186684079595,686.0503117830982,7.742525313124904,D+8
Mashpee,-,5,1358.0495306752232,1076.4964272235102,940.0845740600705,991.4069800422001,0.8908981408446426,D+1
Mattapoisett,-,1,1400.3017241379312,968.4137931034484,1089.978448275862,933.5344827586208,4.95170802343603,D+5
Mattapoisett,-,2,1329.698275862069,919.5862068965517,1035.021551724138,886.4655172413793,4.95170802343603,D+5
Maynard,-,1,1258.6952141952345,437.87767083254374,991.7086833102265,448.064619036695,20.0066964115136,D+20
Maynard,-,2,1128.9472617919587,351.17924841327624,906.7288833920147,328.6376221586092,23.21953952766226,D+23
Maynard,-,3,1425.476474674081,478.30689601392334,1050.6475127524507,461.4846606964302,20.742146262077,D+21
Maynard,-,4,1128.881049338726,404.63618474025674,910.9149205453081,432.8130981082657,19.148348688340644,D+19
Medfield,-,1,1486,625,1130,603,16.30839919639502,D+16
Medfield,-,2,1471,541,1109,597,17.646435209849265,D+18
Medfield,-,3,1405,625,1141,581,16.11143175176889,D+16
Medfield,-,4,1306,583,1029,619,14.270686972092806,D+14
Medford,1,1,1342.0152345521374,470.7773404070332,1127.066061817875,452.58806498535597,21.036015873190085,D+21
Medford,1,2,1453.4437824644292,539.5705617577006,1334.8417005679196,526.4801041264394,20.595812189530584,D+21
Medford,2,1,1410.7662058183284,642.7487803031572,1257.6144025755589,637.6015575774527,15.829939013594508,D+16
Medford,2,2,1608.9097374516746,788.450309876131,1307.7465821715646,796.5464220853786,13.045073217653059,D+13
Medford,3,1,1539.5881314801545,694.462686656223,1486.6351596913896,706.7851300173363,16.60534568208497,D+17
Medford,3,2,1715.2823218997362,714.6191732629727,1431.109058927001,760.627088830255,16.33386639345472,D+16
Medford,4,1,866,156,1013,167,33.58580569753248,D+34
Medford,4,2,1652.1090715615856,416.4732641660016,1460.1178504921522,434.195530726257,26.78845038530926,D+27
Medford,5,1,1570.6541474114808,338.71570895096056,1376.019248586759,337.0363830530985,29.59960312559662,D+30
Medford,5,2,1444.5913296325668,295.2373777425324,1320.9701295268305,312.1337562780862,30.24707655813559,D+30
Medford,6,1,1907.9427419354838,350.88602150537633,1709.6158602150538,328.0021505376344,32.453134877759624,D+32
Medford,6,2,1683.910113213113,502.5025591732379,1450.2404465855236,545.2678916737233,23.199524632466805,D+23
Medford,7,1,957.9719602345143,251.14657150140198,847.6196788172317,260.6596992097884,26.168903016136703,D+26
Medford,7,2,1293.7269034018493,374.50927265444216,888.750856897054,334.30986247852326,23.73867667047601,D+24
Medford,8,1,1648.4428675485797,540.3267229023238,1439.7601917338284,573.1320284781127,21.753851649659374,D+22
Medford,8,2,1399.645451394367,489.57364914050555,1238.8927713942583,498.6343299425583,21.006504680415784,D+21
Medway,-,1,1194,732,918,755,6.937256385595747,D+7
Medway,-,2,1289,755,1030,707,9.587269587564407,D+10
Medway,-,3,1369.5057743559373,745.6037903464613,1073.6517619188628,747.6775244299674,10.319460709052997,D+10
Medway,-,4,1303.4942256440627,771.3962096535386,987.3482380811371,738.3224755700326,8.530715820656232,D+9
Melrose,1,1,1103.3281395256229,300.76019823162454,915.5189367776238,333.9783285432393,24.33425684295305,D+24
Melrose,1,2,924.9636451769269,277.4890935530781,793.1071255453223,277.4890935530781,23.838704479041617,D+24
Melrose,2,1,957,407,760,422,15.69340908315706,D+16
Melrose,2,2,908.1486952240276,375.68685376661745,789.2717872968981,356.66223535204335,18.113608162317817,D+18
Melrose,3,1,919.187179698745,276.0613878269479,781.3448114634616,301.46461673863416,22.902607521778652,D+23
Melrose,3,2,934.1072885182917,329.65361801931374,763.7291595802923,341.77967287676023,19.91503820293483,D+20
Melrose,4,1,964.0217273111837,297.6248833225844,782.8770389941817,333.09269422542144,21.726982284434648,D+22
Melrose,4,2,966.1953362196526,484.4411811987359,738.7101231252626,517.6030470762317,11.236821120556439,D+11
Melrose,5,1,781.0477143810477,202.23556890223557,566.2595929262596,207.11711711711712,24.951390919238968,D+25
Melrose,5,2,883.4451359142561,232.68761231620792,684.625399087751,265.2198175332693,24.153962641375315,D+24
Melrose,6,1,943.6655346571434,322.7787575646602,746.6707643830637,276.3619181106594,22.0849636604308,D+22
Melrose,6,2,955.1493659012713,447.26442854237894,793.2158334555318,433.7958316682422,14.746578797547738,D+15
Melrose,7,1,932.7996177879472,299.60934501484377,737.011343605729,350.53946303994593,20.230147415252343,D+20
Melrose,7,2,1039.9406196838843,392.70707174077154,834.6580837586226,414.8961641653578,18.144578508604425,D+18
Mendon,-,1,989.3588631984586,849.1159280667952,732.3265895953757,810.8243416827232,-0.8327599376457329,R+1
Mendon,-,2,1077.6411368015415,924.8840719332048,797.6734104046243,883.1756583172768,-0.8327599376457218,R+1
Merrimac,-,1,1251.9606709080392,777.674956622325,886.1654135338346,739.2712550607288,6.7517934914214095,D+7
Merrimac,-,2,1297.0393290919608,947.325043377675,1008.8345864661654,882.7287449392712,4.006566996530103,D+4
Methuen,-,1,777.5697623314846,369.9955359534091,778.4881594846197,274.7335949222387,18.958899770671998,D+19
Methuen,-,10,960.9845825757386,808.5372897339815,792.2056150716396,767.2549670825846,0.9187358128267209,D+1
Methuen,-,11,1060.726294385698,1035.7628986485522,804.2471770660486,1031.0370802339542,-4.312320168436873,R+4
Methuen,-,12,878.378486055777,803.2804780876495,584.0211155378487,671.1884462151395,-1.951190557428767,R+2
Methuen,-,13,1029.414195060365,810.1019406017697,782.5797302025802,724.3343032239424,2.4013600631964005,D+2
Methuen,-,14,1086.6418374775017,686.4066356002049,915.6271743563204,646.953245971649,8.281020758958402,D+8
Methuen,-,15,909.5343540367393,580.006740406783,802.2448347041804,497.3668258421835,9.627018863556213,D+10
Methuen,-,2,832.9569138597146,446.89308283834964,782.485718419226,363.10953041986875,14.858251002258404,D+15
Methuen,-,3,961.5310344827586,714.210233592881,764.8171301446051,630.9537263626252,4.45944435569433,D+4
Methuen,-,4,907.5169678272366,593.0771264874394,747.9620978404583,605.5301895107978,6.258106729368329,D+6
Methuen,-,5,955.7622451889576,750.0513600789684,784.0018755812465,724.5120945023264,2.3795788654204397,D+2
Methuen,-,6,956.9122432890513,690.3964302140502,800.603200788571,629.4779017569334,5.364878451932176,D+5
Methuen,-,7,1069.864638724409,870.931159325301,832.6247852396166,816.9709096901533,1.2426448353105912,D+1
Methuen,-,8,957.9331261479138,1009.1353152078789,761.5167909075176,984.9012242444177,-5.44286505507619,R+5
Methuen,-,9,969.1698702807926,948.480736515329,718.1519027756547,858.077517307059,-3.4520730847298786,R+3
Middleborough,-,1,1150.4570994684889,1232.3887623386483,895.2741078208048,1209.345482156416,-6.158035182970018,R+6
Middleborough,-,2,858.3937708565072,765.0901001112347,596.3659621802002,666.3437152391547,-1.3416162777877605,R+1
Middleborough,-,3,869.2582619339045,1077.1615667074664,735.7894736842105,1057.4834761321908,-8.826470656963997,R+9
Middleborough,-,4,797.8725252526388,785.7896371297961,591.9882571224779,688.7310700059186,-3.2235157391250437,R+3
Middleborough,-,5,957.156720673633,1220.5639453310403,721.2617902433951,1108.608695741158,-9.864729556547053,R+10
Middleborough,-,6,861.167316297388,1096.874079551037,668.1571929824562,980.9567959766525,-9.34874324197143,R+9
Middleborough,-,7,829.6943055174395,986.1319088307771,628.1632159664553,871.530764748509,-7.775008599786798,R+8
Middlefield,-,1,199,124,155,115,7.950747579280327,D+8
Middleton,-,1,1121.1346929096514,1116.346929096514,853.0199193739625,1049.3182357125918,-4.058741174764874,R+4
Middleton,-,2,770.8818770226536,888.8682128730671,618.2937792161092,764.6422150305644,-6.089484408878815,R+6
Middleton,-,3,871.9834300676948,960.7848580304187,687.6863014099281,849.0395492568435,-5.457762017285267,R+5
Milford,-,1,717.5519722153311,445.50657405110394,632.0617712726371,448.6459935499876,8.40376777832067,D+8
Milford,-,2,1070.743363465478,696.2913469515584,951.6907501072991,636.9196841793047,8.523895076461807,D+9
Milford,-,3,929.0697097494418,672.8990324981394,765.8060034730836,605.248325477549,5.262784040257095,D+5
Milford,-,4,743.6915735892785,499.42306782262614,747.09362543758,446.7118524270902,9.429260828848218,D+9
Milford,-,5,1371.4431303472572,885.549823855058,1048.750629089079,822.4949672873679,6.879625821849745,D+7
Milford,-,6,1162.3084264107215,694.5769321773738,990.90637456242,666.2881475729098,9.528217605941226,D+10
Milford,-,7,1339.4627005495797,895.8102691756769,1112.934525024331,837.1770025167892,6.848600293630314,D+7
Milford,-,8,1365.7291236729118,753.9429534684635,1120.7563210335702,773.5140269890016,10.200504892104433,D+10
Millbury,-,1,1010,944,749,815,-1.7457111053739705,R+2
Millbury,-,2,1114,1073,888,1042,-3.1180696188546575,R+3
Millbury,-,3,1007,898,782,832,-0.9074047683464093,R+1
Millbury,-,4,1065,824,743,756,1.6191058958066717,D+2
Millis,-,1,1161,631,864,636,9.767047096327119,D+10
Millis,-,2,1109,661,882,615,9.197049837386972,D+9
Millis,-,3,1232,709,874,639,9.227074071232867,D+9
Millville,-,1,821,976,624,874,-7.8913863709278385,R+8
Milton,-,1,1516,254,1303,211,34.09472738427281,D+34
Milton,-,10,1100.7002230047271,198.17318481610496,1001.6755847510702,204.7043910739704,32.17297837649509,D+32
Milton,-,2,1551,261,1376,235,33.764075631406634,D+34
Milton,-,3,1440.644090305445,442.9681274900398,1227.1414342629482,444.96347941567063,23.282347256017722,D+23
Milton,-,4,1460,354,1224,349,27.498457775641683,D+27
Milton,-,5,1085.2997769952729,335.826815183895,862.3244152489299,314.29560892602956,23.227890245232143,D+23
Milton,-,6,1193.0053524503808,631.6539596426855,992.43506016461,624.7933594901044,11.749689760162985,D+12
Milton,-,7,1106.3505572441743,574.3779128672745,926.4235055724417,568.2431610942249,12.27070182140122,D+12
Milton,-,8,1197,654,966,637,10.877334638690883,D+11
Milton,-,9,1212,735,873,697,7.537769133465955,D+8
Monroe,-,1,28,31,25,26,-3.5638929235557892,R+4
Monson,-,A,792.0990611848495,872.3256717384266,625.9501456782131,785.2657818064098,-5.639895653090371,R+6
Monson,-,B,815,851,622,736,-4.225869835532703,R+4
Monson,-,C,840,866,675,739,-3.1880187976816634,R+3
Montague,-,1,846,178,729,182,29.649637731835334,D+30
Montague,-,2,521,272,418,206,14.521049656799633,D+15
Montague,-,3,590.4845209181406,225.4425820134779,442.6142031266035,230.2553278828721,17.645816286111238,D+18
Montague,-,4,561.2849823068298,215.59371384189603,465.41246682237784,192.44259439870862,19.814426366499106,D+20
Montague,-,5,461.47313352117294,124.75192293845492,372.03924870459514,90.50965135095788,27.729220270241573,D+28
Montague,-,6,539.757363253857,195.2117812061711,430.93408134642357,193.79242636746142,19.644635921794684,D+20
Monterey,-,1,481,102,417,88,30.791053600508377,D+31
Montgomery,-,1,246,312,199,281,-8.874805517705376,R+9
Mount Washington,-,1,102,16,76,19,31.822364011996918,D+32
Nahant,-,1,1629,842,1347,864,11.816868988602957,D+12
Nantucket,-,1,5241,1914,4146,1892,19.405657044402425,D+19
Natick,-,1,1106,299,974,260,27.072022884773816,D+27
Natick,-,10,1982,591,1642,575,23.911908936379678,D+24
Natick,-,2,1530.986276303751,468.77676120768524,1280.7964318389752,460.87602927721866,23.4067994530493,D+23
Natick,-,3,1585.1345029170282,534.2081738572498,1303.0877240051807,536.507347346158,21.208763318722635,D+21
Natick,-,4,1580,476,1229,441,23.643446167841276,D+24
Natick,-,5,1575.648740447212,566.3011604868384,1263.2901217095953,583.2587036512879,19.432420241154112,D+19
Natick,-,6,1559.351259552788,539.6988395131616,1240.7098782904047,529.7412963487121,20.616615194162826,D+21
Natick,-,7,1906.3374426605506,481.45240825688074,1599.0731077981652,495.48795871559633,26.45902152336106,D+26
Natick,-,8,1764.3314017599848,549.7449484354713,1426.5718181466325,517.1955992639167,23.196052709053603,D+23
Natick,-,9,1740.2103763586854,464.81770824271285,1461.4709182110464,470.9330653971102,25.637584663279878,D+26
Needham,-,A,1309,440,1086,443,21.31713209169741,D+21
Needham,-,B,1535.2821829855538,451.79839486356343,1233.687319422151,464.77624398073834,23.384836685787892,D+23
Needham,-,C,1491,383,1281,369,26.91490183446712,D+27
Needham,-,D,1557.2064205457464,412.77174959871587,1281.0568218298556,418.7418940609952,25.59586388726688,D+26
Needham,-,E,1627.2008408796896,436.42755498059506,1292.987063389392,424.41558861578267,25.486870888832147,D+25
Needham,-,F,1501.5113964686998,372.4298555377207,1289.2558587479937,369.48186195826645,27.252898074041877,D+27
Needham,-,G,1567.8266421716862,380.66031060634845,1372.3999264815222,379.2562094082884,27.716798808310806,D+28
Needham,-,H,1607.2394366197182,456.2676056338028,1260.868544600939,436.6431924882629,24.513094008114155,D+25
Needham,-,I,1782.4098310291859,339.1036324207102,1463.6335411583989,335.0564380590946,31.05722041745812,D+31
Needham,-,J,1594.32324929972,405.5408963585434,1236.1109243697479,378.62857142857143,26.559808791930273,D+27
New Ashford,-,1,98,48,101,39,17.834708475045613,D+18
New Bedford,1,A,758.0940373133926,614.6982045109719,587.3123921479547,459.2626275741663,3.8641357684466193,D+4
New Bedford,1,B,679.4348924567382,575.741123859168,600.1404995643824,469.98444951859517,3.2826663417416246,D+3
New Bedford,1,C,653.1305452627324,565.7463007857793,652.1920016528165,478.3182253532469,3.8144203811087185,D+4
New Bedford,1,D,815.556831228473,757.1549942594719,733.4714887102947,614.5817068503636,1.2893091299286619,D+1
New Bedford,1,E,701,517,626,431,6.583959224296354,D+7
New Bedford,1,F,435.8710253662022,586.3658449446231,660.6459449803501,540.8706680957484,-2.43642486756292,R+2
New Bedford,2,A,250.2370767902553,131.69318039411624,288.594627882503,88.96730109393432,19.20060203532111,D+19
New Bedford,2,B,383.22267782641563,236.38570009313065,418.13247840863545,182.50929564415412,13.925672335127215,D+14
New Bedford,2,C,378.4929147093673,266.2169161867248,367.96529775382925,214.3558920333698,9.088791028689414,D+9
New Bedford,2,D,431.5103319750188,333.9471427780485,450.46055056030474,303.6139685299198,6.296560206373125,D+6
New Bedford,2,E,592.6345828886022,472.4853040029889,549.3550674097298,374.3858238649236,5.673574489430777,D+6
New Bedford,2,F,542.256645874373,411.75328245193157,507.2977210218105,326.1828983193611,6.970927607248212,D+7
New Bedford,3,A,350.92142726508706,162.1156397701696,357.46904820377057,112.16949033111224,20.342216126508006,D+20
New Bedford,3,B,395.5370952971594,230.6426278681351,428.75843627404925,162.36049824548797,15.969432287532436,D+16
New Bedford,3,C,417.1589517560234,204.6291793955189,483.1996804791829,125.65303853314006,21.4160592125315,D+21
New Bedford,3,D,529.1363634594111,317.74018912429204,558.2969500548572,210.50597115122417,15.559303976828776,D+16
New Bedford,3,E,725.97539558143,453.26674130467234,672.3099473802059,360.78326242722795,11.458330047404008,D+11
New Bedford,3,F,762.948438893651,434.4792021572205,712.4202382432183,338.76186855995695,13.866771387192045,D+14
New Bedford,4,A,467.8030065105236,161.99089357703164,533.5136850295482,85.93989285893231,28.40787809076768,D+28
New Bedford,4,B,820.34636929743,286.9229828043841,765.0200857055571,221.1049746719213,23.98614551716153,D+24
New Bedford,4,C,756.7715320575244,245.3610596616567,742.4360178213859,179.51655076250566,26.17223040833545,D+26
New Bedford,4,D,648.8280335261486,265.55623215547246,633.6183615089824,234.92767659669778,20.18342669159756,D+20
New Bedford,4,E,585.7765784003738,320.63157387534386,531.91691932357,260.46057717263494,14.04796324853531,D+14
New Bedford,4,F,751.1294269370458,282.13549100719484,725.0742676817259,207.0912979026821,23.36270442955045,D+23
New Bedford,5,A,546.4986856324836,277.7097136824312,535.4572090839046,214.85884303515266,16.970649172868445,D+17
New Bedford,5,B,823.483837859114,321.04273221638255,759.4101001320064,253.7723790064324,21.614223060345783,D+22
