City/Town,Ward,Pct,PVI_N,PVI
Springfield,8,D,31.925943365993803,D+32
Springfield,8,E,25.0523379975632,D+25
Springfield,8,F,20.926006460901746,D+21
Springfield,8,G,22.2232273060477,D+22
Springfield,8,H,31.641755069134714,D+32
Sterling,-,1,-4.538800774095786,R+5
Sterling,-,2,-7.100299188133624,R+7
Stockbridge,-,1,28.44798237604834,D+28
Stoneham,-,1,7.547412336148573,D+8
Stoneham,-,2,8.575998441540378,D+9
Stoneham,-,3,3.2015749000719684,D+3
Stoneham,-,4,1.7462257963640204,D+2
Stoneham,-,5,-0.5689502532309487,R+1
Stoneham,-,6,3.083206690391138,D+3
Stoneham,-,7,5.928522330723673,D+6
Stoughton,-,1,12.179403050528858,D+12
Stoughton,-,2,9.377371642001842,D+9
Stoughton,-,3,9.014378184879735,D+9
Stoughton,-,4,2.100640517978314,D+2
Stoughton,-,5,8.931399461475475,D+9
Stoughton,-,6,10.864732794808807,D+11
Stoughton,-,7,12.937979720697811,D+13
Stoughton,-,8,13.946565338252725,D+14
Stow,-,1,8.909898572689634,D+9
Stow,-,2,12.313887541232738,D+12
Sturbridge,-,1,1.4357689249969274,D+1
Sturbridge,-,2,-3.353705321909545,R+3
Sturbridge,-,3,-2.1736976007066087,R+2
Sudbury,-,1,12.855758435834453,D+13
Sudbury,-,1A,8.166225332122234,D+8
Sudbury,-,2,15.574453931113208,D+16
Sudbury,-,3,13.046585436362946,D+13
Sudbury,-,4,18.26045263916678,D+18
Sudbury,-,5,15.289614133804562,D+15
Sunderland,-,1,25.92912025919627,D+26
Sutton,-,1,-9.485510579988382,R+9
Sutton,-,2,-10.134739809937749,R+10
Sutton,-,3,-6.018640126806396,R+6
Swampscott,-,1,8.495836993875683,D+8
Swampscott,-,2,15.191351499844775,D+15
Swampscott,-,3,16.229244939724406,D+16
Swampscott,-,4,15.13139946147547,D+15
Swampscott,-,5,11.393197772454112,D+11
Swampscott,-,6,10.964732794808807,D+11
Swansea,-,1,-1.5502687053412068,R+2
Swansea,-,2,4.504895957657884,D+5
Swansea,-,3,4.544296477837362,D+5
Swansea,-,4,-0.3082733401605142,EVEN
Swansea,-,5,-1.960464055584893,R+2
Taunton,1,A,10.878665561110957,D+11
Taunton,1,B,0.674933722165838,D+1
Taunton,2,A,20.72540176828055,D+21
Taunton,2,B,12.996534914950153,D+13
Taunton,3,A,10.95098141967129,D+11
Taunton,3,B,6.94513961503016,D+7
Taunton,4,A,-1.050740790686655,R+1
Taunton,4,B,4.652254339103878,D+5
Taunton,5,A,11.341864408276237,D+11
Taunton,5,B,15.7741105336344,D+16
Taunton,6,A,10.865918565559795,D+11
Taunton,6,B,11.549345433152258,D+12
Taunton,7,A,5.972240302316312,D+6
Taunton,7,B,-2.5864035688275555,R+3
Taunton,8,A,0.9305676135847984,D+1
Taunton,8,B,1.3661412455130306,D+1
Templeton,-,A,-7.524653103599077,R+8
Templeton,-,B,-4.912262702530529,R+5
Templeton,-,C,-2.950997542269845,R+3
Tewksbury,-,1,-3.6654603779882278,R+4
Tewksbury,-,1A,-5.987821949716743,R+6
Tewksbury,-,2,-3.1456568155808053,R+3
Tewksbury,-,2A,-5.409805950578645,R+5
Tewksbury,-,3,-5.128282651799654,R+5
Tewksbury,-,3A,-4.713381291337876,R+5
Tewksbury,-,4,-3.530216700140687,R+4
Tewksbury,-,4A,-0.7328599835262017,R+1
Tisbury,-,1,26.418623284722354,D+26
Tolland,-,1,-13.585626917421406,R+14
Topsfield,-,1,-0.41483737948028176,EVEN
Townsend,-,1,-9.767558207105681,R+10
Townsend,-,2,-5.613223313936688,R+6
Townsend,-,3,-6.794390173605791,R+7
Truro,-,1,22.239750048086925,D+22
Tyngsborough,-,1,-4.431909733170125,R+4
Tyngsborough,-,2,-5.247899799212408,R+5
Tyngsborough,-,3,-2.289860381044212,R+2
Tyngsborough,-,4,-4.25635564056534,R+4
Tyringham,-,1,19.164165687058333,D+19
Upton,-,1,2.141724991545624,D+2
Upton,-,2,-1.2866346840574305,R+1
Uxbridge,-,1,-7.069247787715466,R+7
Uxbridge,-,2,1.153219060150712,D+1
Uxbridge,-,3,-8.067263666412073,R+8
Uxbridge,-,4,-4.0526524624930005,R+4
W. Boylston,-,1,1.6556159856919939,D+2
W. Boylston,-,2,-1.2201183245130753,R+1
W. Bridgewater,-,1,-8.579501416390373,R+9
W. Bridgewater,-,2,-7.002358500307965,R+7
W. Brookfield,-,1,-3.18303941716061,R+3
W. Newbury,-,1,4.423089366662314,D+4
W. Springfield,-,1,17.133934315721355,D+17
W. Springfield,-,2,10.762557669320794,D+11
W. Springfield,-,3,3.797279036445955,D+4
W. Springfield,-,4,5.116804199322111,D+5
W. Springfield,-,5,-3.1648968348208237,R+3
W. Springfield,-,6,-3.113651367845016,R+3
W. Springfield,-,7,-6.959127035131929,R+7
W. Springfield,-,8,3.8806773355367086,D+4
W. Stockbridge,-,1,28.582034847594727,D+29
W. Tisbury,-,1,30.750879653249385,D+31
Wakefield,-,1,-1.0022665247647944,R+1
Wakefield,-,2,4.635306079191748,D+5
Wakefield,-,3,2.717663700271511,D+3
Wakefield,-,4,4.4822382652683235,D+4
Wakefield,-,5,5.18828228286341,D+5
Wakefield,-,6,6.979913060463461,D+7
Wakefield,-,7,2.209116219671514,D+2
Wales,-,1,-5.276392273459901,R+5
Walpole,-,1,2.1852979439453857,D+2
Walpole,-,2,-2.0792002595844963,R+2
Walpole,-,3,0.07138099425478828,EVEN
Walpole,-,4,3.720546748297182,D+4
Walpole,-,5,-2.4717220546895238,R+2
Walpole,-,6,-1.4798348326856448,R+1
Walpole,-,7,-3.7091802486694525,R+4
Walpole,-,8,-5.947031911073547,R+6
Waltham,1,1,10.89615064060725,D+11
Waltham,1,2,8.662443512810892,D+9
Waltham,2,1,14.398178931300631,D+14
Waltham,2,2,20.958813299939038,D+21
Waltham,3,1,2.3946938843029675,D+2
Waltham,3,2,9.996647688425831,D+10
Waltham,4,1,7.264408382805565,D+7
Waltham,4,2,12.437796767872777,D+12
Waltham,5,1,14.792520841635671,D+15
Waltham,5,2,23.484188047727095,D+23
Waltham,6,1,20.349716820367913,D+20
Waltham,6,2,18.78219311226913,D+19
Waltham,7,1,12.923331520923453,D+13
Waltham,7,2,28.921006559067365,D+29
Waltham,8,1,26.29223482898293,D+26
Waltham,8,2,21.354400045246635,D+21
Waltham,9,1,24.77786410794012,D+25
Waltham,9,2,25.110576139354702,D+25
Ware,-,A,7.617275167690163,D+8
Ware,-,B,-2.9817097384202795,R+3
Ware,-,C,-2.896428729692102,R+3
Wareham,-,1,4.8734919188964,D+5
Wareham,-,2,5.611516742032552,D+6
Wareham,-,3,3.218301337765983,D+3
Wareham,-,4,1.3198260516237292,D+1
Wareham,-,5,0.4353055746301404,EVEN
Wareham,-,6,0.297030931454767,EVEN
Warren,-,A,-4.757592212900103,R+5
Warren,-,B,1.2521892408018376,D+1
Warwick,-,1,19.142302888266748,D+19
Washington,-,1,22.731833772007505,D+23
Watertown,-,1,21.4719027652854,D+21
Watertown,-,10,18.87439975619991,D+19
Watertown,-,11,16.695645271531333,D+17
Watertown,-,12,20.94581602858021,D+21
Watertown,-,2,25.864581623229064,D+26
Watertown,-,3,27.525860792107014,D+28
Watertown,-,4,29.625982400362606,D+30
Watertown,-,5,26.78667660650205,D+27
Watertown,-,6,24.6327736271606,D+25
Watertown,-,7,20.85519671233458,D+21
Watertown,-,8,21.1509630431158,D+21
Watertown,-,9,24.44492264210555,D+24
Wayland,-,1,20.215460243887375,D+20
Wayland,-,2,20.042036282575594,D+20
Wayland,-,3,21.138529586252652,D+21
Wayland,-,4,15.878607263898004,D+16
Webster,-,1,1.6726027691458478,D+2
Webster,-,2,4.241625225087686,D+4
Webster,-,3,-1.702771392795882,R+2
Webster,-,4,-8.574038998061345,R+9
Webster,-,5,0.1539219839979955,EVEN
Wellesley,-,A,16.575379976437198,D+17
Wellesley,-,B,18.105054612130157,D+18
Wellesley,-,C,1.9806469324845977,D+2
Wellesley,-,D,18.75339742752413,D+19
Wellesley,-,E,15.342486098773566,D+15
Wellesley,-,F,14.901700772109173,D+15
Wellesley,-,G,29.831733230159262,D+30
Wellesley,-,H,12.293408689298236,D+12
Wellfleet,-,1,21.826254993540307,D+22
Wendell,-,1,31.116776663203627,D+31
Wenham,-,1,2.8067202612367392,D+3
Westborough,-,1,12.5505894448663,D+13
Westborough,-,2,12.292245268080372,D+12
Westborough,-,3,14.649784197976356,D+15
Westborough,-,4,10.480955274530713,D+10
Westborough,-,5,6.925924130548877,D+7
Westfield,1,A,-3.853342322562087,R+4
Westfield,1,B,-2.3419843602784485,R+2
Westfield,2,A,13.076604940927528,D+13
Westfield,2,B,3.645266546771131,D+4
Westfield,3,A,10.419974255350617,D+10
Westfield,3,B,2.638556223183941,D+3
Westfield,4,A,8.743311084914474,D+9
Westfield,4,B,-3.4220596580213813,R+3
Westfield,5,A,-5.079404227589085,R+5
Westfield,5,B,-9.819290873830244,R+10
Westfield,6,A,-6.24006425316167,R+6
Westfield,6,B,-2.298043711674791,R+2
Westford,-,1,5.601277204883925,D+6
Westford,-,2,4.051653519344212,D+4
Westford,-,3,2.4504897440392193,D+2
Westford,-,4,8.387194631494054,D+8
Westford,-,5,4.4763213993476825,D+4
Westford,-,6,4.3986853231885785,D+4
Westhampton,-,1,9.988265060699153,D+10
Westminster,-,1,-4.156483055548072,R+4
Westminster,-,2,-5.00177719344031,R+5
Weston,-,1,13.639307548613644,D+14
Weston,-,2,10.940740472351996,D+11
Weston,-,3,8.876396602699032,D+9
Weston,-,4,7.270056224087673,D+7
Westport,-,A,4.586213338940414,D+5
Westport,-,B,1.876191128142135,D+2
Westport,-,C,3.6070355114970365,D+4
Westport,-,D,6.088559275870642,D+6
Westport,-,E,3.1156024696260443,D+3
Westwood,-,1,4.776914974777857,D+5
Westwood,-,2,5.538011519626163,D+6
Westwood,-,3,6.107249260854686,D+6
Westwood,-,4,-1.0921357428573697,R+1
Weymouth,-,1,5.579094496936465,D+6
Weymouth,-,10,7.934272786520369,D+8
Weymouth,-,11,3.043365840595136,D+3
Weymouth,-,12,1.7556032831315238,D+2
Weymouth,-,13,11.97937714627324,D+12
Weymouth,-,14,7.3809510884291,D+7
Weymouth,-,15,2.6604310680593324,D+3
Weymouth,-,16,-0.1147327466820558,EVEN
Weymouth,-,17,7.4999245702141,D+7
Weymouth,-,18,0.10363660996195456,EVEN
Weymouth,-,2,3.0878187783188182,D+3
Weymouth,-,3,-0.6803143750025109,R+1
Weymouth,-,4,1.6403646807452987,D+2
Weymouth,-,5,10.22503242027697,D+10
Weymouth,-,6,5.055984680178338,D+5
Weymouth,-,7,4.127716220223176,D+4
Weymouth,-,8,7.500471162981426,D+8
Weymouth,-,9,2.590440271722716,D+3
Whately,-,1,14.242752381315881,D+14
Whitman,-,1,-1.1695409773959997,R+1
Whitman,-,2,-5.546895112167938,R+6
Whitman,-,3,-3.290828716850264,R+3
Whitman,-,4,-2.160267205191191,R+2
Wilbraham,-,A,-2.5551550175318347,R+3
Wilbraham,-,B,-3.09939650654677,R+3
Wilbraham,-,C,-6.101770935574525,R+6
Wilbraham,-,D,-5.10413805742323,R+5
Williamsburg,-,1,26.919365689967513,D+27
Williamstown,-,1,30.03349818348274,D+30
Williamstown,-,2,38.478506899492004,D+38
Williamstown,-,3,32.301322492854986,D+32
Wilmington,-,1,-1.1907790162148157,R+1
Wilmington,-,2,-3.0783234520801948,R+3
Wilmington,-,3,-3.9552415969965726,R+4
Wilmington,-,4,-3.6205313386480977,R+4
Wilmington,-,5,-0.9173964827577374,R+1
Wilmington,-,6,-2.685373916123135,R+3
Winchendon,-,1,-5.020190586308349,R+5
Winchendon,-,1A,3.9515952368489926,D+4
Winchendon,-,2,-4.5036283854258174,R+5
Winchendon,-,3,-2.96489958543627,R+3
Winchester,-,1,13.136547466623483,D+13
Winchester,-,2,14.009721821875376,D+14
Winchester,-,3,19.404649511049143,D+19
Winchester,-,4,10.927640806678241,D+11
Winchester,-,5,3.0334228906554572,D+3
Winchester,-,6,2.33539224049214,D+2
Winchester,-,7,9.199020287030335,D+9
Winchester,-,8,10.80133410199835,D+11
Windsor,-,1,19.3996921444023,D+19
Winthrop,-,1,4.434882048540145,D+4
Winthrop,-,2,2.8088554523897247,D+3
Winthrop,-,3,10.27075286169844,D+10
Winthrop,-,4,8.645387668726755,D+9
Winthrop,-,5,4.601168880240747,D+5
Winthrop,-,6,10.964732794808807,D+11
Woburn,1,1,10.287496339537917,D+10
Woburn,1,2,5.622517538800443,D+6
Woburn,2,1,6.576827190089041,D+7
Woburn,2,2,13.789660049900954,D+14
Woburn,3,1,0.6723238095260764,D+1
Woburn,3,2,0.020014593392114755,EVEN
Woburn,4,1,0.13511141396248538,EVEN
Woburn,4,2,8.891089383956096,D+9
Woburn,5,1,9.7395785795929,D+10
Woburn,5,2,1.7234556387851097,D+2
Woburn,6,1,11.227666279743431,D+11
Woburn,6,2,0.7341852443765284,D+1
Woburn,7,1,-2.6154684481624892,R+3
Woburn,7,2,-2.1166625540284034,R+2
Worcester,1,1,12.418513251980368,D+12
Worcester,1,2,9.045540875616886,D+9
Worcester,1,3,7.049719852617264,D+7
Worcester,1,4,16.08131310568963,D+16
Worcester,1,5,11.51730149253879,D+12
Worcester,10,1,27.41210121586144,D+27
Worcester,10,2,33.14717364163322,D+33
Worcester,10,3,38.80400824046723,D+39
Worcester,10,4,35.65177255916816,D+36
Worcester,10,5,37.03433688165427,D+37
Worcester,2,1,13.14984168238974,D+13
Worcester,2,2,13.963152789063326,D+14
Worcester,2,3,12.002190053124007,D+12
Worcester,2,4,29.072123940070426,D+29
Worcester,2,5,37.84772334511454,D+38
Worcester,3,1,19.50058936851399,D+20
Worcester,3,2,27.534500236669267,D+28
Worcester,3,3,20.150421995862366,D+20
Worcester,3,4,29.946214276290284,D+30
Worcester,3,5,18.547507725829693,D+19
Worcester,4,1,29.8641497044298,D+30
Worcester,4,2,16.547873672406954,D+17
Worcester,4,3,34.45879807670792,D+34
Worcester,4,4,13.173213360179837,D+13
Worcester,4,5,15.733439024075302,D+16
Worcester,5,1,24.61579332248599,D+25
Worcester,5,2,14.373002928431056,D+14
Worcester,5,3,8.13985391193619,D+8
Worcester,5,4,10.923204555606148,D+11
Worcester,5,5,11.102831221323706,D+11
Worcester,6,1,32.20292442773728,D+32
Worcester,6,2,26.124843737824442,D+26
Worcester,6,3,22.70202093040202,D+23
Worcester,6,4,16.914345197909586,D+17
Worcester,6,5,15.783949734481196,D+16
Worcester,7,1,20.195568729598957,D+20
Worcester,7,2,21.755748419808807,D+22
Worcester,7,3,18.154387967222597,D+18
Worcester,7,4,15.835985677206965,D+16
Worcester,7,5,11.494828554042735,D+11
Worcester,8,1,27.614530365659007,D+28
Worcester,8,2,33.09692507448834,D+33
Worcester,8,3,38.54971863050286,D+39
Worcester,8,4,30.920873145686002,D+31
Worcester,8,5,20.51247148827614,D+21
Worcester,9,1,20.303018904000236,D+20
Worcester,9,2,20.199807421674475,D+20
Worcester,9,3,14.15816345174311,D+14
Worcester,9,4,12.854430443185072,D+13
Worcester,9,5,12.378147776295567,D+12
Worthington,-,1,16.046335168696046,D+16
Wrentham,-,1,-4.9792711695123,R+5
Wrentham,-,2,-7.938213273140827,R+8
Wrentham,-,3,-0.8948731165212442,R+1
Yarmouth,-,1,4.285343481831704,D+4
Yarmouth,-,2,2.8995561039592888,D+3
Yarmouth,-,3,4.985078837743762,D+5
Yarmouth,-,4,2.240536296245965,D+2
Yarmouth,-,5,0.7792728541559879,D+1
Yarmouth,-,6,2.1597474575654085,D+2
Yarmouth,-,7,-0.0239858088523226,EVEN
