pvi_year,office,district,district_display,PVI_N,PVI
2024,State Senate,Norfolk and Middlesex,Norfolk and Middlesex,32.4504218278043,D+32
2024,State Senate,Norfolk and Plymouth,Norfolk and Plymouth,9.082035835637392,D+9
2024,State Senate,Norfolk and Suffolk,Norfolk and Suffolk,18.86430200238145,D+19
2024,State Senate,"Norfolk, Plymouth and Bristol","Norfolk, Plymouth and Bristol",11.658550094168165,D+12
2024,State Senate,"Norfolk, Worcester and Middlesex","Norfolk, Worcester and Middlesex",12.964356385234389,D+13
2024,State Senate,Plymouth and Barnstable,Plymouth and Barnstable,6.0986180739747375,D+6
2024,State Senate,Second Bristol and Plymouth,2nd Bristol and Plymouth,3.935096690163764,D+4
2024,State Senate,Second Essex,2nd Essex,12.9289467569208,D+13
2024,State Senate,Second Essex and Middlesex,2nd Essex and Middlesex,8.143477036493207,D+8
2024,State Senate,Second Middlesex,2nd Middlesex,32.50176308863265,D+33
2024,State Senate,Second Plymouth and Norfolk,2nd Plymouth and Norfolk,13.552147878024511,D+14
2024,State Senate,Second Suffolk,2nd Suffolk,40.2087692868763,D+40
2024,State Senate,Second Worcester,2nd Worcester,11.567678489701482,D+12
2024,State Senate,Suffolk and Middlesex,Suffolk and Middlesex,32.56648583953291,D+33
2024,State Senate,Third Bristol and Plymouth,3rd Bristol and Plymouth,-0.7007936319190278,R+1
2024,State Senate,Third Essex,3rd Essex,11.911769508162951,D+12
2024,State Senate,Third Middlesex,3rd Middlesex,22.155391589982187,D+22
2024,State Senate,Third Suffolk,3rd Suffolk,20.071702724081295,D+20
2024,State Senate,Worcester and Hampden,Worcester and Hampden,-1.3099412039348055,R+1
2024,State Senate,Worcester and Hampshire,Worcester and Hampshire,1.0676722896603486,D+1
2024,State Senate,Worcester and Middlesex,Worcester and Middlesex,8.846797761372272,D+9
